#{"t_start": 1765923561.3707242, "env_id": "LunarLander-v3"}
r,l,t
-106.136834,131,5.105858
-145.116622,143,5.12822
-125.517914,70,5.139192
-111.940769,99,5.15427
28.264906,103,5.170405
-190.016191,133,5.218022
-227.475414,84,5.231295
-91.910309,86,5.244875
-287.616742,109,5.261702
-236.644908,162,5.31373
-125.153534,88,5.327836
-270.225783,140,5.349288
-103.699808,123,5.368362
-97.161964,95,5.383166
-103.753822,176,5.437519
-126.490686,130,5.458015
-67.409947,71,5.469048
-291.853321,144,5.560155
-81.329941,80,5.573061
-127.991604,151,5.596679
-328.227177,130,5.616845
-227.762926,165,5.672314
-69.855784,74,5.683796
-197.188851,79,5.696337
-161.689373,183,5.724823
-72.364029,88,5.738425
-204.313618,150,5.78844
-297.794741,136,5.809811
-150.942958,117,5.82792
-58.38744,90,5.842209
-199.828735,87,5.85571
-189.468143,116,5.900956
-206.229357,97,5.916145
-206.324483,109,5.932796
-9.420471,110,5.949808
-65.511491,163,6.001943
-110.281085,122,6.021395
-94.193033,97,6.036489
-130.270326,95,6.051377
-43.80404,103,6.067497
-82.30974,68,6.104946
-73.118128,75,6.116953
-290.126128,151,6.140368
-136.774531,108,6.157218
-185.037506,271,6.226297
-65.832819,121,6.244848
-65.894651,103,6.260958
-61.333741,73,6.272481
-172.635161,98,6.314663
-139.553925,89,6.32867
-162.781964,109,6.345309
-159.64155,93,6.360066
-338.31564,139,6.381425
-95.785845,80,6.420812
-247.833367,176,6.448316
-58.809383,98,6.463735
-202.493886,154,6.487673
-189.719127,83,6.527665
-366.595155,151,6.550967
-58.665264,161,6.576682
-24.965206,112,6.594105
-259.531727,137,6.64151
-99.62642,90,6.656046
-102.381551,120,6.674612
-121.767232,107,6.69131
-185.591769,115,6.709379
-76.578973,106,6.752505
-337.229955,169,6.779256
-266.029854,124,6.798474
-46.821338,135,6.846525
-79.648109,96,6.861858
1.980332,133,6.882342
-158.295267,154,6.90661
-329.406527,122,6.951731
-122.836693,113,6.96979
-42.253371,101,6.985504
-248.504915,93,7.000097
-379.484335,287,7.070884
-398.049257,219,7.105127
-104.173135,73,7.116311
-67.214644,65,7.12659
-55.940418,106,7.169654
-151.373154,128,7.190012
-209.222243,135,7.210558
32.611057,107,7.227364
-101.887566,80,7.239878
-210.292455,114,7.284252
-94.718525,108,7.301022
-46.00456,112,7.318624
-93.639398,105,7.334879
-262.475138,211,7.394518
-320.810887,93,7.409063
-96.15831,126,7.428351
-210.096207,158,7.452841
-261.430568,280,7.522924
-183.326409,136,7.543646
-298.693413,142,7.592208
-77.279441,90,7.60648
-193.664547,111,7.623907
-230.039933,144,7.645964
-259.423222,127,7.665615
-42.400918,117,7.711366
-200.583376,176,7.738748
-44.952275,107,7.755101
-119.319003,144,7.80413
-369.128158,129,7.824645
-221.353702,188,7.853075
-319.42241,114,7.870352
-58.105673,158,7.921134
-212.003152,131,7.941667
-195.289497,95,7.956429
-66.964774,150,7.979719
-249.611655,129,8.026524
-210.055302,122,8.045951
-181.955301,180,8.074059
-153.540105,100,8.089826
-364.682887,357,8.170791
-149.222783,204,8.229264
-215.33333,162,8.254307
-279.042363,116,8.272743
-324.669152,170,8.298927
-21.393238,99,8.341206
-290.674886,101,8.356887
-23.338929,156,8.380742
-236.814773,161,8.405521
-137.649814,155,8.456334
-107.447846,189,8.485468
-150.469742,136,8.506678
-160.040355,156,8.558251
-397.775796,141,8.580165
-102.802871,91,8.594286
-86.348724,165,8.619372
-28.442187,95,8.661118
-76.832128,88,8.675314
8.607463,191,8.704828
-243.512668,132,8.725481
-13.090215,83,8.764792
-15.646279,100,8.780958
-83.491584,124,8.800366
-100.539953,174,8.827248
-190.459455,159,8.878697
-356.061266,203,8.910202
-184.66438,161,8.935202
-44.340797,120,8.980744
-194.221665,162,9.00637
-381.439569,171,9.032167
-205.265516,104,9.048061
-493.633967,262,9.115472
-18.869547,203,9.147249
-161.406983,96,9.1898
-151.021202,233,9.226041
-69.67526,229,9.261412
