#{"t_start": 1765924349.1483, "env_id": "LunarLander-v3"}
r,l,t
-197.64218,97,3.172101
-165.897837,68,3.182634
-139.524837,108,3.19924
-190.482888,85,3.212387
-119.696363,100,3.227577
-121.408517,90,3.241415
-114.339503,70,3.252155
-241.098206,116,3.269962
-129.686,111,3.287211
-99.256282,67,3.297499
-403.857627,144,3.31936
-72.49136,78,3.363229
-306.04744,102,3.378985
-131.663109,78,3.391
-125.634428,66,3.401075
-154.314322,59,3.410474
-126.219507,60,3.419664
-224.152031,102,3.435147
-92.178686,86,3.448527
-142.594374,117,3.466483
-106.529817,76,3.47842
-104.18639,84,3.491212
-171.389068,115,3.508682
-110.076585,98,3.555578
-121.852589,67,3.565969
-262.766057,106,3.582484
-94.573737,77,3.594334
-80.923572,60,3.603585
-148.854053,98,3.618457
-231.510245,104,3.63443
-44.153582,117,3.652275
-131.606884,137,3.673135
-75.464429,104,3.688952
-133.834402,84,3.733282
-197.076642,84,3.746383
-287.730999,96,3.761304
-267.224769,112,3.778919
-46.780317,124,3.797976
-166.975413,70,3.808856
27.922965,111,3.826232
-100.291757,105,3.842352
-273.256504,84,3.855551
-111.84804,110,3.87229
0.900289,83,3.8851
-145.899531,85,3.929939
-120.815356,77,3.941905
-393.343549,96,3.95668
-193.736787,88,3.970011
-25.639644,118,3.988446
-158.391656,105,4.004391
-358.868525,110,4.021386
-204.493988,124,4.040407
-99.965494,115,4.058104
-85.434144,69,4.068718
-91.846656,75,4.112813
-211.042662,133,4.133294
-111.823004,77,4.145488
-132.138961,80,4.15793
-70.973123,54,4.166243
-66.737896,70,4.177042
-67.390898,65,4.187099
-327.521908,112,4.204083
-106.636166,86,4.217372
-354.275402,116,4.23535
-118.910515,112,4.252481
-109.534144,85,4.265573
-102.660535,85,4.310377
-110.430448,76,4.322202
-147.941737,103,4.338173
-138.090323,112,4.355242
-127.37368,96,4.369919
-147.916635,64,4.379826
-199.87463,98,4.394811
-117.080681,96,4.409598
-122.95418,99,4.425146
-101.245722,69,4.435799
-149.382615,100,4.451093
-101.38556,72,4.494138
-170.679217,121,4.512846
-217.332645,98,4.527904
-136.923214,68,4.53867
-276.934491,79,4.550816
-83.697669,113,4.568166
-113.701171,61,4.577793
-119.684355,65,4.587937
-180.03472,73,4.598953
-101.502151,85,4.611982
-85.448563,70,4.622852
-217.136854,72,4.633846
-100.75783,127,4.685365
-110.830509,92,4.699281
-99.46369,54,4.707783
-157.102336,122,4.726417
-64.460537,71,4.73744
-212.238976,65,4.747554
-154.580743,112,4.764695
-277.287734,85,4.777788
-116.909184,104,4.793544
-184.181919,69,4.804465
-141.101305,88,4.817872
-64.91479,62,4.827523
-200.609622,96,4.874096
-78.945482,61,4.883444
-357.917417,108,4.899853
-94.726576,122,4.918447
-175.835762,86,4.93163
-101.50833,86,4.945073
-451.433947,91,4.959012
-153.130329,96,4.973666
-69.467863,83,4.986491
-108.814535,74,4.997803
-125.639999,92,5.011771
-126.444748,76,5.023469
-76.285609,76,5.066842
-234.799903,132,5.087152
-114.427226,67,5.097438
-242.96377,105,5.113441
-128.742058,71,5.1244
-214.26943,146,5.1468
-85.015689,95,5.161493
-131.933147,93,5.175713
-398.06451,104,5.191569
-81.009309,66,5.201707
-259.945071,102,5.248536
-93.783522,88,5.262333
-227.034038,117,5.280382
-116.634134,84,5.293282
-106.752283,81,5.305817
-125.607574,112,5.323035
-123.046628,106,5.339118
-176.11689,119,5.357236
-169.489713,98,5.372414
-113.418547,66,5.382548
-189.632152,88,5.395963
33.430613,70,5.438577
-171.141484,65,5.448713
-27.732585,96,5.463431
-96.858836,100,5.478965
-94.496423,59,5.488093
-91.359349,102,5.503416
-147.986415,75,5.515022
-209.007047,105,5.530947
-142.700405,77,5.542766
-171.581751,80,5.555261
-404.157589,90,5.568851
-116.408586,99,5.584016
-111.839614,80,5.627895
-97.540131,61,5.63745
-233.749377,88,5.650982
-103.059894,56,5.65998
-127.757228,106,5.67637
-132.871455,106,5.692566
-178.931191,100,5.70786
-131.594204,119,5.725852
-92.353503,102,5.741539
-47.063849,144,5.763751
-94.381124,73,5.77512
-83.222846,61,5.815846
-141.454606,80,5.828347
-108.30044,66,5.838548
-100.804742,75,5.850052
-136.367072,59,5.859443
10.794899,96,5.874459
-107.734736,125,5.893549
-167.945841,99,5.908573
-66.635783,97,5.923298
-323.494285,116,5.941281
-124.083122,96,5.956133
-99.868627,59,5.965095
-87.184084,95,6.011267
-167.512468,85,6.024437
-62.692155,65,6.034377
-136.122014,112,6.0516
-82.255321,81,6.064074
-183.829909,102,6.079666
-89.370936,73,6.090914
-116.942621,54,6.099288
-245.178052,77,6.111274
-335.974373,122,6.129965
-140.336251,107,6.146382
-301.228527,94,6.160754
-157.177732,125,6.211667
-167.246961,87,6.225218
-115.027676,89,6.239018
-218.831127,106,6.255368
-137.055275,72,6.266365
-102.595851,87,6.279819
-140.352303,104,6.295519
-206.344102,92,6.309677
-271.405974,101,6.325236
-83.898408,71,6.336109
-161.212039,71,6.347152
-105.476727,80,6.39119
-97.582932,78,6.403168
-118.664078,77,6.415292
-93.458477,81,6.427746
-137.737256,85,6.440828
-400.022691,105,6.456968
-136.561398,100,6.472067
-153.916285,118,6.489943
-180.966549,114,6.507321
-97.484571,87,6.52049
-166.417244,69,6.531092
-110.800951,108,6.578998
-251.67428,72,6.590433
-58.433589,118,6.608539
-122.51559,71,6.619502
-130.569849,112,6.636504
-114.501695,111,6.653368
-291.22483,93,6.667645
-273.008695,115,6.685179
-124.090774,120,6.703476
-73.229463,64,6.71325
-86.819401,135,6.765404
-82.380361,107,6.781959
-134.040056,79,6.794118
-74.505823,61,6.803577
-288.965163,127,6.822958
-86.289754,74,6.834314
-416.165406,109,6.850969
-113.30121,83,6.863626
-124.94776,84,6.876755
-61.351423,103,6.893437
-427.800013,110,6.910562
-100.155712,71,6.955787
-33.085406,82,6.968516
-145.249091,97,6.983503
-143.73851,102,6.999193
-211.929406,116,7.016994
-60.538842,73,7.028246
-86.73699,56,7.036903
-75.051026,69,7.047663
-116.938018,152,7.070921
-106.557961,82,7.083554
-311.738988,107,7.099673
-115.13335,74,7.142806
-224.029349,122,7.161703
-72.5556,68,7.172389
-169.842257,113,7.189545
-161.849612,83,7.202109
-188.61084,83,7.21476
-94.224468,63,7.22473
-5.954275,115,7.242423
-55.528175,129,7.262202
-96.599446,58,7.271153
-180.576844,73,7.282434
-199.639943,83,7.295073
-316.173591,124,7.34612
-178.678202,100,7.361746
-219.59191,89,7.375561
-129.617225,73,7.38688
-131.418314,109,7.4033
-206.325909,113,7.420294
-199.911044,85,7.433426
-158.489964,107,7.449849
-74.155549,81,7.462296
-108.096513,64,7.472226
-414.731656,133,7.524078
-143.381941,123,7.542828
-348.391814,107,7.559248
-79.086829,77,7.571068
-79.085211,82,7.583655
-354.612968,138,7.604571
-111.727577,86,7.617723
30.904544,98,7.632744
-92.594835,64,7.642763
-114.260381,81,7.65528
-124.897803,78,7.667117
-177.689211,112,7.71594
-94.678716,89,7.72974
-112.47876,80,7.742087
-105.480863,87,7.755281
-104.746843,101,7.770555
-107.424059,64,7.78052
-85.586569,96,7.795166
-141.0306,110,7.812161
-119.926976,67,7.822699
-199.895134,92,7.836688
-115.371799,74,7.84799
-94.199633,78,7.859995
-84.414147,78,7.903349
-103.227188,100,7.918945
-104.394606,90,7.932763
-108.919389,102,7.948269
-212.364324,116,7.966134
-309.493292,91,7.980019
-144.472774,108,7.99639
-104.950049,88,8.010043
-131.994513,93,8.024499
-109.529531,76,8.03612
-91.421344,69,8.046729
-189.832874,81,8.090733
-186.201537,105,8.10674
-123.156939,97,8.121567
-89.685861,70,8.13229
-341.735915,122,8.150836
-178.618662,84,8.163761
-93.127041,75,8.175572
-124.131229,94,8.190027
-108.659271,85,8.203033
-67.512241,133,8.223396
-86.878358,60,8.232649
-155.648525,92,8.278801
-106.206759,72,8.29021
-96.957426,72,8.301278
-80.415215,66,8.311464
-213.256025,112,8.328802
-173.204116,78,8.340982
-80.097887,72,8.352024
-132.547123,86,8.365098
-123.000915,65,8.375122
-124.695551,60,8.384465
-127.447351,100,8.399741
-92.543339,76,8.411421
-220.209369,103,8.427191
-125.069207,105,8.47533
-119.78337,66,8.485583
6.273134,130,8.505749
-139.39706,67,8.516019
-213.271321,108,8.53262
-75.895647,75,8.544085
-65.695167,75,8.555677
-107.139892,63,8.565243
-251.487713,76,8.576994
-104.740885,64,8.587067
-151.01889,126,8.606221
-44.897292,134,8.658492
-183.981803,97,8.673402
-155.917754,118,8.691354
-115.101707,71,8.7023
-108.214468,65,8.71242
-217.936345,96,8.727048
-96.962303,101,8.742464
-61.142227,70,8.753225
-344.057543,94,8.767502
-155.683078,109,8.784074
-275.086146,99,8.799202
-105.214309,88,8.844486
-379.100394,74,8.856313
-167.080476,64,8.866274
-85.836981,78,8.878305
-171.787233,117,8.896049
-156.646755,99,8.911081
-74.764122,89,8.924656
-23.831643,84,8.937811
-114.160169,129,8.957274
-346.333165,108,8.973909
-120.491485,68,8.984324
-144.40187,134,9.036264
-105.339953,91,9.050433
-86.589748,70,9.061294
-98.883451,84,9.074176
-331.523725,113,9.091447
-125.130034,77,9.103313
-100.862349,72,9.114963
-164.730026,108,9.131498
-78.837405,77,9.143443
-92.852724,114,9.161204
-84.558929,71,9.17215
-49.230857,71,9.183095
-108.909347,79,9.227288
-223.605283,96,9.242214
-109.759676,105,9.258382
-87.292235,80,9.270741
-221.333158,81,9.283189
-271.467141,94,9.297556
-127.846851,75,9.309112
-143.665863,65,9.319044
26.116822,125,9.338712
-146.736995,105,9.354902
-104.666323,91,9.368707
-94.17367,81,9.415114
-91.582639,68,9.425905
-49.123706,61,9.435355
-130.045458,110,9.452316
-133.886772,113,9.469674
-104.576024,56,9.478359
-214.551453,115,9.495815
-199.590276,94,9.510174
-68.164903,77,9.522065
-123.827497,62,9.531865
-121.070436,72,9.543071
-62.413132,66,9.553205
-221.822184,89,9.56707
-122.140844,91,9.612501
-76.173645,67,9.622994
-60.411802,79,9.635257
-319.200014,90,9.64889
-110.723439,60,9.658168
-168.995842,138,9.678962
-208.037834,118,9.697047
-223.3652,73,9.708363
-81.478383,73,9.719606
-118.032576,111,9.736361
-151.941223,87,9.749717
-77.780081,82,9.793689
-188.934996,87,9.807254
-185.399794,106,9.823796
-102.03086,65,9.833885
-239.193076,108,9.850471
-119.36778,99,9.865476
-200.086311,117,9.8831
-151.834229,71,9.893941
-77.647578,67,9.90434
-107.803715,95,9.918865
-109.056528,110,9.935817
-67.541328,67,9.946535
-169.458731,100,9.993483
-152.265038,112,10.010683
-83.429945,94,10.025175
-81.843848,70,10.03601
-101.057978,109,10.052684
-191.182215,90,10.066506
-176.119118,126,10.085609
-112.128318,76,10.097198
-211.03039,128,10.11676
-233.700644,79,10.129112
-101.833718,67,10.17109
-146.568745,78,10.183194
-122.913769,117,10.200995
-138.998385,79,10.213284
-118.784848,63,10.223282
-68.739061,65,10.233301
-95.453107,65,10.243478
-186.010751,93,10.257803
-272.503973,86,10.271147
-119.97935,78,10.283031
-125.292646,82,10.295572
-141.799975,97,10.310514
-117.508465,76,10.322337
-97.640112,105,10.369867
-92.919951,111,10.386773
-78.648865,94,10.401357
-74.089789,85,10.414637
-140.830826,110,10.43148
-124.443679,121,10.449859
-83.201304,73,10.461355
-57.711247,56,10.469954
-110.250471,84,10.483013
-144.869734,113,10.500103
-210.511394,108,10.548226
-111.648019,58,10.55759
-344.993054,100,10.572903
-140.991964,109,10.589455
-99.930398,86,10.602404
-136.529139,133,10.622697
-77.482918,127,10.642263
-100.070828,82,10.654731
-93.920933,63,10.664296
-104.814864,73,10.675644
-86.735229,65,10.68552
-258.162238,138,10.73838
-104.543564,115,10.756004
-157.908592,117,10.774018
-103.196089,71,10.784946
-108.70955,118,10.802793
-84.483208,75,10.814315
-411.483038,97,10.829274
-96.702081,84,10.842195
-125.607862,85,10.855392
-133.506232,87,10.868646
-114.365274,91,10.882652
-151.671212,86,10.927738
-126.715029,134,10.948276
-143.988615,103,10.964173
-187.824191,87,10.977818
-108.321029,80,10.990257
-102.428392,89,11.003847
-93.90972,60,11.013024
-155.065527,105,11.029176
-99.873788,66,11.039403
-72.34987,60,11.048707
-123.46643,86,11.061884
-248.5475,105,11.077891
-81.311867,72,11.120873
-87.645579,65,11.130953
-108.525926,90,11.145017
-159.349281,129,11.164697
-90.624001,77,11.176552
-120.345662,88,11.189944
-178.441909,133,11.209944
-201.69244,99,11.225093
-143.964543,94,11.239937
-96.807228,65,11.249955
-171.568608,90,11.263811
-390.61814,104,11.31194
-166.568882,91,11.326092
-67.900206,105,11.342399
-77.99115,63,11.352022
-51.942787,74,11.363343
-104.673101,81,11.375835
-56.147014,108,11.39222
-108.461135,83,11.404823
-124.268952,66,11.414788
-147.038846,82,11.427375
-76.442093,71,11.438492
-113.954634,70,11.449206
-77.221268,127,11.500374
-93.881634,117,11.518054
-71.836993,60,11.527483
-131.27455,126,11.546642
-91.33557,71,11.557754
-200.098262,81,11.570192
-108.951302,124,11.589157
-244.492148,104,11.604918
-219.189977,115,11.622823
-85.25591,88,11.636238
-83.705307,142,11.689669
-170.588881,111,11.706898
-102.27817,82,11.719367
-123.612727,73,11.730706
-120.824908,100,11.746106
-111.437273,81,11.758606
-68.816606,67,11.768951
-119.999199,84,11.781842
-171.075589,141,11.803192
-35.959102,98,11.818238
-91.307512,70,11.829316
-235.337307,93,11.875494
-132.063817,93,11.889957
-78.251193,86,11.903032
-249.657382,110,11.920095
-247.472258,130,11.940254
-95.61689,74,11.951661
-90.413793,90,11.96562
-84.282277,105,11.981754
-221.135302,97,11.996489
-15.656723,113,12.013879
-121.019126,119,12.063866
-104.282579,69,12.07474
-87.087231,88,12.08811
-381.143544,127,12.107524
-56.587521,67,12.118172
-78.711511,103,12.134091
-288.26689,93,12.14826
-129.875793,87,12.161832
-261.362152,124,12.180877
-114.25817,77,12.19272
-138.820435,118,12.210491
-55.017542,76,12.255216
-211.801859,110,12.272318
-32.956709,129,12.292144
-125.37032,120,12.310543
-99.144528,75,12.322198
-113.875629,76,12.333866
-103.993712,111,12.350917
-462.412412,122,12.369908
-144.15982,112,12.387088
-138.317784,104,12.402842
-107.256038,67,12.445222
-266.382508,96,12.460048
-304.684125,146,12.48253
-232.027919,96,12.497101
-164.56886,108,12.513276
-93.339566,75,12.524774
-356.336911,137,12.545867
-169.950641,72,12.556947
-127.166159,80,12.569313
-141.431566,110,12.586209
-88.093881,68,12.596609
-83.295648,64,12.637953
-168.103581,114,12.655514
-196.401279,119,12.673685
-104.931576,92,12.687683
-141.649292,73,12.698754
-78.353056,81,12.711265
-90.062363,74,12.722598
-158.500859,67,12.732898
-168.85643,80,12.745282
-123.511729,116,12.763107
-95.913298,75,12.774971
-78.350212,71,12.785908
-88.386374,63,12.827171
-115.201838,99,12.842528
-115.540521,107,12.85927
-233.96732,103,12.875028
-90.854411,70,12.885747
-69.128973,74,12.897037
-298.589746,87,12.910544
-118.434824,98,12.925533
-128.028625,71,12.936517
-126.439719,109,12.95333
-104.493269,95,12.967855
-171.405989,119,13.017264
-112.85758,72,13.028548
-109.016706,72,13.039761
-116.953687,68,13.050202
-110.425026,81,13.062967
-163.741685,113,13.080133
-215.997537,91,13.094617
-91.121095,76,13.107709
-123.743992,122,13.128615
-62.124557,83,13.142766
-114.517633,73,13.154993
-135.513817,121,13.211998
-107.351637,99,13.228756
-96.86755,116,13.247316
-219.300555,100,13.263058
-100.725836,79,13.275304
-326.282887,140,13.297138
-198.320726,78,13.309321
-90.223913,81,13.322072
-175.808513,66,13.332466
-66.800409,76,13.344593
-63.56868,74,13.356246
-86.266055,60,13.365637
-87.336681,141,13.41974
-146.477886,90,13.433921
-327.481397,97,13.448984
-214.977117,112,13.466067
-96.858698,114,13.48376
-57.354312,73,13.495033
-102.186261,75,13.506785
-113.535052,66,13.517372
-109.050211,108,13.534369
-200.410764,89,13.548281
-123.113457,86,13.562254
-115.476918,101,13.614373
-148.349812,110,13.633144
-132.919137,109,13.651204
-102.299659,124,13.670816
-100.102871,61,13.680596
-112.646186,96,13.69605
-20.208628,105,13.713601
-125.214185,120,13.732744
-99.383406,72,13.744238
-171.920826,78,13.75694
-38.632887,67,13.801793
-203.444779,84,13.81513
-210.106309,82,13.828702
-239.926607,104,13.844909
-208.570652,66,13.855429
-114.98548,68,13.866021
-215.759896,121,13.884539
-160.540053,69,13.895212
-266.447237,123,13.914142
-130.974236,92,13.928592
-73.486041,59,13.937783
-112.912665,70,13.9488
-142.001598,88,13.994444
-90.946031,70,14.005519
-81.309554,74,14.016955
-19.800766,88,14.030898
-79.35812,92,14.045179
-66.146857,67,14.055811
-123.47107,78,14.067936
-99.959036,71,14.079039
-144.528297,95,14.093619
-58.088802,75,14.105223
-98.806004,76,14.117186
-161.863372,112,14.13453
-107.007896,73,14.145807
-79.957634,67,14.188839
-115.193684,123,14.208113
-142.670616,103,14.223936
-175.217654,106,14.239966
-215.510065,107,14.256407
-95.095535,106,14.272877
-102.331265,76,14.284508
-322.736917,119,14.302531
-75.655151,74,14.314191
-164.549081,135,14.334912
-122.974781,109,14.383744
-204.413899,139,14.405187
-99.173386,114,14.422578
11.154976,69,14.433458
-65.058266,87,14.447103
-183.465703,97,14.462069
-251.258499,124,14.481299
-40.936921,118,14.499399
-67.43438,85,14.512703
-81.571956,87,14.526271
-146.078544,120,14.576561
-195.776794,110,14.593642
-304.402853,101,14.609115
-91.855262,88,14.622644
-354.564029,144,14.644437
-81.255856,64,14.654291
-99.634099,94,14.668657
-104.551078,102,14.68457
-170.253903,139,14.70605
-55.703337,69,14.716762
-92.141378,76,14.760391
-100.502421,103,14.776474
-99.863041,69,14.787313
-173.34858,135,14.808051
-99.654807,120,14.826334
-119.824312,92,14.840405
-18.88573,86,14.853526
-131.178203,129,14.873797
-120.750835,98,14.88879
-104.470636,97,14.903568
-106.018536,132,14.955283
-20.681541,131,14.97563
34.351822,87,14.989068
-106.750275,115,15.006455
-117.737865,121,15.025082
-111.456332,93,15.039441
-150.230496,145,15.061404
-145.622614,86,15.074713
-130.030196,102,15.090362
-165.251949,114,15.13955
-98.212397,134,15.160164
-71.157266,66,15.170519
-161.122534,103,15.18634
-207.150585,94,15.200578
-63.368087,115,15.21813
-105.725347,74,15.229618
-182.20507,106,15.245983
-68.101176,77,15.258028
-238.781381,99,15.273148
-234.778859,121,15.323328
-109.927023,104,15.339343
-137.581362,92,15.353502
-45.389192,70,15.364461
-143.212382,101,15.380221
-140.348368,110,15.396917
-242.116689,119,15.415117
-108.929229,91,15.429023
-121.350423,102,15.444804
-90.843209,65,15.454993
-91.701597,132,15.475133
-57.650057,69,15.517577
-110.795964,77,15.529813
-56.568238,86,15.543379
-95.659975,72,15.554648
-133.335966,81,15.567064
-118.659524,105,15.58316
-279.724607,120,15.601273
-35.860483,107,15.617904
-377.781439,110,15.634683
-77.267786,71,15.645687
-96.846398,79,15.658094
-81.468632,65,15.668136
-87.033433,99,15.715331
-226.823946,85,15.728603
-162.947582,101,15.744328
-205.074922,122,15.762942
-99.900667,61,15.772471
-139.133745,81,15.784926
-167.467685,83,15.79773
-155.441316,85,15.81098
-136.208023,96,15.82582
-45.293363,86,15.839024
-93.126914,87,15.852252
-86.569207,79,15.896636
-83.563076,63,15.906495
-165.739667,116,15.924235
-123.675941,100,15.939658
-100.486195,70,15.950399
-107.992652,96,15.965179
-206.951041,131,15.985447
-189.805367,64,15.995419
-94.205654,91,16.009381
-155.221726,111,16.02624
-145.371914,91,16.040103
-118.021269,94,16.086189
-334.260423,130,16.106462
-66.893275,105,16.122615
-157.565829,106,16.138816
-132.527059,100,16.154216
-212.162481,81,16.166755
-84.917348,123,16.185584
-148.741035,83,16.198391
-115.197584,75,16.210146
-139.309278,116,16.227777
-67.608293,70,16.23866
-70.000809,77,16.282463
-193.187628,113,16.299564
-71.727947,63,16.309453
-76.234394,73,16.320834
-131.426712,97,16.335626
-103.35354,91,16.350004
-111.64941,71,16.361217
-51.55653,65,16.371389
-346.141889,111,16.388706
-112.01488,75,16.400145
-321.594258,99,16.415505
-111.987941,115,16.464607
-83.811539,146,16.487142
-164.955981,98,16.502001
-163.086658,104,16.518125
-157.861442,71,16.529114
-123.831083,87,16.542586
-146.379704,101,16.558108
-228.475079,106,16.574342
-14.584795,100,16.590109
-101.045849,57,16.59889
-97.256333,98,16.613852
-94.842921,106,16.66184
-361.260747,100,16.677119
-91.920661,71,16.688068
-287.952633,117,16.705886
-132.207258,114,16.723204
-136.561319,128,16.742817
-119.174695,96,16.757751
-77.47076,105,16.774175
-225.626305,144,16.796184
-123.002694,66,16.806359
-60.285019,65,16.848098
-130.99138,127,16.867662
-293.284014,126,16.886813
-128.566029,91,16.900655
-152.458404,69,16.911538
-100.181699,76,16.923263
-102.916383,92,16.937609
-63.627605,71,16.948564
-81.850239,126,16.967675
-356.767896,132,16.987817
-88.739166,67,17.029912
-128.801326,81,17.042743
-76.59152,134,17.063356
-47.425278,69,17.074135
-112.303748,71,17.084946
-79.184786,64,17.094979
-94.589674,105,17.111054
-105.825986,137,17.131755
-141.235686,105,17.147866
4.39755,114,17.165431
-94.682776,99,17.180592
-167.071789,116,17.229956
-137.026823,84,17.243197
-446.144993,94,17.257632
-70.082018,66,17.267856
-105.832277,111,17.284894
-232.856498,89,17.298479
-86.216676,64,17.308585
-134.508999,75,17.320257
-114.027512,63,17.329938
-48.261845,82,17.343084
-177.993301,106,17.359117
-128.502986,122,17.409711
-110.446122,86,17.423459
-107.247368,88,17.437037
-120.986152,113,17.454502
-151.299203,85,17.467593
-130.494805,82,17.480303
-104.68238,117,17.498194
-184.240431,95,17.512664
-95.039887,72,17.524082
-97.998929,71,17.535104
-100.318872,86,17.54828
-213.223973,133,17.600148
-145.122424,112,17.617383
-67.896089,74,17.628851
-82.79092,88,17.642403
-126.07412,63,17.652105
-102.113031,73,17.663498
-36.866576,123,17.682576
-256.206166,142,17.704319
-56.265547,82,17.716822
-167.471541,96,17.731683
-99.415525,119,17.749948
-98.388584,83,17.794379
-106.685349,77,17.806453
-121.342228,102,17.822095
-83.303171,77,17.833934
-105.866745,81,17.846381
-90.359187,127,17.867309
-76.614243,72,17.879967
-105.610562,76,17.893175
-68.191276,119,17.911931
-104.358692,86,17.925108
-125.634318,125,17.944275
-134.682592,96,17.990085
-236.25471,106,18.006594
-128.574174,103,18.022568
-115.646919,100,18.037944
-66.012077,113,18.055381
-94.807483,95,18.069794
-71.777629,124,18.088688
-103.802376,102,18.104297
-109.393514,144,18.126285
-150.029485,94,18.172393
-96.234356,100,18.187784
-145.94136,105,18.203993
-107.579319,86,18.217335
-102.43514,86,18.230645
-203.966937,149,18.253467
-68.148217,65,18.263588
-179.903737,124,18.282974
-138.228138,88,18.296598
-150.171553,138,18.317484
-84.972101,83,18.361906
-92.21293,65,18.37222
-99.511496,74,18.383593
-106.331016,75,18.395062
-80.46987,70,18.405838
-91.012167,84,18.418695
-181.764236,97,18.4336
-157.5893,93,18.447811
-131.39803,65,18.45821
-324.681274,116,18.476013
-193.357203,121,18.494303
