#{"t_start": 1765922405.122347, "env_id": "LunarLander-v3"}
r,l,t
-36.727145,163,11.023936
-4.068383,197,11.053805
6.632002,1000,11.637671
48.597982,161,11.665527
-234.857909,279,11.70993
88.038848,1000,11.870459
-212.026297,230,11.905999
-114.205868,226,12.256102
-92.323011,209,12.289224
18.041191,235,12.325864
-42.379035,250,12.364966
-124.365338,189,12.393944
-83.014245,164,12.421682
-31.55913,192,12.454309
-5.247534,193,12.486755
-21.558603,198,12.517253
-195.063531,351,12.881347
21.98259,1000,13.039123
-201.829229,296,13.084416
30.273116,1000,13.547011
7.170837,218,13.580435
21.440242,210,13.612099
-57.648521,246,13.649197
-80.196917,194,13.678296
-24.129019,207,13.710077
-65.600711,214,13.742248
-14.03126,184,13.769901
115.738127,1000,14.328297
2.40378,227,14.362893
-192.218671,467,14.433233
-144.734985,195,14.463294
-145.590849,225,14.49807
-56.958592,233,14.845189
-181.185492,282,14.888718
-9.72555,421,14.952479
-145.532529,326,15.001524
-84.587033,247,15.038752
38.773932,1000,15.513361
-83.548105,227,15.639994
-115.499219,389,15.725687
-33.188751,154,15.765416
-121.333236,264,15.829238
-28.638636,262,15.919535
-78.215159,195,15.978986
70.906384,1000,16.566602
-64.53129,466,16.843481
-99.065349,218,16.876318
-201.507508,422,16.939054
-28.716491,309,17.293376
37.542289,1000,17.452669
-172.103032,474,17.524027
-5.447074,1000,17.988508
-82.160894,266,18.028691
-32.165876,263,18.068372
-38.94517,505,18.144065
121.626466,1000,18.602621
-70.898792,206,18.63381
-242.361117,1000,18.783718
20.779386,278,19.128143
72.536905,1000,19.28369
-34.870201,251,19.321416
140.691611,1000,19.779807
32.732131,1000,19.933302
93.117768,1000,20.388269
-155.67951,587,20.476635
-147.734983,563,20.56245
-194.761191,1000,21.014711
126.085719,1000,21.169682
-54.256398,406,21.230844
58.946158,1000,21.689408
-265.47874,782,21.806719
-161.774254,1000,22.259203
-131.487804,282,22.301811
-86.785124,248,22.341838
31.347116,1000,22.495003
-111.704785,411,22.860504
-194.935294,498,22.935641
38.679201,1000,23.095554
-209.011837,409,23.459578
-64.79665,357,23.513679
-40.010681,420,23.577303
-177.040038,719,23.684877
-134.307535,310,23.732034
-55.114708,422,24.100181
-143.988308,689,24.203578
-129.279676,435,24.268837
-63.347023,332,24.318652
49.106226,1000,24.775536
19.161239,1000,24.926324
-155.414509,732,25.338409
-143.277834,478,25.410754
-123.871011,405,25.471513
-68.556996,253,25.509356
-137.243102,591,25.899934
-130.648003,734,26.009884
-66.751309,537,26.090525
68.205692,1000,26.546126
-55.639628,509,26.622571
47.7183,1000,26.772191
23.887578,1000,27.22801
-15.630328,1000,27.376883
-51.20527,1000,27.828925
104.005425,1000,27.979278
65.941077,1000,28.435304
10.304952,1000,28.584779
36.548011,1000,29.047009
209.880068,691,29.151208
39.0933,1000,29.602308
-46.803212,693,29.705997
190.869335,865,29.835308
189.185169,824,30.26154
43.627674,1000,30.412229
124.761981,807,30.837043
178.555616,953,30.987672
-123.939788,786,31.417146
216.591648,678,31.518751
167.307387,889,31.652657
184.549609,837,32.081561
146.444426,807,32.201842
162.670997,864,32.631924
182.527413,700,32.737708
162.16204,718,32.84565
165.548149,658,33.24608
-102.389843,481,33.318915
-68.754394,516,33.396537
184.638275,675,33.497366
151.37344,576,33.886247
163.822011,654,33.986347
163.805547,701,34.100667
61.955865,1000,34.566345
211.164844,529,34.650324
173.489113,587,34.745799
140.515855,629,35.149479
204.52164,496,35.225577
273.679948,384,35.283604
123.748837,674,35.385955
183.685557,550,35.77267
122.905199,918,35.914342
131.270863,784,36.036132
176.948283,546,36.424914
-54.489254,477,36.497553
181.897669,610,36.589609
-24.092849,597,36.988134
201.734927,594,37.078447
225.130492,644,37.175967
162.883931,672,37.277605
214.709062,511,37.658248
179.169265,608,37.750523
184.586722,600,37.840927
10.901841,505,38.223209
-58.800949,485,38.297077
230.43557,530,38.37681
112.65498,707,38.484742
-61.743363,428,38.853583
185.166199,742,38.966438
170.750042,616,39.059781
148.134578,754,39.478228
165.812882,584,39.566534
204.81739,562,39.65108
12.59457,363,39.705754
-17.700619,558,40.09281
231.981881,483,40.165979
185.321791,583,40.253464
182.813227,602,40.343121
244.427743,927,40.786731
-82.205657,548,40.869252
51.177866,1000,41.349831
-92.346911,460,41.424895
-135.247514,483,41.504514
-81.866422,495,41.57906
187.925105,630,41.97838
196.136313,494,42.052702
174.194455,678,42.153904
68.229584,1000,42.622452
182.037645,531,42.703903
196.615484,434,42.769536
195.00338,602,43.163632
146.128726,582,43.252043
128.099401,572,43.339565
209.073548,531,43.419523
171.983728,526,43.800965
-74.717642,270,43.842425
-48.803512,366,43.89777
218.603982,479,43.969863
197.772354,471,44.040652
215.199015,601,44.435083
182.770547,558,44.51936
228.709935,653,44.617393
-34.553963,401,44.677464
-56.806456,475,45.053926
72.083319,1000,45.208072
143.176358,752,45.624329
-57.354625,496,45.699105
-60.803444,367,45.754828
-76.50124,429,45.81947
170.904504,584,45.907255
213.901399,587,46.298309
-99.384955,409,46.359871
189.698646,639,46.45772
-24.168892,554,46.843738
193.136109,618,46.937118
-66.392537,359,46.991025
129.095858,995,47.446493
202.503301,637,47.542239
-66.751853,533,47.621893
219.515301,549,47.703723
46.712291,1000,48.156972
-38.284898,393,48.216231
124.125574,882,48.349269
159.188115,677,48.751887
168.211113,764,48.86633
75.004853,1000,49.323019
-58.615224,633,49.417952
177.378619,666,49.517138
199.034119,704,49.922902
-89.961265,666,50.022563
177.651444,792,50.141381
-34.35438,493,50.516442
-8.212473,269,50.556794
195.962034,648,50.653636
149.141763,620,50.746351
140.804951,630,51.140823
200.405297,548,51.223973
203.612953,565,51.308275
216.404605,626,51.403861
-30.295476,674,51.805748
-36.999333,345,51.857369
194.0714,589,51.948384
-32.954916,542,52.331947
195.086421,574,52.418265
-85.835339,545,52.499822
141.524526,654,52.600383
171.505759,604,53.012677
231.026653,598,53.104219
157.086137,604,53.194567
205.515871,591,53.621808
227.981806,639,53.721175
187.570938,705,53.827611
154.965483,549,53.910919
-36.147176,488,54.286213
222.799593,597,54.375763
206.220675,550,54.458298
208.247226,537,54.840025
-81.256814,462,54.909741
148.318201,769,55.028424
160.478192,606,55.119555
227.62933,469,55.491001
233.643525,501,55.566829
202.604815,495,55.640812
212.4093,541,55.722203
211.301208,579,56.15044
190.044709,569,56.235772
193.474257,709,56.342012
175.162373,519,56.722702
211.514129,552,56.805727
-28.188885,345,56.857603
229.400036,510,56.933659
212.040006,474,57.305927
236.91416,449,57.373512
-64.206491,437,57.439109
185.654488,480,57.510746
-82.418824,488,57.584983
-29.374896,349,57.938584
184.767595,486,58.013307
211.707318,456,58.082594
181.839678,478,58.155292
222.177267,527,58.537424
-69.766271,542,58.618655
-68.241736,466,58.689348
233.247145,476,58.760468
-64.467987,478,58.832755
-93.025949,445,59.201122
177.170313,519,59.281871
-61.884945,519,59.359164
216.431489,636,59.757601
232.002005,463,59.827457
228.755602,539,59.907898
-44.866764,341,59.959563
188.042009,494,60.033441
180.147367,535,60.41558
183.686813,563,60.500774
207.411922,519,60.578322
232.514592,410,60.639983
-43.436544,358,60.994566
214.206737,479,61.066923
227.699969,511,61.143438
174.918258,453,61.211884
196.95583,333,61.262074
-65.769364,487,61.636708
205.294871,465,61.706487
185.672566,528,61.785573
-13.667134,459,61.853974
128.481902,581,62.243336
246.9613,578,62.331609
-85.824948,373,62.387472
245.482579,663,62.487438
190.799784,489,62.862524
217.228098,590,62.951848
231.281857,386,63.009673
180.797228,472,63.08013
-41.392443,277,63.423695
-28.746661,330,63.47387
165.096728,499,63.548782
179.510518,495,63.623106
-77.726279,469,63.693162
184.662926,546,64.076792
-81.715553,433,64.14191
-116.392293,572,64.227912
202.519482,452,64.295726
-95.570738,446,64.664095
156.673767,443,64.731645
173.748154,571,64.818058
196.357244,529,64.897814
-49.413562,296,65.244544
196.210624,553,65.328098
216.176352,473,65.399236
-28.634865,326,65.4485
235.773164,498,65.523023
-48.83052,471,65.896823
226.957441,456,65.967759
-55.403876,413,66.030264
-88.105249,498,66.104693
223.116891,522,66.484728
163.002569,604,66.575469
-70.319239,423,66.639037
-71.478344,458,66.707227
220.695023,481,67.080846
211.888349,510,67.157775
162.02587,603,67.248036
131.129847,576,67.33415
-23.660949,439,67.701487
127.97504,797,67.821196
186.874832,573,67.906964
189.185558,522,68.286355
205.904888,657,68.385986
156.354938,616,68.477793
188.999982,583,68.56672
187.497933,568,68.953587
118.724783,788,69.073049
159.817078,660,69.171918
-71.23376,370,69.528423
-122.729124,269,69.569681
140.708944,847,69.703599
213.070688,534,69.78352
-205.972505,700,70.191824
182.143101,553,70.274554
203.869128,444,70.341111
218.999028,447,70.407896
-110.827703,548,70.790771
-42.749647,352,70.844356
183.775347,519,70.925542
-56.767993,397,70.985046
-24.710014,376,71.040925
213.00228,510,71.420296
178.167919,519,71.498355
-43.387298,431,71.562814
205.170859,307,71.609065
-77.498638,569,71.99611
125.545476,815,72.11956
142.401601,672,72.220016
195.290739,601,72.610756
-41.655509,393,72.6711
-69.449697,506,72.747352
160.663995,566,72.831857
-103.567857,447,73.20015
176.972473,525,73.279248
210.947835,559,73.364372
178.05363,448,73.431277
190.842202,502,73.806988
-41.264703,214,73.839178
-55.437261,436,73.905643
22.421013,1000,74.058288
-98.778904,471,74.430236
199.144126,503,74.505313
189.820912,498,74.581082
166.474221,538,74.661095
158.89002,730,75.073984
147.419195,557,75.157395
-59.193088,282,75.199887
159.780276,591,75.28931
-116.518928,532,75.669693
-107.29967,419,75.734048
204.424012,557,75.81685
192.675576,571,75.901792
-44.261145,510,76.276472
189.542356,532,76.355987
-28.547837,483,76.428897
191.461959,607,76.519528
-32.749358,280,76.859983
183.387605,580,76.948253
-53.113962,259,76.986931
157.163887,555,77.069384
220.329082,765,77.48854
186.776241,525,77.567576
213.775001,552,77.649969
177.645098,569,77.736432
-106.101513,492,78.111423
212.929311,534,78.191238
-74.428398,411,78.252837
-103.276244,617,78.344827
-83.765825,461,78.715437
202.18593,593,78.804237
-121.365336,579,78.890951
-77.155352,213,78.922612
192.904553,528,79.303787
146.246013,672,79.406961
132.774033,586,79.494545
-117.363351,482,79.56686
183.786471,480,79.94009
-121.599071,629,80.034929
185.214401,609,80.125987
-213.966332,879,80.560211
208.232915,602,80.650695
-97.65179,453,80.718662
102.30275,834,81.146598
191.262274,641,81.244885
-66.553901,412,81.30757
-83.318776,576,81.394751
75.098207,826,81.821627
-6.734843,365,81.876517
189.524839,612,81.96972
202.923287,565,82.355521
193.162274,483,82.429687
-22.674419,375,82.48583
-44.223874,299,82.530556
-30.006791,390,82.589724
158.590863,539,82.971233
-68.224203,553,83.054604
-76.651148,564,83.140247
203.481407,415,83.202953
-14.04247,368,83.558675
182.048685,469,83.629603
214.428607,515,83.706745
212.103023,475,83.777743
-45.521348,430,83.842252
225.855475,621,84.236425
190.075922,801,84.358028
10.59017,1000,84.815864
181.402478,464,84.886067
-78.435386,466,84.955701
149.171913,932,85.397444
186.929273,463,85.46678
-57.639828,686,85.569838
153.771189,658,85.668249
142.401961,460,86.039213
118.403609,681,86.143863
206.358586,606,86.234647
220.301687,546,86.617988
197.528131,538,86.698838
-57.35035,620,86.791342
195.422913,502,86.866793
100.979317,918,87.305878
-28.976058,439,87.371776
130.553772,681,87.474657
205.918265,555,87.858667
180.584958,506,87.935021
213.371108,610,88.026029
197.087072,696,88.431279
198.222677,474,88.502864
183.01048,453,88.571625
201.477314,489,88.644714
212.027392,404,88.705578
-39.392698,276,89.048161
31.426967,1000,89.202016
216.770297,476,89.273563
-59.826646,359,89.327613
-42.945383,459,89.697702
204.284642,550,89.780645
215.85989,492,89.85415
201.046994,463,89.923537
-190.437009,798,90.34554
-87.460106,400,90.405627
174.95491,594,90.495023
197.031999,401,90.85725
230.885117,377,90.914554
-73.101866,592,91.002857
-23.27689,345,91.054791
167.976503,513,91.132059
