#{"t_start": 1765923062.433565, "env_id": "LunarLander-v3"}
r,l,t
-41.273741,68,2.17101
-69.871555,90,2.184896
-95.398948,66,2.195186
-134.902971,71,2.206116
-294.468636,110,2.22283
-191.180928,112,2.254785
-60.267462,66,2.265101
-250.623228,117,2.283158
-44.000324,77,2.295119
-98.658482,75,2.306618
-115.089613,71,2.317559
-286.423488,125,2.351951
-346.240132,85,2.364822
-100.407288,92,2.378908
-278.078347,100,2.394246
-60.813145,70,2.405147
-196.20198,79,2.417426
-346.91481,83,2.445275
-81.343755,62,2.454957
-166.633965,94,2.469621
-95.345946,102,2.485291
-333.115294,117,2.503199
-122.230921,96,2.533565
-130.059073,90,2.547561
-118.185112,67,2.558076
-206.224929,121,2.577101
-300.926234,125,2.597807
-259.52267,102,2.632536
-77.384523,63,2.643536
-473.627875,111,2.662515
-188.373446,99,2.679366
-137.64965,87,2.693548
-219.360701,118,2.712992
-312.273368,155,2.754182
-105.717747,76,2.766147
-110.196987,80,2.7794
-81.364591,82,2.793313
-300.368165,136,2.832716
-57.017583,126,2.853898
-97.578313,69,2.865835
-131.340981,126,2.88654
-143.472646,136,2.908664
-90.962242,110,2.943429
-271.760878,94,2.958349
-107.682827,85,2.972189
-157.573041,120,2.991294
-81.782286,108,3.00804
-96.099172,124,3.042585
-173.28009,128,3.062442
-297.763677,119,3.080784
-184.907427,101,3.096024
-93.642155,77,3.107716
-191.890572,96,3.137593
-130.579722,93,3.151991
-306.748944,156,3.175525
-122.772623,94,3.18996
-256.896921,100,3.222664
-453.577342,126,3.242239
-80.630057,125,3.262445
-114.775832,91,3.276899
-263.860883,99,3.293209
-101.966646,139,3.335322
-99.17795,96,3.350952
-197.527323,91,3.366422
-130.86829,109,3.38389
-171.330913,79,3.396943
-301.821268,86,3.428789
-230.190706,106,3.44618
-322.270614,124,3.466811
-198.453577,85,3.480988
-222.767073,152,3.506877
-285.267756,114,3.544734
-85.413294,71,3.556027
-122.654327,77,3.568228
-174.113606,125,3.588279
-50.966472,144,3.62787
-87.400833,75,3.640317
-100.317024,134,3.662508
-145.341864,77,3.674627
-45.655661,75,3.686693
-148.236242,114,3.704987
-82.653219,69,3.733725
-147.610274,132,3.755335
-53.527345,73,3.767129
-106.208871,117,3.785464
-116.026251,71,3.79673
-46.90542,96,3.827658
-174.909813,106,3.845187
-141.801409,144,3.869385
-181.960193,148,3.893948
-57.148088,72,3.905711
-92.177354,111,3.941213
-115.80621,92,3.955691
-272.264065,94,3.970576
-285.571869,146,3.993067
-206.309136,136,4.033216
-172.5185,128,4.054971
-78.390663,69,4.066969
-256.04572,136,4.089288
-131.281085,71,4.101261
-205.411193,108,4.137483
-272.267311,117,4.157068
-425.154918,151,4.181921
-211.902432,109,4.199804
-556.593998,234,4.25647
-230.674061,101,4.273333
-115.297475,127,4.294477
-395.116603,195,4.344522
-283.07341,125,4.366851
-258.237806,138,4.390806
-201.414513,105,4.408918
-322.03097,141,4.449994
-97.331368,74,4.462182
-104.531224,84,4.475034
-98.885306,148,4.499079
-102.865055,119,4.520255
-368.874006,86,4.550233
-256.314864,145,4.57298
-155.760811,117,4.591654
-77.186223,94,4.606369
-180.819275,130,4.642377
-71.89901,102,4.65826
-72.997663,99,4.673838
-401.448506,146,4.697877
-301.593701,152,4.73725
-190.352593,129,4.757508
-177.341213,131,4.777688
-423.782169,96,4.792594
-72.661783,97,4.807715
-75.676328,137,4.844318
-210.062446,119,4.862809
-277.74422,124,4.881803
-138.148999,124,4.901148
-278.957018,108,4.933442
-78.477046,88,4.947303
-230.6875,131,4.96741
-114.266952,102,4.983131
-72.744054,117,5.00114
-283.485036,140,5.038053
-164.950567,92,5.052497
-163.727846,115,5.070303
-114.459894,114,5.087645
-84.04272,107,5.119501
-103.463377,75,5.131375
-90.482955,85,5.144514
-233.291195,177,5.171231
-119.929083,106,5.187561
-44.54244,134,5.222848
-172.191434,122,5.24195
-210.450453,120,5.260055
-97.292827,125,5.279338
-203.226958,135,5.315089
-314.867551,93,5.329559
-143.506034,166,5.354859
-115.550986,157,5.378803
-259.36873,94,5.40853
-105.767147,129,5.429223
-86.820067,86,5.442772
-282.278534,133,5.464335
-154.17061,97,5.499558
-92.139094,136,5.528327
-466.362385,181,5.563759
-149.051152,113,5.583248
-180.105037,165,5.630652
-52.058644,86,5.645534
-140.553181,220,5.683286
-247.127474,125,5.725289
-240.901367,89,5.740152
-50.966046,113,5.759277
-56.281512,102,5.775302
-233.317203,165,5.801433
-141.997425,106,5.83643
-465.060246,253,5.880529
-72.865959,128,5.901622
-373.49495,171,5.946641
-141.396752,111,5.964511
-510.368029,181,5.994627
-210.823208,130,6.034178
-157.419315,163,6.059675
-93.469675,127,6.079247
-62.773154,105,6.095492
-74.320711,157,6.135191
-370.673825,176,6.162123
-198.596094,96,6.176662
-57.460702,238,6.231
-33.93791,222,6.266262
-165.033859,192,6.298261
-240.219817,146,6.338107
-478.455264,118,6.356336
-714.817221,252,6.394832
-503.168282,240,6.44754
-598.883555,251,6.487856
-890.26563,332,6.560446
-145.23086,229,6.614313
-283.961217,106,6.631713
-93.850073,135,6.652589
-233.778943,228,6.688171
-761.023781,299,6.749819
-454.114691,163,6.774787
-581.085403,209,6.821851
-174.175091,92,6.836015
-194.750987,98,6.850924
-476.562887,179,6.877682
-175.192665,158,6.916944
-27.813416,132,6.93676
-369.675497,106,6.952707
-554.785247,150,6.990294
-430.560376,161,7.014927
-313.696899,129,7.034789
-331.188087,181,7.062121
-172.400527,170,7.103388
-341.44642,182,7.130775
-230.00021,111,7.147497
-9.858764,106,7.178485
-354.098556,196,7.208232
-229.019158,188,7.236626
-488.799998,185,7.279958
-517.837273,264,7.319438
-394.753844,127,7.338453
-118.319759,198,7.383703
-253.087308,134,7.404243
-358.972346,216,7.437001
-340.226871,192,7.481373
-294.445713,193,7.5105
-235.807449,138,7.546635
-543.177118,157,7.570678
-265.394859,167,7.596255
-333.433761,161,7.620668
-191.428017,158,7.659929
-433.105086,228,7.694401
-149.631654,98,7.709513
-141.480233,92,7.738649
-131.811647,158,7.76309
-87.782459,169,7.788678
-172.954795,123,7.80729
-323.396434,204,7.853476
-352.091191,142,7.874856
-175.630929,133,7.895299
-327.456993,220,7.943774
-190.845341,95,7.958086
-290.440066,150,7.981315
-356.922747,153,8.019867
-282.47824,219,8.053219
-175.045168,201,8.083913
-274.242413,148,8.121816
-99.499768,164,8.146761
-89.398272,116,8.164394
-273.241349,216,8.21219
-122.738708,177,8.239216
-188.639673,158,8.263048
-368.078341,227,8.312409
-283.267932,231,8.347289
-181.51051,170,8.387782
-256.353683,135,8.408542
-526.354594,393,8.482884
-229.677852,163,8.507889
-165.625846,159,8.532101
-157.562575,115,8.549878
-259.491714,92,8.579122
-234.393068,173,8.605401
-212.812096,170,8.631333
-193.274054,236,8.681959
-54.777115,132,8.702086
-128.796879,92,8.71637
-53.199995,146,8.738672
-4.91609,116,8.771332
-355.863266,144,8.793163
-40.558765,103,8.80898
-134.50725,152,8.831967
-99.524314,185,8.874639
-44.740666,145,8.89681
-366.956929,178,8.923933
-142.140779,145,8.961155
-13.063358,155,8.985004
-60.568634,117,9.004318
-67.817483,153,9.043662
-47.217676,149,9.066813
-148.063769,165,9.091927
-387.80484,144,9.11399
-50.724977,117,9.14723
-342.833851,179,9.174433
-258.780085,93,9.188549
-217.861263,248,9.242868
-82.885119,198,9.272951
-436.808777,144,9.294914
-189.915363,87,9.323335
-59.890795,106,9.339645
-300.414086,132,9.359842
-37.69768,86,9.373104
-56.869525,175,9.415251
-155.915577,116,9.433046
-295.114126,217,9.466074
-281.72717,99,9.48131
-303.170914,161,9.520762
-13.045221,168,9.546366
30.128178,115,9.563947
-397.921393,195,9.611776
-243.91552,128,9.631582
-239.928477,165,9.657758
-117.383185,139,9.679146
-279.136597,172,9.720728
-124.546878,110,9.737576
-378.44617,147,9.759971
-164.484398,133,9.795482
-246.865244,194,9.825362
-45.221133,116,9.843654
-392.034432,163,9.885244
-107.362608,130,9.905232
-70.022224,139,9.926619
-76.876202,141,9.948273
-288.481865,186,9.991772
-266.439811,155,10.015828
-134.301042,116,10.033676
-141.022638,113,10.051302
-208.94115,216,10.099895
-74.759393,154,10.124805
-111.75038,81,10.138549
-71.343317,119,10.172854
-184.239416,122,10.191839
4.246034,155,10.215676
-105.019635,144,10.237762
-127.942919,202,10.283864
-13.095294,84,10.297008
-184.940838,108,10.31369
-259.755955,173,10.339988
-289.601109,197,10.385635
-108.333627,182,10.413458
-105.990789,174,10.45547
-110.313487,137,10.476546
-85.593951,130,10.496356
-76.399071,213,10.528653
-350.531748,161,10.567981
-37.996319,207,10.599248
-118.218145,150,10.621631
-260.275973,279,10.682265
-55.968497,118,10.70089
-194.129242,228,10.752689
-100.4131,108,10.769264
-1.759997,145,10.791128
-57.741375,242,10.842833
-71.619022,114,10.8605
-85.004447,194,10.890486
-52.734919,135,10.928776
-284.06841,191,10.958961
-234.368425,163,10.984535
-149.637551,211,11.032539
-156.547697,105,11.048899
-174.98744,149,11.071674
-107.50961,330,11.138028
-156.829081,109,11.155152
32.69023,143,11.177212
-282.627693,245,11.230042
-311.25189,254,11.268018
-34.991871,159,11.307102
-239.417988,229,11.341728
-380.906163,181,11.368993
-102.147141,178,11.410865
-70.434256,140,11.432127
-213.467457,218,11.465135
-91.893764,248,11.517741
-10.75944,125,11.536768
-165.975156,308,11.598129
-113.522488,175,11.624627
-39.976656,124,11.643618
-52.649281,154,11.681633
-65.461965,146,11.70384
-131.426502,123,11.722683
-261.547238,188,11.768302
-15.803614,143,11.790998
-283.598075,174,11.817816
-216.80066,128,11.837239
-211.879342,155,11.877874
45.424742,141,11.900071
-90.939017,120,11.91857
-226.838535,120,11.936911
-107.955271,130,11.972193
-302.186108,153,11.995877
-136.324168,194,12.025141
0.338815,109,12.058245
-381.122712,236,12.094635
-55.86791,175,12.121651
-22.812105,125,12.156112
-368.397041,159,12.180838
-39.456375,111,12.198127
46.095116,1000,12.387974
-73.633676,135,12.408612
-46.621024,102,12.439915
-194.686094,169,12.46584
-105.620651,100,12.481274
-26.016597,125,12.500352
-139.18168,199,12.545703
-58.474969,178,12.572792
-50.553743,135,12.593422
-17.543492,124,12.629015
-95.859295,109,12.645981
-96.432181,89,12.659623
-226.462152,176,12.687302
-123.861023,129,12.722994
-26.791183,124,12.741911
7.476595,138,12.763046
-41.69557,94,12.777258
-96.713443,110,12.79416
-56.714279,100,12.824201
-177.592099,176,12.850969
-216.412506,166,12.877528
20.076055,171,12.919694
-200.482365,156,12.944388
-53.119507,121,12.963039
-252.759266,153,13.002167
2.982241,183,13.0303
-174.646948,158,13.054435
-50.356627,126,13.073522
-77.922543,179,13.116483
-30.461482,128,13.136049
-216.295397,157,13.160362
-0.365822,129,13.195684
-20.29052,96,13.210501
-44.476223,129,13.230262
79.974276,1000,13.416833
-161.23056,151,13.441007
-69.300157,208,13.488564
-49.059658,154,13.511965
-188.22475,165,13.537
-199.676258,184,13.580395
-203.191296,179,13.607949
-316.814041,179,13.635191
-378.175993,224,13.685138
-294.841995,169,13.711647
-133.712218,161,13.736366
-68.652121,174,13.77904
-42.542101,122,13.797917
-93.994304,124,13.816777
41.573767,132,13.853318
-327.346976,163,13.879117
-74.171394,117,13.897282
-143.012975,180,13.92467
7.831568,134,13.960307
-84.333257,113,13.977533
-42.456168,186,14.006063
21.381047,1000,14.193623
-96.715634,123,14.213574
-18.517892,130,14.249422
-36.129707,125,14.268465
-22.371874,189,14.297042
-14.626509,192,14.341517
-451.959263,217,14.376644
-171.854509,138,14.398382
-20.651265,115,14.431258
-71.874094,128,14.450813
-168.689699,259,14.489859
-257.515949,168,14.530468
-142.779446,176,14.557376
-278.612866,239,14.608698
52.382325,129,14.629101
-167.216916,188,14.657951
-195.164026,193,14.703106
-198.028978,236,14.739008
13.139075,157,14.76312
72.185509,1000,14.952659
-85.089188,206,14.999128
-173.699745,119,15.017438
-48.470457,129,15.0369
30.895508,166,15.062139
-35.617954,145,15.101051
-80.380095,186,15.129715
-52.537281,125,15.148779
-194.996082,161,15.188274
-112.487223,199,15.218415
-2.110608,218,15.251449
-162.947537,162,15.291343
-63.504708,132,15.311571
-238.239951,149,15.334243
-4.040755,117,15.36744
-128.720064,120,15.385795
28.008606,208,15.417257
-192.098328,165,15.45908
-196.235312,237,15.497894
-72.397686,263,15.538546
-17.64257,128,15.573783
2.853662,121,15.59251
-223.486214,265,15.647885
-55.968224,133,15.668386
33.739185,151,15.691598
-31.176037,115,15.709252
-185.533409,164,15.752361
-239.652288,174,15.779314
-141.895179,145,15.802074
-177.31127,144,15.839565
-38.656441,123,15.858447
-25.414284,144,15.880462
-268.184803,161,15.905358
26.549822,152,15.946701
-245.635211,159,15.971309
-71.283954,140,15.992789
-6.737206,113,16.010258
-48.480998,108,16.042443
-136.049094,283,16.085309
9.132916,113,16.102777
8.965194,146,16.14024
-69.579995,173,16.1674
-67.313532,181,16.196032
-57.646585,311,16.259638
-26.959971,127,16.28003
-210.002529,152,16.318872
22.082335,194,16.347944
-5.610553,141,16.370023
-261.754285,239,16.421902
-112.795056,311,16.469541
-43.018518,244,16.522393
-78.622585,323,16.573115
-46.045855,250,16.627656
-21.725465,168,16.65344
-112.263013,286,16.71225
-108.863303,194,16.742
-16.22083,193,16.786175
-51.543632,193,16.815354
-78.02668,291,16.860359
32.094696,187,16.90457
-121.247763,154,16.929601
-30.197014,186,16.958133
-25.242994,188,17.002189
50.118663,1000,17.191368
-122.394393,295,17.237096
-237.405828,221,17.28588
-115.407934,322,17.335549
-170.226696,180,17.37879
-222.701109,178,17.406488
-74.278231,202,17.454774
-24.885422,126,17.474441
-43.380472,195,17.504474
67.483256,1000,17.693241
-24.367905,166,17.718799
-17.560488,234,17.776429
-91.444563,211,17.81202
-45.215977,304,17.880422
-42.268825,199,17.912343
-179.942866,246,17.96547
-45.105046,156,17.989199
-65.949178,233,18.040543
-133.139341,179,18.068155
-56.675294,124,18.087057
-67.995995,436,18.168395
-7.243938,227,18.205484
-45.471538,192,18.252697
-12.34255,190,18.282552
31.900465,167,18.325639
40.246138,170,18.353923
94.488155,1000,18.549312
55.175302,145,18.571699
-77.209758,158,18.595519
8.123574,273,18.651762
-104.501816,350,18.720047
-179.681653,200,18.750971
-25.015609,232,18.785797
