#{"t_start": 1765923366.101408, "env_id": "LunarLander-v3"}
r,l,t
-181.512559,124,8.734538
-180.419097,82,8.747165
-233.385576,142,8.768684
-74.555121,86,8.782128
-147.669314,91,8.828547
-69.718857,137,8.849723
-234.61909,113,8.866978
-181.13733,149,8.889896
-86.87535,86,8.903346
-92.478221,86,8.91675
-142.356974,103,8.932405
-113.729496,114,8.94999
-84.244019,70,8.960829
-151.85166,84,8.973734
-86.384545,69,9.01712
-88.328624,66,9.027614
-84.17256,113,9.045074
-131.399862,84,9.058127
-198.504854,108,9.074544
-90.527951,87,9.087906
-98.98321,67,9.098263
-192.602327,83,9.110954
-129.702546,84,9.123679
-123.133453,90,9.137718
-306.137426,101,9.153335
-190.348638,102,9.169028
-157.34145,107,9.217354
-315.743797,84,9.230495
-75.771081,97,9.245564
-379.011823,111,9.262798
-164.512922,91,9.276893
-146.139912,93,9.291179
-105.268063,77,9.303054
-153.493814,78,9.315109
-1.680004,82,9.327842
-129.729735,63,9.337574
-110.475489,78,9.349637
-196.933571,82,9.394378
-140.598388,88,9.407765
-59.758858,68,9.418438
-101.927003,64,9.428406
-145.734443,102,9.444232
-143.918983,73,9.455394
-106.529758,85,9.46869
-172.470373,91,9.482748
-160.48237,55,9.49132
-111.786047,75,9.502892
-105.801355,92,9.51701
-178.094674,90,9.530798
-134.762881,96,9.545436
-86.761716,72,9.588719
-112.637478,112,9.606081
-117.79526,91,9.620077
-85.580178,58,9.629152
-188.550599,128,9.648567
-115.370586,115,9.666354
-99.123756,86,9.679842
-146.263287,124,9.698744
-150.339963,78,9.710813
-327.054153,92,9.725025
-296.920083,153,9.780629
-122.73967,67,9.791073
-94.92238,92,9.805072
-335.550463,128,9.824722
-84.905534,77,9.836691
-109.257778,90,9.850573
-182.384989,126,9.869888
-62.498371,77,9.881818
-169.045973,81,9.894645
-241.831368,122,9.913085
-140.868934,89,9.926866
-211.638373,94,9.973703
-90.422347,81,9.986401
-95.820749,64,9.996608
-108.643559,106,10.012826
-171.239759,124,10.031653
-129.395779,90,10.045497
-112.573199,68,10.055857
-55.372966,60,10.065279
-165.942504,105,10.081394
-184.013506,125,10.100664
-365.785855,103,10.116207
-205.548822,122,10.167312
-139.693083,88,10.180926
-91.525118,84,10.193771
-102.601251,87,10.206996
-424.695094,92,10.220996
-208.819296,59,10.230215
-81.826438,89,10.243812
-140.450611,120,10.261854
-74.181089,59,10.27105
-243.888087,102,10.286546
-123.498994,118,10.30431
-167.186943,147,10.359197
-403.724046,94,10.373691
-102.865378,103,10.389552
-158.368967,117,10.407375
-104.930865,71,10.418816
-119.76592,63,10.428761
-156.730242,98,10.443726
-22.10813,128,10.463475
-139.725101,66,10.473574
-146.241186,117,10.491347
-127.471284,89,10.537091
-229.144354,110,10.554176
-248.752069,112,10.571683
-142.030899,103,10.587215
-117.258314,60,10.596463
-101.619094,91,10.610308
-193.677287,91,10.62426
-127.90483,95,10.638535
-350.289865,158,10.66262
-251.556466,120,10.680504
-121.962337,102,10.728812
-33.400665,111,10.746238
-106.873998,118,10.764717
-133.100175,81,10.777221
-116.004935,88,10.79099
-143.786808,78,10.803732
-399.971655,120,10.822915
-110.407003,123,10.843181
-309.338932,100,10.8588
-238.767007,112,10.87731
-233.063543,108,10.932651
-134.958752,119,10.957669
-137.485362,107,10.979599
-11.7248,112,10.998638
-195.074571,78,11.01236
-270.878419,118,11.03164
-87.524924,99,11.048342
-210.6828,114,11.065985
-113.548251,70,11.077991
-183.603941,73,11.089304
-277.589677,118,11.141886
-92.623997,69,11.153184
-62.935838,66,11.163743
77.337492,1000,11.356304
-100.064732,72,11.367741
-200.556595,99,11.383171
-139.991162,63,11.39313
-81.68229,66,11.403309
-178.247786,124,11.422492
-155.178985,106,11.438678
-88.104035,80,11.451552
-77.375059,70,11.462387
-75.824506,69,11.472916
-73.115361,60,11.482231
-190.597639,90,11.528985
-204.186008,104,11.545313
-132.590194,91,11.55933
-85.24811,75,11.570915
-169.823626,111,11.587973
-136.814884,100,11.6034
-113.845637,102,11.619103
-121.416144,86,11.632775
-126.772074,84,11.645939
-97.069895,111,11.662976
-107.058998,75,11.674552
-30.914616,86,11.720557
-86.942188,78,11.732716
-165.780708,81,11.745442
-125.599187,93,11.760022
-94.963063,80,11.772572
-98.067572,83,11.785609
-189.899598,111,11.802652
-142.374552,118,11.820517
-135.790362,89,11.834188
-173.131008,113,11.851638
