#{"t_start": 1765923193.422495, "env_id": "LunarLander-v3"}
r,l,t
-315.84112,121,2.293922
-101.255239,69,2.304565
-347.88989,114,2.322017
-116.36742,91,2.335719
-239.450299,138,2.356718
18.353787,88,2.370083
-273.175938,90,2.398864
-146.787532,111,2.415699
-78.189847,132,2.43574
-362.537151,75,2.447208
-239.888958,86,2.460426
-324.718764,128,2.49483
-226.980074,143,2.516297
-148.826198,80,2.528581
-133.791902,117,2.546451
-119.421316,112,2.578396
-72.731711,70,2.589378
-360.22366,94,2.603718
-58.494943,110,2.620376
-210.338597,96,2.635062
-59.203554,128,2.669653
-106.515308,122,2.688257
-55.626344,126,2.707718
-114.110604,73,2.718829
-81.768013,85,2.731842
-111.834949,103,2.762761
-314.038593,103,2.778216
-175.909571,120,2.796459
-175.754903,89,2.810066
-153.285881,96,2.824667
-77.327853,70,2.835325
-91.435565,101,2.86574
-126.118227,123,2.88514
-181.244582,123,2.904154
-115.767256,106,2.920468
14.660492,189,2.965799
-246.29924,93,2.980262
-345.230858,131,3.000337
-140.55359,129,3.020062
-103.157142,79,3.047698
-68.118752,87,3.061003
-170.895331,137,3.081343
-218.949261,117,3.099228
-196.438745,148,3.137095
-54.856448,99,3.15243
-49.937839,89,3.165948
-187.242764,162,3.19031
-129.576966,95,3.20456
-189.834195,78,3.23173
-28.845777,87,3.24491
-61.33201,76,3.256426
-354.57088,156,3.279984
-201.376702,137,3.30093
-337.61725,91,3.330119
-107.681402,87,3.343834
-137.120392,94,3.358372
-146.39503,89,3.371828
-23.912927,107,3.38828
-98.269233,89,3.416923
-328.064409,124,3.436002
-130.965732,123,3.454762
-104.033117,120,3.472978
-98.030603,85,3.485819
-180.1547,116,3.518319
-70.475791,79,3.530422
-124.975251,172,3.55644
-156.497266,123,3.575246
-71.731921,74,3.601535
-90.789995,75,3.613131
-133.881029,114,3.632477
-548.723319,172,3.659157
-194.598778,136,3.679754
-155.389631,106,3.711634
-121.210782,73,3.722866
-228.847078,93,3.736898
-190.571688,104,3.753053
-61.749682,112,3.770017
-71.973752,103,3.800611
-152.559238,158,3.824419
-247.91456,116,3.841893
-137.049844,133,3.863923
-91.14172,76,3.892225
-266.453555,89,3.905826
-73.258125,105,3.922805
-303.446113,142,3.944617
-134.971235,146,3.983573
-109.266528,83,3.996637
-66.369923,82,4.009472
-261.557168,175,4.035974
-92.808826,90,4.05007
-29.310964,79,4.0777
-106.45737,111,4.094954
-110.856923,129,4.114548
-49.891632,87,4.128032
-197.335179,118,4.146261
-88.83275,99,4.176273
-221.077076,96,4.191046
-267.99784,107,4.207428
-170.219274,63,4.217028
-107.828427,133,4.237133
-199.40921,158,4.276841
-172.207864,89,4.290626
-89.722632,80,4.302743
-199.343935,124,4.321447
-60.307467,82,4.334363
22.439852,100,4.365439
-92.862777,126,4.384458
-196.325568,118,4.402514
68.334526,1000,4.591411
-328.006657,136,4.612348
-109.316026,189,4.655948
-31.589933,87,4.669159
-7.281024,100,4.684407
-182.24399,110,4.700979
-175.856915,101,4.716215
-68.645368,89,4.745406
-73.027355,123,4.764342
-117.571868,119,4.782942
-202.808236,144,4.805168
-118.840384,112,4.8374
-61.767257,76,4.849393
-94.337301,99,4.864648
-69.331106,104,4.880537
-323.198953,141,4.902004
-73.189854,75,4.928826
-174.128809,114,4.946313
-186.154501,110,4.963132
-151.333201,125,4.982052
-119.268835,83,4.994938
-150.579304,142,5.031968
-209.715792,82,5.045803
-70.353869,121,5.065108
-98.011404,121,5.083693
-169.790534,110,5.117849
-8.986667,110,5.134797
-331.329615,127,5.153973
-81.778329,109,5.170774
-81.977858,147,5.193145
-271.223814,143,5.230144
-133.960802,110,5.246916
-82.433567,100,5.262268
-270.555531,108,5.278652
-121.002636,128,5.313254
-60.621097,82,5.326023
-50.100714,133,5.346145
-73.695082,140,5.367451
-69.692178,140,5.403719
-199.606921,247,5.441054
-223.805528,128,5.460271
-4.731277,87,5.48957
-227.251863,123,5.508288
-21.137707,230,5.543214
-296.500032,156,5.581999
-259.089209,168,5.607508
-248.775301,249,5.645132
-106.633773,208,5.691455
-343.368479,169,5.716887
-70.723682,232,5.76817
22.090048,111,5.785113
-268.041496,105,5.801178
-241.348517,118,5.819142
-96.126402,89,5.832857
-89.513111,102,5.863631
-143.953185,140,5.885228
-51.764099,86,5.89867
-169.407396,130,5.918806
-90.922194,214,5.96642
-61.719633,113,5.983664
-50.534431,109,6.000448
-296.39389,167,6.025964
-68.212259,198,6.071248
-222.466841,194,6.100543
-285.793781,186,6.143741
-103.544524,153,6.166988
-182.247013,135,6.18753
-260.19522,109,6.204163
-181.634205,123,6.238011
-67.469019,121,6.25643
-90.298767,246,6.293653
-280.379808,168,6.335671
-64.532532,231,6.371063
-58.677994,110,6.388033
-337.086042,146,6.425307
-229.398052,100,6.440573
-192.31743,160,6.464834
-64.2809,180,6.491898
-264.074952,108,6.523557
-106.978592,137,6.544339
-353.878271,154,6.567436
-123.208381,144,6.591013
-118.729219,167,6.636521
-290.470106,123,6.655977
-416.699747,147,6.683905
-219.10869,157,6.727141
-91.574777,158,6.75152
-137.366742,98,6.76737
-84.886266,200,6.813521
-266.787989,105,6.829406
-48.806061,168,6.854954
-367.85757,141,6.876588
-139.417639,134,6.912473
-205.220124,114,6.93006
-290.085618,236,6.965523
-199.003639,182,7.009957
-90.997074,195,7.039945
-58.082038,144,7.061843
-77.797795,207,7.108678
-194.080342,91,7.122412
-271.835344,107,7.138631
-68.242016,233,7.188596
-331.590501,117,7.206495
-508.336934,132,7.226501
-269.631319,129,7.246349
-274.470129,102,7.262131
-241.756884,107,7.293825
-207.03423,119,7.312313
-217.846821,119,7.330409
-423.314083,105,7.34645
-455.473808,149,7.384296
-554.951623,137,7.405579
-190.700247,100,7.420619
-23.926698,130,7.440534
-503.885679,124,7.4748
-231.154423,254,7.513904
-58.467399,80,7.526445
-241.799866,173,7.568214
-113.154347,208,7.600105
-150.563874,100,7.615474
-502.843568,203,7.661787
-20.005809,143,7.68347
-335.113241,161,7.708183
-113.241352,117,7.72599
-447.072768,160,7.765527
-161.815303,113,7.782471
-299.244302,181,7.810175
-108.782398,149,7.848086
-350.890993,209,7.87972
-101.169598,179,7.906888
2.408598,188,7.951349
-69.460148,147,7.973961
-301.938355,126,7.993204
-24.550505,125,8.01275
-84.351326,162,8.053049
-52.491316,147,8.075381
-117.350859,191,8.104493
-295.146038,107,8.136362
-246.309401,167,8.162118
-247.424907,160,8.186177
-155.74196,91,8.200063
-171.824032,156,8.239426
5.831696,99,8.254774
-146.332499,135,8.275686
-279.273369,145,8.312907
-251.194998,109,8.329435
-35.502394,159,8.353655
-73.426905,116,8.371275
-284.128059,166,8.411704
-39.470644,132,8.431643
-128.037342,166,8.456784
-11.025157,128,8.476619
-43.964968,158,8.526641
-238.813943,182,8.557318
-40.122235,143,8.581272
-18.4567,130,8.623062
105.349966,1000,8.878462
-64.54619,222,8.915583
7.619718,150,8.938816
-217.916901,224,8.989258
-77.139748,184,9.017675
-317.372936,348,9.086425
-369.889812,226,9.120383
-266.339691,151,9.158174
-409.964945,244,9.195188
-154.73862,210,9.227243
-52.922231,209,9.273375
-107.900547,221,9.306612
-35.735512,165,9.346395
-59.278311,181,9.373435
-585.778324,230,9.407353
-81.518445,173,9.4485
-122.646377,147,9.47062
-13.876188,164,9.495417
-341.209192,204,9.540614
-268.832776,283,9.583461
8.078251,179,9.62486
-32.310814,199,9.654646
79.19716,1000,9.8391
-294.550577,151,9.862435
-15.714283,201,9.907263
-254.992018,212,9.938867
-31.023518,200,9.968374
-15.742944,156,10.006602
6.556775,119,10.024831
115.317583,1000,10.207751
-32.009678,138,10.228308
-118.498124,362,10.298286
-220.232628,183,10.326005
4.64236,181,10.367971
-116.370454,121,10.386238
27.094272,160,10.410075
-36.093711,136,10.430405
0.403309,243,10.48145
105.933724,1000,10.668735
-5.204823,155,10.692242
9.397745,127,10.71143
-201.727924,233,10.76192
-128.432412,147,10.784193
-185.629476,129,10.803704
-149.048093,214,10.850301
-34.541484,173,10.875983
-329.513862,130,10.895476
-129.084387,148,10.932657
-44.918517,175,10.959174
17.016125,152,10.981934
-101.270917,135,11.016725
-20.596696,121,11.034796
130.372391,1000,11.219326
-58.390458,113,11.23653
-79.352505,189,11.264791
-209.311837,180,11.30656
5.119368,168,11.33135
-63.966018,137,11.351801
-10.901643,178,11.392888
-27.219692,156,11.415968
37.704431,164,11.440311
-104.239576,179,11.481699
0.921869,183,11.509374
-68.449225,115,11.526809
-40.820471,136,11.562426
-59.772117,191,11.5913
-25.164345,131,11.610958
-0.881605,188,11.653458
-68.212935,195,11.682832
-12.103484,129,11.702322
3.77613,160,11.726276
13.320762,163,11.765159
-49.607296,148,11.787523
-100.967879,165,11.812399
-22.176895,94,11.841226
78.341019,1000,12.025921
110.602623,1000,12.19493
20.017373,119,12.227674
-15.364301,183,12.255148
-60.668909,134,12.275314
-3.660106,143,12.311349
-29.526754,225,12.345107
-87.36829,159,12.369026
-33.362207,195,12.413087
47.232215,112,12.430203
-446.399654,200,12.460088
26.00153,133,12.495008
-42.739246,134,12.515088
-85.738293,176,12.541171
-159.34935,182,12.582903
-42.955774,180,12.609482
19.285556,120,12.627314
-21.975995,191,12.670179
9.712535,165,12.695139
-12.328693,134,12.71532
11.777851,136,12.735857
41.507628,140,12.771489
91.887406,1000,12.955273
-24.870188,159,12.978955
40.777389,142,13.000034
14.271108,141,13.021003
27.984161,176,13.062161
-0.032659,191,13.090764
-71.04973,175,13.131397
-180.136111,193,13.160452
-65.467104,222,13.193495
-33.438999,186,13.236001
13.84494,167,13.260888
37.973019,149,13.283167
-150.828741,172,13.323448
91.377905,195,13.352802
-4.250073,209,13.384204
136.744825,1000,13.567243
-182.889043,251,13.619762
-77.5403,212,13.651255
-77.821652,167,13.690989
-19.086582,151,13.713565
-35.731296,137,13.734064
29.646585,144,13.755704
-195.115101,232,13.804769
4.486247,211,13.836069
-60.869403,172,13.876217
-20.436386,167,13.901313
-29.536623,160,13.925198
39.011331,192,13.968275
25.024534,247,14.004957
-184.303408,153,14.028041
-3.723036,186,14.070511
7.244713,119,14.088415
-41.006295,187,14.1165
-6.417217,170,14.156503
30.963031,159,14.180159
-11.17369,177,14.206815
120.431746,1000,14.409586
-30.860438,216,14.458491
-43.981778,221,14.49148
2.484183,190,14.53455
3.090954,224,14.567688
-220.095179,163,14.591953
-12.902679,212,14.637969
-51.422752,189,14.665902
49.113274,160,14.68949
-163.281773,174,14.730523
38.475044,134,14.750869
-82.320942,194,14.780328
55.38721,141,14.816199
-40.043167,160,14.840179
-6.238821,137,14.860565
140.556496,1000,15.048407
-8.02218,225,15.096769
-1.79316,121,15.115049
-45.594564,231,15.149467
-22.853071,190,15.192515
43.143608,184,15.219741
18.377209,184,15.246976
-40.516768,178,15.288119
-1.015216,319,15.335389
-52.579034,215,15.381848
-48.461191,181,15.408752
56.478901,1000,15.596268
-84.42534,228,15.645717
-27.686501,155,15.668924
-186.344339,214,15.700571
-10.294758,204,15.745497
-28.971174,211,15.776908
-18.182745,196,15.820435
7.635595,217,15.852725
-48.56601,182,15.879652
-134.549313,176,15.931813
-65.920359,146,15.954426
158.409807,1000,16.137405
-183.205545,187,16.165337
-45.281705,237,16.214975
121.659132,1000,16.396843
-32.082076,206,16.428604
-112.934417,224,16.476927
-2.671663,216,16.509024
-34.814076,135,16.52926
-25.416855,198,16.574622
5.614617,168,16.600082
-21.609363,261,16.63941
-87.805405,267,16.694271
-94.451231,671,16.811186
-104.07159,242,16.86141
-209.514074,262,16.899963
29.894581,196,16.943392
-89.99137,333,16.992287
9.935462,271,17.046891
-126.302786,121,17.065145
11.506473,227,17.098536
14.514248,240,17.150507
-33.329067,346,17.217236
-175.283538,260,17.255975
-235.115468,208,17.301923
17.84213,1000,17.470647
-108.289495,445,17.550758
102.897424,1000,17.731786
-148.182232,213,17.778444
76.457652,1000,17.968036
-73.904342,383,18.024732
-111.403532,226,18.073134
-37.4256,288,18.116469
-36.022791,264,18.170546
-22.636091,385,18.241884
