#{"t_start": 1765923972.458318, "env_id": "LunarLander-v3"}
r,l,t
-215.121419,95,4.397833
-78.970426,144,4.419899
-116.430062,97,4.46626
-268.579265,102,4.482144
-90.924247,75,4.493594
-133.478148,87,4.507259
-84.460653,72,4.518494
-63.55184,71,4.529349
-171.218359,82,4.541857
-256.863429,114,4.559172
-108.118054,100,4.574428
-431.521678,103,4.590465
-112.069502,85,4.603487
-220.607639,114,4.653286
-147.729085,103,4.669173
-125.33477,86,4.68258
-172.799277,122,4.701058
-155.457775,134,4.721686
-74.366681,70,4.732668
-118.782593,107,4.749123
-367.239697,88,4.762538
-120.337426,89,4.776173
-298.279391,120,4.794556
-107.264903,84,4.807382
-159.827208,115,4.856763
-188.70605,115,4.874606
-191.58749,63,4.884613
-80.238279,132,4.905503
-99.464502,63,4.915347
-93.301867,121,4.934111
-95.838984,88,4.947598
-121.749104,75,4.959188
-150.880527,144,4.981487
-113.237888,88,4.994919
-102.500986,92,5.040833
-336.590021,92,5.05543
-103.110512,85,5.068819
-130.481895,75,5.080533
-105.507056,91,5.094499
-91.182892,82,5.10709
-190.270221,118,5.124842
-113.737394,88,5.138448
-112.028708,89,5.152245
-146.328263,103,5.168097
-348.374695,115,5.185522
-82.965138,70,5.228037
-207.091124,61,5.237908
-177.896703,136,5.25864
-71.849405,74,5.270243
-67.150151,123,5.288924
-223.545398,90,5.302701
-327.210226,121,5.321246
-123.190807,68,5.331838
-103.28888,89,5.345512
-101.749149,85,5.358614
-115.304149,97,5.373677
-144.141327,78,5.41787
-52.870515,62,5.42748
-301.463071,139,5.449133
-103.372846,105,5.465324
-245.633327,104,5.481246
-45.1507,74,5.492538
-79.684185,85,5.505637
-105.668717,79,5.517842
-85.558183,79,5.530021
-100.008519,98,5.544996
-46.097936,113,5.56248
-453.475558,103,5.609486
-122.215384,90,5.623212
-315.058374,95,5.638059
-115.333602,98,5.653064
-114.039999,67,5.663426
-89.992254,84,5.676609
-99.980134,85,5.689816
-97.183389,93,5.704121
-171.140025,107,5.720598
-91.998664,105,5.73662
-167.20611,100,5.752073
-113.435438,105,5.799638
-88.841536,75,5.811116
-79.966706,61,5.820632
-86.775725,136,5.841624
-124.748685,103,5.857494
-251.12809,86,5.87094
-131.62396,110,5.887651
-284.755752,109,5.904368
-124.408371,65,5.91454
-255.254637,133,5.934788
-70.548505,61,5.944175
-67.306956,72,5.98746
-179.947331,101,6.003123
-81.205544,64,6.013037
-203.991674,86,6.026283
-88.318004,76,6.038253
-182.087321,102,6.05419
-226.581856,114,6.071671
-233.584329,74,6.083253
-301.426242,127,6.102717
-116.962639,73,6.113946
-104.42728,114,6.131305
-110.824257,103,6.178706
-79.520765,81,6.191203
-100.574648,121,6.209668
-96.277267,70,6.220606
-157.883871,86,6.234065
-199.619639,138,6.255146
-128.629152,68,6.265832
-124.009398,70,6.276649
-429.011816,99,6.292181
-227.859495,103,6.308177
-163.081069,105,6.324294
-231.989725,72,6.367329
-176.670855,74,6.37866
-127.631484,129,6.398623
-61.835787,70,6.409388
-54.562127,66,6.419761
-316.374007,110,6.436533
-98.505986,97,6.45174
-70.958809,62,6.461349
-91.384715,63,6.471172
-58.151836,80,6.483759
-206.234444,114,6.501333
-91.994152,101,6.548511
-77.489906,67,6.55895
-296.944815,109,6.57615
-154.970874,100,6.591644
-119.739434,114,6.609392
-119.65422,76,6.621101
-53.476382,79,6.633355
-123.778564,87,6.646728
-132.063756,68,6.657336
-124.623957,89,6.671322
-143.336117,73,6.682664
-273.429261,90,6.696555
-83.475627,73,6.739352
-260.494773,93,6.753967
-127.30155,66,6.764241
-69.522166,61,6.773716
-205.857361,122,6.792516
-99.442794,118,6.81102
-125.740536,91,6.825202
-462.751567,133,6.845502
-323.894761,153,6.868989
-84.01221,121,6.887577
-89.193286,68,6.93028
-130.186893,101,6.945969
-167.393876,110,6.9633
-73.413361,81,6.97583
-114.449635,93,6.990199
-109.078084,97,7.005259
-103.805827,59,7.014521
-120.010545,99,7.029742
-111.141567,98,7.044858
-267.439852,91,7.058979
-153.598382,81,7.071603
-130.376862,119,7.122079
-89.741761,72,7.133531
-75.625629,68,7.144041
-98.039607,82,7.156786
-102.66468,102,7.172637
-188.343269,114,7.190378
-99.400824,64,7.200501
-134.130962,128,7.219975
-98.780951,93,7.234351
-135.795333,112,7.251805
-123.017613,77,7.263791
-130.416092,112,7.312559
-156.076089,79,7.324819
-59.35299,72,7.335996
-139.855154,123,7.354819
-196.098421,118,7.372888
-109.056447,69,7.38384
-133.258288,82,7.396578
-172.357911,115,7.414029
-398.853829,100,7.429497
-75.956995,73,7.440782
-151.695602,80,7.453242
-242.259336,124,7.504377
-255.597382,88,7.518133
-83.772058,72,7.529302
-99.84819,67,7.539853
-31.632589,70,7.550949
-97.099621,121,7.569382
-112.397517,74,7.580908
-78.142992,71,7.591745
-258.130027,126,7.61083
-307.510573,114,7.628086
-92.90673,106,7.644188
-125.221034,92,7.658508
-158.182689,87,7.703989
-133.698991,85,7.717351
-80.550523,76,7.729112
-290.20619,90,7.743221
-122.050931,136,7.764332
-149.335544,102,7.779864
-150.292023,84,7.792836
-187.937856,63,7.802912
-133.645613,89,7.816816
-69.78374,131,7.836928
-83.201466,64,7.846988
-103.976338,79,7.890981
-48.90625,78,7.90333
-120.253638,100,7.918686
-227.29702,131,7.938747
-137.524316,72,7.949944
-148.483444,74,7.961388
-109.394791,69,7.971975
-121.528593,113,7.989147
-98.307102,82,8.001926
-65.705682,56,8.010489
-263.803789,102,8.02587
-245.983414,109,8.074917
-109.826676,76,8.086651
-111.847941,90,8.100513
-135.004045,119,8.118846
-125.811042,107,8.135458
-109.575892,83,8.148225
-194.11376,107,8.164812
-147.429237,116,8.182418
-101.3967,82,8.195199
-204.046661,73,8.206522
-86.228073,57,8.215459
-199.152666,78,8.227642
-129.101971,65,8.269745
-104.080048,98,8.284939
-44.42245,109,8.301764
-141.035969,149,8.324528
-81.74306,142,8.346148
-48.35068,69,8.356872
-56.361008,73,8.36829
-84.261738,100,8.383826
-73.709085,72,8.394878
-395.57451,113,8.411925
-88.800828,82,8.456789
-95.403059,97,8.471755
-196.684156,82,8.484556
-94.113189,93,8.498885
-323.257684,136,8.519489
-139.514988,71,8.530628
-219.334032,129,8.550209
-114.561522,88,8.563814
-136.000608,109,8.580699
-144.352346,113,8.597905
-205.009152,123,8.648475
-104.885116,87,8.661999
-276.096103,119,8.680797
-208.663745,77,8.692636
-68.716416,73,8.703957
-162.126843,106,8.720142
-58.17972,149,8.743024
-105.812822,81,8.755709
-157.202617,83,8.768583
-113.525923,78,8.780702
-316.292207,126,8.832058
-194.592156,109,8.848934
-145.553527,119,8.867078
-121.886174,102,8.882852
-166.360853,87,8.89627
-244.877621,94,8.91078
-108.819382,138,8.931994
-89.192362,119,8.950294
-149.209584,106,8.966461
-221.762809,81,8.97894
-129.792758,115,9.028377
-249.376806,115,9.046533
-94.99144,62,9.056283
-181.867219,87,9.070116
-119.266485,100,9.085325
-197.249911,76,9.097046
-227.452925,99,9.112276
-107.584478,80,9.124765
-228.55745,108,9.141574
-80.449864,63,9.151345
-171.782511,125,9.170479
-137.234343,76,9.214103
-49.711723,130,9.234249
-132.785038,99,9.249484
-94.176318,79,9.261622
-158.695115,90,9.275432
-34.260342,102,9.290943
-122.306985,115,9.308462
-112.133795,94,9.323281
-90.453712,89,9.337255
-94.231905,80,9.349687
-114.909195,63,9.359349
-141.771691,82,9.403869
-101.022423,77,9.415931
-177.121738,119,9.434112
-93.855053,83,9.446895
-187.554042,138,9.501192
-143.055106,92,9.515402
-170.037707,136,9.536425
-210.50518,86,9.549764
-124.134085,72,9.560726
-182.891432,80,9.573101
-62.717415,63,9.582969
-76.322178,80,9.627517
-109.756656,83,9.640482
-100.908843,93,9.654919
-69.203277,62,9.664665
-243.318554,76,9.67628
-95.128585,91,9.690365
-97.446498,99,9.705752
-58.053226,63,9.715778
-138.637598,129,9.735391
-154.085377,105,9.751574
-103.107664,78,9.763674
-225.064805,84,9.776547
-72.168225,128,9.827182
-205.200909,96,9.842034
-73.099522,58,9.851297
-118.587162,96,9.866222
-119.36045,97,9.881325
-81.138623,65,9.891268
-399.016607,120,9.909628
-11.044048,122,9.928518
-132.312079,109,9.945266
-117.707188,72,9.956447
-114.374193,100,9.971992
-67.390899,84,10.016583
-65.315494,78,10.028494
-113.447982,103,10.044195
-286.884185,92,10.058382
-103.700055,76,10.070363
-130.631877,149,10.093014
-254.377231,116,10.139152
-348.731659,126,10.158719
-42.203496,115,10.176477
-244.22149,100,10.223951
-51.957317,65,10.234259
-126.246153,79,10.246382
-70.291915,82,10.259014
-216.858999,97,10.273891
-239.866211,125,10.292901
-180.863661,134,10.313164
-143.979486,72,10.324122
-135.527973,107,10.340659
-92.475725,66,10.351275
-143.288773,72,10.362364
-96.466775,75,10.373877
-124.804008,81,10.417689
-137.805272,98,10.43276
-213.538895,122,10.451375
-137.03712,127,10.470807
-91.164913,66,10.481128
-11.852677,118,10.49934
-113.17729,66,10.509347
-101.515469,83,10.522068
-182.761682,75,10.533848
-121.721774,111,10.550715
-282.912614,140,10.603859
-93.853939,106,10.620111
-130.043759,126,10.639565
-284.544231,127,10.659295
-76.228504,78,10.671485
-102.760844,77,10.683244
-86.298249,77,10.695075
-169.551722,147,10.717605
-164.807934,66,10.727899
-101.385429,80,10.740207
-68.125748,101,10.755712
89.942407,1000,10.94648
-118.616826,61,10.987581
-95.579765,118,11.005629
-141.306835,127,11.025056
-279.995576,100,11.040346
-198.779932,120,11.058718
-168.101478,117,11.076657
-32.788106,87,11.090295
-74.925187,117,11.108257
-27.425925,120,11.126543
-113.410346,132,11.178224
-94.455758,60,11.187692
-105.95269,87,11.201118
-122.645156,75,11.212531
-115.918381,76,11.224246
-132.744364,76,11.236017
-41.813258,111,11.252857
-120.844186,101,11.268498
-125.934973,120,11.286658
-72.630916,70,11.297605
-209.69569,106,11.313613
-64.099805,106,11.361349
-152.887904,94,11.375969
-121.631292,91,11.389889
-123.006909,84,11.402791
-95.266628,74,11.414403
-148.782698,111,11.431291
-73.054571,70,11.441909
-114.073548,119,11.460171
-135.323163,87,11.473616
-79.281176,61,11.483223
-217.815561,93,11.497498
-97.790205,66,11.50767
21.595901,88,11.553303
-77.805105,64,11.563076
-139.519015,94,11.577423
-232.117913,129,11.597377
-153.629632,95,11.611906
-71.342093,78,11.624109
-22.505793,99,11.639401
-97.424717,99,11.654626
-279.889898,129,11.674364
-88.39031,70,11.685195
-140.669857,92,11.699368
-96.101653,87,11.743923
-108.550512,77,11.756143
-78.214744,72,11.767337
-204.594219,97,11.78231
-100.954586,119,11.80047
-125.425954,77,11.812145
-199.544901,159,11.837144
-102.315365,89,11.851085
-118.915247,102,11.866722
-137.64694,108,11.883253
-130.444518,101,11.930355
-106.682943,82,11.942844
-97.517986,156,11.966796
-120.951048,76,11.978388
-153.729667,128,11.997646
-220.902136,114,12.014866
-97.332256,94,12.029048
-155.870815,90,12.04297
-87.344292,81,12.05576
-167.922291,125,12.074715
-175.632052,88,12.120184
-117.478701,66,12.130469
-127.498195,84,12.143522
-87.732083,72,12.154652
-75.516255,94,12.169237
-89.533558,86,12.182388
-96.216626,114,12.19952
-70.528069,115,12.217024
-262.035255,77,12.228872
-116.728821,110,12.245929
-220.258409,101,12.261375
-66.711957,65,12.271448
-130.867357,105,12.318842
-85.145782,59,12.327897
-43.126874,66,12.338328
-130.417299,79,12.350501
-86.844133,63,12.360137
-296.304331,104,12.376183
-134.39527,108,12.392576
-147.1477,132,12.412659
-147.0175,121,12.431148
-130.888026,115,12.44875
-319.859459,81,12.461194
-147.236533,111,12.509029
-101.919602,79,12.521213
-100.138167,61,12.53073
-111.203933,108,12.547334
-71.895464,66,12.557509
-155.561226,123,12.576545
-58.399536,83,12.589213
-113.859275,89,12.602689
-216.231866,67,12.613132
-155.279073,117,12.63091
-341.776899,97,12.645631
-162.576769,108,12.693534
-62.218894,70,12.704552
-77.123409,123,12.723296
-87.997725,67,12.733656
-99.253098,127,12.752805
-106.956561,115,12.770433
-77.870474,120,12.788711
-147.293722,142,12.810301
-41.045777,72,12.82139
-110.736448,87,12.834778
-134.280833,71,12.877435
-83.194803,133,12.897838
-116.924556,113,12.915093
-195.908325,98,12.930059
-103.665648,72,12.94096
-136.203163,75,12.952528
-64.569893,69,12.963211
-201.059115,91,12.97712
-107.379339,98,12.992243
-82.792499,64,13.002204
-109.465609,71,13.013016
-149.602926,91,13.026921
-193.674816,88,13.072193
-105.508651,68,13.082856
-95.698607,58,13.091712
-92.724134,83,13.104685
-112.904,94,13.119013
-201.520037,109,13.135781
-81.837045,79,13.148038
-107.985895,77,13.159872
-107.446223,62,13.1696
-116.687713,107,13.185902
-175.757678,123,13.20449
-125.752432,106,13.252345
-108.069115,100,13.268436
-103.033881,96,13.283967
-47.237843,65,13.294006
-238.366352,124,13.313996
-105.1778,82,13.326759
-106.979545,81,13.340011
-69.191211,64,13.350631
-64.490238,66,13.36094
-113.17434,81,13.374911
-105.129649,110,13.392673
32.562721,78,13.406026
-143.959983,138,13.464041
-86.872357,69,13.475187
-150.851975,72,13.487047
-278.700977,129,13.507707
-141.250907,92,13.522549
-164.086166,63,13.533027
-73.311397,70,13.543837
-171.819364,74,13.555625
-324.256057,99,13.571458
-122.809612,153,13.594951
-104.810014,92,13.609043
-125.549857,82,13.654052
-65.46059,64,13.6643
-102.460308,92,13.678336
-111.408808,95,13.693102
-57.92068,75,13.705212
-123.27786,121,13.723729
-66.147633,99,13.738946
-79.057871,78,13.750877
-70.392092,113,13.768342
-182.070114,108,13.784834
-64.329988,71,13.795858
-121.167529,66,13.837858
-150.716901,95,13.853451
-248.746882,104,13.869704
-133.159992,98,13.885558
