#{"t_start": 1765922912.342655, "env_id": "LunarLander-v3"}
r,l,t
-45.390298,281,13.462774
-32.053174,190,13.49167
-106.461497,209,13.538392
-141.544281,302,13.583998
-51.424475,282,13.641829
-102.441124,243,13.695466
-73.208161,266,13.735239
168.434118,830,13.89541
-133.353501,394,13.956025
-78.160874,279,14.014331
-180.392115,374,14.085717
132.366286,1000,14.27773
-180.433713,330,14.327288
-184.32535,477,14.415159
102.535634,1000,14.60341
96.226337,1000,14.788358
-90.413742,1000,14.967859
-71.651363,1000,15.146728
-215.030142,771,15.291015
107.548905,1000,15.461944
-140.051892,746,15.606816
-188.758439,538,15.70153
-109.104162,328,15.772964
-178.194058,638,15.888988
-205.049666,501,15.978865
207.23917,433,16.061441
-40.163464,281,16.10425
85.963339,1000,16.288614
-117.769898,1000,16.471261
115.094421,1000,16.654474
-130.845577,430,16.733531
61.827199,1000,16.915555
-112.494108,315,16.977691
-263.708996,961,17.138419
-168.633364,498,17.228533
-161.041034,571,17.329075
-122.099639,477,17.416274
26.124111,1000,17.598529
-182.453944,653,17.726708
144.739296,1000,17.910232
161.872998,745,18.038038
66.144903,1000,18.225333
25.211199,1000,18.406805
-142.198251,858,18.564384
