#{"t_start": 1765923328.0278919, "env_id": "LunarLander-v3"}
r,l,t
-190.879602,298,11.125791
-321.723465,273,11.184101
-119.098119,332,11.236871
-295.26435,175,11.283134
-270.154886,248,11.322946
-264.473707,312,11.387127
-0.164554,185,11.415681
-97.14786,255,11.474375
-171.331391,189,11.504957
-243.292062,180,11.534433
-106.846218,225,11.586556
76.328024,1000,11.774661
-184.599788,263,11.81471
17.157769,181,11.857183
-201.984573,302,11.902905
-28.299592,222,11.951972
75.431989,1000,12.137563
-20.47626,202,12.168024
-87.736838,130,12.187645
-46.22322,98,12.202652
-38.312161,122,12.236153
0.815806,131,12.255969
60.439415,137,12.276888
-189.4293,233,12.327053
-6.391812,104,12.343313
117.270856,1000,12.530467
31.229577,128,12.550002
38.72647,148,12.572558
9.639491,98,12.602724
-45.837307,248,12.642631
-10.729918,122,12.661424
-65.139827,199,12.707868
-18.688391,152,12.731153
-42.396762,186,12.759317
-18.060747,125,12.793574
-15.934789,196,12.823747
62.596332,171,12.849763
-23.362484,251,12.902923
-180.812106,170,12.92889
-17.187274,165,12.954369
38.060585,178,12.996437
26.635171,118,13.014584
-26.869109,166,13.041621
7.992803,205,13.091738
-19.072955,213,13.126412
-10.824048,201,13.173578
12.30222,111,13.190964
-41.707468,269,13.232094
-39.753383,333,13.302166
-35.896128,180,13.330154
122.135678,1000,13.526285
-63.498225,320,13.599744
-202.795336,131,13.620504
-103.789735,220,13.671061
-7.79744,107,13.688401
30.134806,197,13.721409
-4.373963,206,13.771661
57.035342,124,13.79125
-42.064265,276,13.833491
-72.54811,212,13.881423
-38.059642,165,13.906588
0.969843,192,13.935848
5.306335,159,13.975871
-70.424237,315,14.024348
-57.936572,213,14.074941
-7.85008,173,14.101656
3.483224,102,14.117434
-92.223285,369,14.188759
-276.268273,341,14.255332
-7.459813,171,14.281396
-111.326442,221,14.33259
13.680926,188,14.362648
11.703247,287,14.409083
16.994062,205,14.458004
-38.571795,432,14.542951
-3.220987,227,14.57887
-216.726635,727,14.723904
-23.881506,219,14.75793
37.58941,212,14.792232
-126.210078,454,14.881006
37.219342,174,14.926663
21.995585,150,14.950185
76.619149,136,14.971205
37.05833,163,14.996056
-63.701263,410,15.073796
-70.749234,194,15.118718
-15.773489,303,15.164376
-56.605497,602,15.270551
-44.737164,491,15.359933
161.344639,1000,15.547051
-31.486483,243,15.599847
-51.075977,780,15.732366
-21.714648,427,15.811725
12.875034,1000,15.992792
-23.684233,348,16.059825
-9.534876,249,16.098622
-60.706976,383,16.175129
74.589928,1000,16.364569
-71.109777,289,16.425414
-14.928505,325,16.477234
-305.809915,1000,16.778314
112.162774,1000,17.011395
94.570535,1000,17.200503
72.057381,1000,17.40167
-39.230028,330,17.474685
62.828551,1000,17.678604
-2.389736,179,17.706611
61.175909,1000,17.889107
-14.586393,503,17.979857
-113.768027,1000,18.159982
-4.401348,1000,18.341788
-168.617706,1000,18.524715
96.878476,1000,18.710602
-133.513291,1000,18.890902
