#{"t_start": 1765923156.56161, "env_id": "LunarLander-v3"}
r,l,t
-149.386391,986,12.738437
-79.39233,1000,12.917343
-41.05719,1000,13.09759
124.355235,1000,13.284384
21.301782,1000,13.468013
-26.862742,1000,13.648494
-20.910467,1000,13.829767
43.66752,1000,14.010474
107.048733,1000,14.194645
-70.059098,1000,14.375747
78.778823,1000,14.561476
-128.168088,1000,14.741973
-157.238139,1000,14.923743
-87.21085,1000,15.104218
-123.511496,1000,15.283831
-101.102243,1000,15.464186
-53.659807,1000,15.646418
-61.960433,1000,15.811715
-232.096549,931,15.983726
-38.985629,1000,16.166753
-58.659384,1000,16.349794
-85.575569,1000,16.529453
-47.992305,1000,16.709808
-91.152559,1000,16.891912
-21.10475,1000,17.072367
-114.437925,1000,17.254872
-68.704219,1000,17.437275
-106.170584,1000,17.618989
-113.548974,1000,17.804427
-113.391381,1000,17.990996
-88.908468,1000,18.176866
