#{"t_start": 1765922949.899054, "env_id": "LunarLander-v3"}
r,l,t
-112.620832,110,3.069852
-56.39356,162,3.108793
-180.327517,89,3.122369
-189.890087,203,3.153272
-141.437665,96,3.167927
-140.15005,100,3.198665
-40.832518,110,3.215458
-96.55473,141,3.236884
-223.808736,181,3.279024
-161.082855,101,3.294328
-170.076616,92,3.308245
-524.758757,178,3.335128
-214.594208,91,3.349742
-399.159027,102,3.383668
0.425493,99,3.399794
-49.592049,113,3.418035
-110.490086,81,3.431117
-316.764735,115,3.450033
-140.270005,123,3.487874
-272.69218,121,3.507268
-104.615996,175,3.535351
-293.46472,142,3.576731
-294.336324,188,3.606675
-78.212757,137,3.629162
-276.833722,154,3.653981
-157.791437,153,3.693136
-321.762634,191,3.72279
-238.608159,146,3.744927
-302.878104,115,3.777945
-96.309109,135,3.798642
-242.459648,108,3.815435
-68.725813,91,3.829332
-27.653749,196,3.875737
-60.512454,190,3.905196
-391.587648,166,3.930191
-52.7917,95,3.960261
-387.484947,100,3.975756
-40.602104,128,3.995627
-406.008345,81,4.008337
-159.613929,224,4.059412
-214.521763,109,4.076746
-289.122494,124,4.095715
-77.603171,129,4.115403
-166.213696,137,4.151716
-252.493569,190,4.181614
-27.693834,91,4.195942
-28.366376,105,4.212157
-345.472153,116,4.246036
-206.451993,162,4.270912
-453.139309,132,4.290972
-144.097028,77,4.302818
-182.928904,106,4.319037
-141.444328,239,4.371653
-66.871031,93,4.386087
-318.823436,150,4.408905
-510.125197,92,4.43834
-67.170016,122,4.457153
-131.12342,136,4.477889
-171.664477,120,4.495908
-18.692786,100,4.526011
-451.135528,146,4.548446
-87.487471,117,4.566455
-43.480064,121,4.585039
-191.354933,105,4.600972
-335.461814,142,4.637704
-201.62904,133,4.658293
-168.965945,139,4.679996
-2.455076,133,4.720638
-102.775208,118,4.740697
-148.837239,170,4.768242
-281.890762,154,4.792522
-85.141163,104,4.826707
-189.019263,115,4.845052
-286.01822,116,4.863673
-12.997628,130,4.884388
-247.051336,118,4.92076
-189.393947,146,4.944151
-314.713283,178,4.971976
-153.255119,92,4.986635
-77.352094,172,5.030385
-108.594306,115,5.048412
-236.965901,155,5.072792
-322.04336,146,5.111334
-117.509909,105,5.127597
-318.297139,142,5.149228
-333.293435,138,5.17018
-252.540023,158,5.20929
-291.585747,123,5.22806
-169.057661,121,5.246337
-126.193674,96,5.260979
-225.839489,140,5.297464
-41.388457,93,5.311774
-267.29185,143,5.333698
-35.192655,85,5.346687
-169.503456,140,5.368162
-239.278451,154,5.406553
-112.244258,144,5.4286
-351.246497,184,5.456584
-278.682635,164,5.496701
-280.838373,154,5.520443
-208.634994,195,5.550105
-159.979533,172,5.591385
-53.45242,126,5.610524
-1.76824,80,5.622759
0.269266,166,5.647987
-143.034196,166,5.688086
2.810237,100,5.703211
-47.77636,74,5.714561
-8.178857,145,5.736703
-397.935676,177,5.779691
-61.422651,90,5.793636
-185.394514,106,5.809903
-24.443611,168,5.835323
-224.233051,154,5.873582
-158.646715,113,5.890894
-21.016248,114,5.908243
-226.732064,133,5.928707
-273.006338,129,5.963599
-150.760361,99,5.978794
-299.380876,134,5.999029
-252.17777,106,6.015205
-196.037624,186,6.058175
-28.902914,109,6.074902
-379.693675,123,6.093715
-180.191501,118,6.111674
-268.812968,135,6.146993
-192.571848,110,6.163707
-254.834886,123,6.18255
-63.900816,169,6.208028
-183.384975,256,6.261319
-227.516682,108,6.277904
-53.211905,102,6.293629
-90.745755,164,6.333502
69.312032,1000,6.52048
-579.272946,231,6.555412
-165.712323,157,6.579151
-415.332199,226,6.628309
-247.082656,201,6.65884
-330.24025,139,6.679863
-50.301829,201,6.724797
-304.020196,222,6.758369
-205.985404,225,6.806856
-302.635589,216,6.839509
-332.19745,189,6.882963
-20.500029,1000,7.070895
-269.887104,143,7.093027
-65.374507,154,7.116181
46.57009,101,7.131595
-68.381148,104,7.147424
-39.902567,140,7.183463
-146.907591,201,7.2136
-359.848617,131,7.233402
-186.455811,135,7.268838
-44.917905,93,7.283286
-182.633034,241,7.319363
-61.789076,173,7.360166
-208.116649,137,7.38141
-247.026205,246,7.418184
-238.755721,159,7.45746
-25.623578,123,7.476076
-31.202161,96,7.49082
-191.930285,137,7.511419
-195.005445,174,7.552933
-117.927738,149,7.575539
-126.34196,130,7.595256
-120.750698,155,7.633782
-66.893046,163,7.658348
-63.40389,88,7.671926
-152.381807,146,7.693942
-45.993091,79,7.720629
-126.445635,129,7.739967
-250.286461,172,7.765915
-49.368722,111,7.782651
-137.775459,178,7.82382
-169.326162,183,7.851871
-249.055646,150,7.874571
-128.358541,106,7.905855
-137.754813,135,7.92638
-173.70145,103,7.942453
-171.416841,142,7.964161
-6.70063,125,7.998538
-255.095705,166,8.023457
-90.21353,177,8.050314
-75.023075,120,8.068365
-37.30802,166,8.108115
-98.177672,181,8.135776
-22.685223,175,8.162283
-159.317871,185,8.205492
-16.228832,112,8.22261
-97.903744,144,8.244487
-187.025583,148,8.282165
-23.157582,161,8.306667
-88.319003,173,8.332983
-40.22801,147,8.369927
-40.176085,220,8.403166
-31.709055,125,8.422103
-196.428408,210,8.468874
-66.914399,138,8.48992
-95.607524,150,8.512519
-80.970409,153,8.535766
-166.146799,116,8.568477
-92.019156,235,8.603938
-96.294791,236,8.654386
-309.491495,190,8.683114
-66.560536,174,8.709174
-15.923331,206,8.755082
-98.064224,228,8.789602
-178.605694,239,8.841099
-72.88235,145,8.862998
105.795998,1000,9.049678
13.764201,139,9.071409
-38.761141,133,9.091612
-82.299123,165,9.131087
-125.033447,199,9.160991
-26.152084,184,9.188986
-25.181506,135,9.224016
-192.425858,128,9.243423
-106.441428,208,9.274463
-74.161287,167,9.314604
-122.594218,121,9.333132
-82.678703,353,9.401714
-173.972465,162,9.426299
-10.428274,178,9.453329
-92.144145,241,9.504642
-86.516267,200,9.534896
-101.245294,185,9.577831
-31.422114,129,9.597422
-11.192228,141,9.61868
-199.857162,226,9.66748
-29.501541,124,9.686282
33.376332,127,9.705651
-57.686297,152,9.728592
4.619827,152,9.76681
-58.114178,262,9.805816
-112.259384,212,9.85233
-84.807271,297,9.897119
-196.32397,158,9.92092
-82.61072,251,9.97344
-69.169975,299,10.01816
-78.046657,131,10.052581
-259.266624,365,10.107225
-201.627314,165,10.146728
-286.15814,238,10.182734
-242.086439,290,10.241266
-172.222506,321,10.289693
-188.336042,243,10.341445
-198.626442,235,10.377218
-100.265074,200,10.425803
-210.549674,331,10.476299
-144.462816,338,10.543909
-158.459453,231,10.593813
-6.742195,176,10.62048
-189.672294,189,10.648955
-189.412783,189,10.692618
-270.684804,184,10.720591
-28.527251,153,10.743485
-37.956294,213,10.790613
-187.452391,147,10.813266
-67.988075,176,10.839994
-95.70035,186,10.883207
-473.45515,284,10.926136
-313.972199,269,10.981982
-373.309129,281,11.024127
-198.880479,147,11.061015
-140.949507,364,11.115451
-166.554179,198,11.16078
-179.376126,209,11.192579
-309.058341,323,11.256274
-191.971925,178,11.283272
-144.052394,244,11.33499
-122.296583,132,11.355156
-4.468161,204,11.385609
-223.272048,165,11.428092
-47.392286,185,11.456685
-173.259796,199,11.486771
-284.681339,183,11.529552
-225.475914,260,11.568986
-150.35496,211,11.61658
-53.12779,126,11.635697
-195.6352,197,11.665531
-166.227856,159,11.705038
-185.49181,199,11.735097
63.005982,143,11.757257
-66.59251,201,11.802597
-244.304191,227,11.836677
-78.898735,159,11.860921
-24.925852,330,11.927099
-50.311193,247,11.967207
-272.970964,301,12.030817
7.494369,199,12.060661
-149.236729,168,12.101995
-51.280104,276,12.144277
-21.130174,187,12.189892
-292.587861,253,12.228094
17.666524,178,12.255202
-16.452568,109,12.28712
-108.569569,329,12.336668
-63.063138,187,12.379679
18.570707,132,12.399979
-219.404028,283,12.457681
1.341442,183,12.485546
-35.507665,130,12.505076
9.768062,159,12.528863
55.769272,179,12.570959
-23.652483,132,12.591426
-42.68111,247,12.643688
-25.398813,151,12.666705
-21.48627,221,12.700307
-142.165391,173,12.741432
-158.344395,257,12.780001
-32.523503,136,12.800397
-215.182367,290,12.85858
12.924923,1000,13.048033
24.769508,210,13.079679
-81.882131,192,13.123298
-242.014996,367,13.178436
-16.209724,135,13.213311
-82.382944,266,13.253138
-282.39405,258,13.306343
15.472747,106,13.322502
-55.747649,155,13.346316
-178.657924,182,13.389587
-31.95244,179,13.416928
-69.182816,289,13.460328
-59.764345,159,13.499397
-223.562902,198,13.529456
-6.974103,213,13.576656
180.437318,646,13.692981
170.078669,1000,13.878935
-141.032523,234,13.914141
-134.127243,159,13.952965
-60.664603,311,13.999579
16.781145,111,14.016516
-174.708995,246,14.068733
-76.450268,202,14.099101
152.00674,1000,14.284254
-36.418992,176,14.32513
-146.276606,194,14.354451
46.684181,132,14.374494
-28.990544,109,14.391387
-62.202413,274,14.44734
-249.722662,148,14.470108
-308.852156,166,14.509634
7.959723,119,14.527735
-14.474908,172,14.553868
-227.070895,221,14.60282
-102.480152,188,14.630888
-23.476483,124,14.649765
14.524226,133,14.669999
-15.50116,205,14.715966
-87.158786,191,14.744657
18.88215,191,14.788233
-79.797529,259,14.827064
-14.419694,144,14.848824
-37.337175,121,14.881965
-129.828541,340,14.933189
-32.698251,138,14.96913
-75.197398,183,14.997101
93.178595,1000,15.182933
-142.005274,190,15.2119
-269.286124,204,15.258213
-201.493711,342,15.309944
-53.035738,183,15.352397
-182.478868,152,15.37552
-90.889531,290,15.419149
-283.685903,296,15.478454
-95.197425,221,15.512114
-87.790614,260,15.566772
-172.257443,160,15.591375
34.316062,178,15.633812
34.548186,152,15.657092
-149.107586,196,15.687454
28.993569,179,15.729738
66.172285,139,15.751323
-40.298186,277,15.808962
-77.432473,324,15.860094
-185.858033,519,15.955515
-51.540239,207,16.002273
-147.712362,136,16.023033
2.435652,109,16.039998
94.132046,1000,16.230167
-209.05465,253,16.269499
-76.792945,200,16.315866
22.635569,112,16.333137
56.455842,159,16.357751
6.35701,173,16.400098
-46.911895,128,16.420101
-25.746384,277,16.478373
11.806013,226,16.513806
-47.484247,219,16.548066
-8.039812,114,16.587702
-32.688764,267,16.630168
-46.51604,175,16.657006
30.176228,147,16.694937
-0.174986,263,16.735474
2.245571,145,16.773568
-93.630058,329,16.823967
-243.324312,438,16.906401
-216.515803,301,16.968824
-54.216516,227,17.003627
-80.585675,172,17.0299
-62.150035,252,17.083085
-17.194198,273,17.124685
-86.921763,273,17.181913
-8.442323,377,17.255028
-91.73969,320,17.303423
-157.078906,271,17.360186
-250.78469,382,17.442887
19.604332,297,17.489829
-60.579942,423,17.571365
-55.74809,211,17.604262
127.336678,1000,17.80135
-8.566171,151,17.840044
54.179998,167,17.866107
26.384309,179,17.893543
2.235952,123,17.928021
-0.136795,212,17.960982
-14.763074,167,17.987365
-46.138941,219,18.037362
46.606532,1000,18.23289
-20.557861,326,18.28269
17.501971,254,18.337209
-25.265576,308,18.384378
-88.055968,226,18.434587
39.56669,182,18.462806
