#{"t_start": 1765923211.939379, "env_id": "LunarLander-v3"}
r,l,t
-101.398399,87,1.511972
-175.815047,108,1.528231
-114.52648,133,1.548008
-137.112739,87,1.561119
-89.928417,68,1.585644
-189.135409,112,1.602409
-235.605818,134,1.622239
-45.629646,118,1.640011
-80.716366,92,1.653976
-180.726316,102,1.683959
-85.468677,67,1.69415
36.158902,77,1.705911
-70.417208,84,1.718465
-157.660402,130,1.73762
-90.907919,96,1.751888
-40.552515,61,1.775836
-112.607734,94,1.790145
-160.584072,84,1.802917
-101.001406,119,1.820662
-116.508708,122,1.838979
-242.311537,111,1.874059
-154.05184,136,1.896451
-47.267595,126,1.916603
-157.035267,127,1.93779
-141.630147,100,1.972574
-132.03027,113,1.990808
-64.380639,90,2.006585
-81.413727,126,2.027057
-147.69044,67,2.039669
-77.923167,87,2.187345
-90.013809,84,2.202643
-152.720076,103,2.221112
-116.198668,69,2.232754
-137.621174,94,2.24815
-178.37153,103,2.2829
-203.416179,134,2.347923
-188.411726,128,2.369747
-169.263547,101,2.38854
-95.735801,127,2.410916
-146.539444,104,2.447768
-290.004886,129,2.469465
-143.302659,113,2.489143
-127.185905,104,2.505381
-79.336305,74,2.516821
-414.905403,131,2.553705
-53.323141,86,2.567122
-179.239774,123,2.585976
-155.774957,107,2.602389
-107.608239,93,2.616554
-138.271727,69,2.643162
-45.626078,84,2.656433
-35.38966,76,2.668243
-117.925457,78,2.6803
-159.533103,103,2.696153
-165.093009,139,2.73285
-218.472894,134,2.753487
-269.04047,128,2.773352
-169.690294,115,2.791111
-156.757364,120,2.809646
-72.563935,120,2.843945
-247.441473,150,2.866691
-114.22446,113,2.883789
-146.072576,165,2.924697
-399.023198,113,2.941797
-182.4401,145,2.963555
-98.27676,113,2.980985
-101.775696,99,2.996297
-257.455994,175,3.038881
-200.797004,151,3.062573
-138.819328,105,3.078837
-55.877376,147,3.117788
-271.82933,90,3.132527
-153.368684,147,3.155109
-223.049663,159,3.179163
-381.364999,174,3.221457
-30.974779,151,3.245158
-118.888835,120,3.263934
-226.033824,97,3.278845
-143.943813,286,3.339596
-224.44399,181,3.367729
-349.938716,105,3.398999
-487.072857,126,3.417849
-230.003614,89,3.43134
-248.242912,174,3.458041
-126.974624,197,3.503124
-366.899138,95,3.517616
-291.162203,210,3.549844
-608.541492,270,3.607286
-42.986549,112,3.624456
-140.359193,152,3.647149
-270.789412,122,3.680716
-209.085535,155,3.703742
-138.151094,130,3.723075
-235.860681,195,3.766556
16.185936,144,3.78832
-122.266104,128,3.807573
-328.037612,90,3.820852
-30.011021,188,3.868007
33.254646,203,3.898937
-11.446572,128,3.918381
-20.413717,141,3.955242
-31.173999,111,3.972074
-45.501845,251,4.009449
-8.913069,118,4.02731
-553.906639,181,4.069312
-77.866939,172,4.095135
-192.195136,104,4.111079
-307.088028,214,4.158695
-228.301511,134,4.178772
-432.221211,244,4.230631
-361.897293,188,4.259197
-50.351051,158,4.283022
-140.763384,143,4.304116
-269.456111,94,4.333684
-41.986745,142,4.355018
-316.382034,130,4.374663
-201.60864,126,4.393848
-315.644651,159,4.433165
-147.125684,109,4.449568
-219.655195,136,4.469732
-377.087773,222,4.522955
-236.742132,160,4.548454
-150.670157,331,4.61562
-33.707886,124,4.63476
-502.716911,176,4.661798
-320.17313,155,4.685301
-60.573375,154,4.724428
-264.058006,123,4.743396
-269.566389,103,4.759178
-277.901389,143,4.796005
-87.467329,231,4.830695
-301.524627,110,4.847273
-261.508159,214,4.895206
-34.230966,150,4.917962
-355.77251,174,4.943969
-171.09526,131,4.963389
-254.897699,138,4.999146
-209.649926,106,5.01526
-162.385257,103,5.030984
-97.374302,178,5.072617
-312.025883,166,5.097731
-150.484917,100,5.113022
-275.259791,201,5.143684
-63.107297,165,5.18382
-367.659797,148,5.20615
-11.098948,254,5.259734
-408.28068,182,5.287382
-48.107488,244,5.324236
-252.679522,272,5.381122
-324.150266,175,5.407811
-285.338113,222,5.456674
-386.062373,221,5.490409
-234.764106,293,5.549969
-391.065776,175,5.576639
-163.757325,222,5.610016
-306.204969,155,5.649214
-381.570101,156,5.672848
-308.713449,157,5.697534
-265.828407,228,5.748345
-222.375615,116,5.765943
12.654876,115,5.783659
-290.870978,188,5.827707
-50.496115,149,5.850523
-366.438847,238,5.887109
-270.10801,130,5.923992
-119.094428,208,5.955809
-25.581047,1000,6.164719
-28.424404,248,6.202962
3.281401,186,6.247728
-160.30269,169,6.274044
-8.741445,186,6.317581
-90.452332,273,6.359201
5.402048,155,6.38257
-83.95994,226,6.432145
-413.014782,394,6.508519
-103.399211,227,6.5435
-255.858687,370,6.614942
-36.922158,245,6.65224
-114.7127,304,6.714369
-103.042592,358,6.784627
-53.33389,1000,6.959386
-15.260774,1000,7.156124
41.107502,1000,7.343918
-23.876274,278,7.401829
185.498718,712,7.528952
-66.59525,410,7.607364
223.534025,352,7.677969
216.848309,596,7.786576
-207.800662,349,7.856413
23.995757,157,7.881303
-173.783541,526,7.977342
15.088647,289,8.035951
3.692699,358,8.08987
-123.633799,527,8.18596
138.929952,892,8.353576
-31.362919,561,8.454116
-703.784176,495,8.545473
-150.674243,542,8.642676
-141.473399,502,8.737127
-337.474322,891,8.902544
-262.21518,807,9.041278
-117.856458,998,9.220997
-265.756101,426,9.300509
-164.077203,1000,9.484274
-106.974172,430,9.564841
84.236937,913,9.740965
-161.051479,737,9.95544
-82.682676,1000,10.139729
162.68406,734,10.285952
-188.551351,485,10.375851
-114.185493,1000,10.560707
-124.342812,1000,10.737559
-98.007487,1000,10.928895
-14.685352,1000,11.127447
144.357973,828,11.289905
-41.390475,1000,11.483597
-87.937406,1000,11.673774
-115.847833,1000,11.863966
-65.611849,1000,12.057485
-41.749583,1000,12.24484
-128.918214,1000,12.433318
-110.867041,1000,12.626546
-101.472452,1000,12.811611
-131.704681,1000,12.99272
-134.407609,1000,13.176487
-62.064802,1000,13.345785
-83.612663,1000,13.556182
-42.939916,1000,13.739102
-65.594754,1000,13.918945
-101.121993,1000,14.09912
-70.617927,1000,14.282626
-53.640368,1000,14.46365
-41.048271,1000,14.645369
-95.315573,1000,14.829905
-80.062914,1000,15.013377
-90.230914,1000,15.1946
-148.273993,1000,15.37496
-91.873877,1000,15.559991
-125.214473,1000,15.742977
-77.329239,1000,15.931189
-94.775603,1000,16.112161
-104.049173,1000,16.293947
-123.761833,1000,16.478653
-95.714348,1000,16.659876
-96.618295,1000,16.852577
-102.510575,1000,17.033602
-92.781136,1000,17.199749
-102.408403,1000,17.379726
-81.090832,1000,17.55901
-117.600967,1000,17.766941
-106.08241,1000,17.965864
-102.144827,1000,18.151525
-85.309271,1000,18.33701
-116.973259,1000,18.566858
-63.318904,1000,18.768167
