#{"t_start": 1765923347.109687, "env_id": "LunarLander-v3"}
r,l,t
-169.908301,130,6.292099
-170.408283,237,6.327652
-48.400769,192,6.371904
-27.476657,111,6.388901
-50.011484,169,6.41412
-91.022629,138,6.435397
-70.73396,209,6.483089
-212.932937,194,6.513431
-218.43111,170,6.540346
-242.848517,229,6.593573
-51.824397,360,6.667506
53.961607,165,6.693443
-18.646793,246,6.731106
-233.382152,242,6.783811
-62.691967,214,6.816034
30.174891,1000,7.008953
81.647278,978,7.197495
-105.9679,208,7.245808
-110.392186,118,7.26469
-103.506795,196,7.295607
-24.075447,271,7.353309
-136.786056,192,7.382594
-87.045872,297,7.443149
-73.41823,293,7.488111
-345.617457,412,7.566638
-197.982471,486,7.656103
-9.729381,195,7.685952
36.890938,291,7.745663
-353.401067,805,7.901405
-28.17592,244,7.938679
-3.118367,246,7.977017
-28.514305,324,8.091497
39.282921,211,8.141015
-147.551886,156,8.165076
-20.129045,229,8.200573
-81.430302,297,8.261571
-0.584916,227,8.296359
7.139845,188,8.340896
11.794713,164,8.365953
1.380859,252,8.404332
3.113658,201,8.450201
-5.37979,186,8.478624
35.925337,154,8.517349
-8.240446,224,8.55183
-71.922117,192,8.581096
0.277828,150,8.620853
-87.927866,408,8.684256
-26.895263,315,8.748826
-42.009813,237,8.800585
-101.236081,466,8.871132
-353.042518,390,8.945171
-129.788951,864,9.105969
-40.008394,212,9.139494
-5.216269,258,9.196814
114.866964,831,9.348365
-26.828255,297,9.410266
-32.356066,191,9.439596
-27.390904,207,9.486953
-117.116004,167,9.512965
15.921153,259,9.567713
-32.392419,280,9.610125
-30.338349,224,9.659618
-15.727498,309,9.706463
31.831232,172,9.747616
-157.848128,601,9.853384
-18.833143,332,9.903293
-25.898582,342,9.970874
-40.111449,367,10.04202
-38.91868,490,10.131654
52.178848,930,10.306925
-664.723476,748,10.435272
21.524459,251,10.473519
-22.602022,303,10.534899
-67.389264,1000,10.715029
-65.416793,1000,10.897505
-37.782898,621,11.009146
-103.581962,1000,11.191794
-110.194507,555,11.290891
-68.305056,1000,11.471709
-0.602956,1000,11.726986
-29.04162,1000,11.912997
-26.17694,1000,12.093001
-30.043491,1000,12.273536
-124.490979,1000,12.457945
-112.292336,1000,12.638517
-119.315203,1000,12.818505
-97.131594,1000,13.004435
-125.292179,1000,13.183971
-110.44054,1000,13.363691
-115.556433,1000,13.543808
-159.490326,1000,13.723599
-135.984458,1000,13.903328
-95.487663,1000,14.082549
-32.373082,1000,14.247346
-94.542038,1000,14.42704
-28.840485,1000,14.60675
-85.020833,1000,14.786717
-108.463715,499,14.875977
-72.008349,1000,15.060716
-80.011449,1000,15.24086
-69.606286,1000,15.420636
-88.341358,1000,15.600083
-113.280731,325,15.663907
-122.83782,406,15.739493
-111.197479,1000,15.903479
-107.862614,1000,16.082907
-88.922989,1000,16.261865
-66.910483,1000,16.441269
-90.351451,1000,16.621714
-69.279854,1000,16.801502
-151.036162,1000,16.981251
-88.932863,1000,17.160787
-114.938879,1000,17.339883
-81.103937,1000,17.520127
-129.69816,1000,17.699222
-110.426968,1000,17.879154
-138.7872,1000,18.058705
-126.222909,1000,18.238365
-135.274741,1000,18.418654
-109.473244,1000,18.598449
-114.79107,1000,18.777506
