#{"t_start": 1765922968.396698, "env_id": "LunarLander-v3"}
r,l,t
-74.176671,119,1.800985
-190.000621,120,1.819604
-111.243347,100,1.834898
-333.89418,126,1.854121
-67.594633,130,1.890301
-120.568719,104,1.906469
-60.05297,85,1.920027
-119.829517,119,1.939122
-134.182104,97,1.954597
-106.457231,60,1.983749
-127.254259,120,2.002574
-334.568467,112,2.020177
-162.209224,125,2.039389
-236.252844,93,2.054012
-75.817733,75,2.082153
-89.850219,151,2.10597
-416.026231,129,2.126638
-162.239003,174,2.155227
-70.460718,79,2.184685
-180.170499,93,2.199132
-226.41295,97,2.214893
-104.365222,105,2.23146
-57.590873,78,2.243727
-63.727114,71,2.271178
-345.089614,100,2.287368
-62.000379,79,2.299734
-279.08096,106,2.316297
-211.611782,151,2.339738
-3.306519,135,2.376454
-94.765921,126,2.396097
-231.458636,83,2.409215
-145.663046,89,2.423211
-312.984726,134,2.443839
-62.394542,68,2.470521
-69.935174,76,2.482585
-203.340285,121,2.501676
-138.662668,93,2.516129
-252.527379,107,2.532749
-65.635002,99,2.564487
-206.459878,127,2.584388
-33.342795,83,2.597266
-32.681627,108,2.636953
-152.679792,115,2.65911
-114.958531,88,2.688812
-551.552686,115,2.70705
-217.134867,114,2.724685
-12.146298,95,2.739713
-236.834027,101,2.755538
-462.754986,114,2.789967
-107.407874,114,2.807806
-341.609366,166,2.833203
-382.829712,112,2.850188
-126.503518,93,2.880445
-38.948668,91,2.894485
-249.098632,93,2.908629
-202.393873,145,2.930485
-108.797279,201,2.976621
-280.40204,114,2.993858
-209.91427,157,3.017409
-310.057175,85,3.030063
-355.521475,204,3.076618
-203.495488,148,3.098851
68.166744,1000,3.286836
-141.626857,117,3.305004
-253.801582,93,3.319326
-73.532534,101,3.350273
-32.771087,117,3.368281
-314.71215,195,3.398681
-242.089739,155,3.422463
-84.698477,71,3.449617
-260.679693,95,3.464401
-267.985464,131,3.484661
-59.533064,166,3.509903
-352.8994,147,3.548107
-3.644596,104,3.564477
-252.35257,122,3.585383
-335.211314,177,3.613064
-137.464414,115,3.648833
-407.510195,243,3.687875
-282.647141,131,3.708578
-270.658367,128,3.746448
-23.295651,130,3.76772
-257.916512,136,3.789476
-191.607499,96,3.804963
-17.473635,85,3.836666
-403.942206,168,3.863284
-288.881496,141,3.886121
-169.948081,126,3.905856
-51.06929,148,3.946082
-106.062813,186,3.975799
-299.553886,154,4.000527
-218.021996,162,4.043264
-197.278624,120,4.062317
-161.215923,98,4.077689
-179.029274,97,4.093109
-38.399245,93,4.108157
-172.527716,146,4.147683
-59.87717,113,4.165721
-130.616294,138,4.18776
-458.771031,152,4.22802
-116.326996,115,4.246262
-215.122458,115,4.264329
-51.453823,158,4.288945
-97.226868,96,4.304
-89.953093,85,4.332351
-121.45161,110,4.34964
-298.634689,150,4.372668
-132.175308,113,4.390049
-206.347203,247,4.443429
-203.457309,146,4.474682
-357.115776,145,4.49749
-235.490225,201,4.546285
-31.53502,173,4.572746
-223.874924,121,4.591002
-33.323736,129,4.626391
-164.711137,211,4.658562
-234.308527,260,4.713038
-148.575077,144,4.735436
-356.97308,146,4.757641
-33.841875,163,4.782466
-222.418046,146,4.820092
-266.671928,123,4.83894
6.845595,143,4.860519
-416.876865,204,4.908808
-29.877212,175,4.940334
-269.535093,181,4.969288
-262.20042,178,5.012342
-16.489664,217,5.045357
-192.605078,115,5.062935
28.492546,184,5.106959
-26.1986,141,5.128688
-87.910588,179,5.156326
-184.242626,152,5.194685
-6.928126,221,5.228594
-0.070554,114,5.246121
-234.774928,131,5.281336
-268.703707,122,5.300314
-268.400546,139,5.322276
-118.914217,146,5.345182
-113.679399,278,5.40425
-388.334256,248,5.441937
-38.785225,134,5.477588
-159.134323,160,5.502195
-275.688504,119,5.520475
-143.049239,133,5.541157
47.132091,213,5.588987
-272.733637,134,5.609311
-268.860131,174,5.635982
41.673492,171,5.677166
-236.09928,110,5.694328
-58.028856,155,5.718589
49.718313,170,5.760194
-12.881513,125,5.779445
-69.828865,130,5.79952
-5.656894,134,5.820064
-249.911168,176,5.862642
-300.018228,277,5.904917
-305.010538,191,5.949725
-53.891475,235,5.985648
-43.492571,155,6.049152
-304.306685,233,6.150724
-93.906632,149,6.176572
-156.40787,125,6.196437
-260.319241,194,6.244383
-213.447366,293,6.289014
-226.664065,218,6.337347
-194.791508,241,6.374007
-18.96903,176,6.415184
-78.085568,166,6.440632
-31.938261,158,6.464614
-199.959935,103,6.480443
30.219425,136,6.516668
-74.578679,198,6.546712
-57.686177,229,6.598471
-11.909359,202,6.630833
-22.041923,267,6.672781
-278.633343,352,6.742459
-76.428339,242,6.794173
-56.326932,151,6.817136
35.64559,1000,7.005742
-103.139495,214,7.038368
-229.056636,253,7.092002
-32.743241,199,7.122283
-85.546138,200,7.168015
-28.462728,293,7.212067
-44.929448,204,7.257557
-22.333064,166,7.283006
42.120274,240,7.319344
-161.512825,226,7.368078
-135.38561,197,7.397571
34.592957,252,7.450319
-43.537695,177,7.477038
7.72832,171,7.502846
52.618552,193,7.546809
-43.958635,235,7.583665
-7.700528,191,7.631054
-223.52659,175,7.658723
-46.63413,200,7.7002
-15.983758,343,7.809728
-17.029906,201,7.843698
-49.579261,497,7.940934
-6.796671,109,7.957886
-24.670192,265,8.014392
-18.389056,133,8.035446
40.565391,146,8.073974
-49.430543,178,8.101407
-31.068411,161,8.125932
17.825834,179,8.168244
52.894339,126,8.187415
-14.001543,165,8.212183
-24.924346,184,8.239954
5.450534,187,8.283219
-5.491065,217,8.316228
-124.585796,371,8.39144
-61.085041,232,8.428116
-257.025459,256,8.485714
-8.375871,241,8.522944
-75.715686,312,8.588938
-205.632708,161,8.615616
216.907355,424,8.700135
-210.270761,314,8.763515
-153.072236,158,8.788251
-141.392328,554,8.892334
112.102812,1000,9.090941
-152.135144,362,9.166833
-61.857085,191,9.196652
-15.562047,233,9.24939
-45.340641,269,9.290623
-20.961195,142,9.312114
-58.2625,295,9.372167
-154.887861,169,9.398016
-364.273706,638,9.531066
-56.29352,275,9.572912
-108.74062,382,9.64674
9.904897,182,9.674539
8.399982,112,9.691664
-145.081515,130,9.727167
-24.280282,209,9.759144
-6.604413,272,9.816161
-85.308747,284,9.860009
-37.20798,293,9.920314
5.431399,138,9.941518
10.309418,181,9.969202
-30.894201,152,10.007508
-68.725098,328,10.056737
-229.53595,271,10.120706
-173.010332,168,10.149513
-98.198304,482,10.247099
-180.758957,284,10.310707
-12.976615,209,10.343551
9.444118,404,10.424816
-137.830095,236,10.461371
-1.385822,159,10.501782
-28.11663,160,10.526489
-6.177029,236,10.562826
6.763476,237,10.61671
-193.971238,210,10.650425
-178.538108,185,10.697414
-163.201764,145,10.720298
-34.834633,172,10.784023
-96.207523,290,10.851073
47.84451,174,10.877926
-44.030402,135,10.899227
-59.69707,172,10.942213
34.462728,159,10.968945
90.34189,1000,11.176228
-67.05998,299,11.24212
-19.825064,230,11.277969
-128.977159,161,11.302729
-26.813889,160,11.343219
-153.783685,513,11.464674
22.944167,218,11.498008
-46.373958,188,11.541763
-242.522004,426,11.606248
-231.512834,237,11.657518
-159.491817,440,11.738732
-34.726772,218,11.771802
-86.522643,329,11.836371
113.85847,1000,12.022583
-12.950098,317,12.070559
14.111716,174,12.111491
-83.063539,250,12.149163
-0.40239,205,12.194841
-207.818026,294,12.239458
-74.390843,342,12.305731
-33.905648,180,12.33308
43.232705,237,12.385654
-49.762934,335,12.436257
81.027976,1000,12.621359
-174.799797,415,12.702534
-37.405131,295,12.763485
19.323711,204,12.794657
-29.915989,203,12.825019
26.666672,204,12.871024
-21.962271,354,12.925376
11.729528,169,12.967402
98.955853,1000,13.155093
-197.41675,219,13.18813
-214.958707,445,13.270103
-251.922978,387,13.347112
-121.11881,414,13.424712
-245.256441,273,13.466079
-214.72499,339,13.531966
-210.794558,579,13.634026
-73.708509,415,13.71117
-150.539869,411,13.790717
-169.408058,209,13.82265
1.280811,1000,14.009202
-8.688082,400,14.085302
-28.470653,277,14.127517
-173.363857,213,14.17508
-7.502795,244,14.211886
-91.68197,235,14.26265
-171.992248,352,14.316634
-171.607765,249,14.370002
-114.672695,316,14.41781
-31.131823,179,14.46013
-195.553235,274,14.502191
-128.904139,175,14.56816
-14.427131,226,14.605611
-39.344345,368,14.684042
-43.049514,230,14.72197
-14.063746,180,14.767743
-130.020285,175,14.796107
218.552118,758,14.935356
-26.776875,247,14.988845
-186.099818,218,15.022305
-128.981379,180,15.064618
-71.579154,185,15.092706
2.312571,277,15.150363
-236.601942,505,15.242911
-74.290014,298,15.289431
133.159204,1000,15.478388
17.897149,185,15.506985
-19.837946,288,15.568025
-204.538473,257,15.622837
-284.390002,495,15.697884
-186.949892,223,15.746737
-273.444886,322,15.81095
-217.075119,374,15.867456
-195.433268,273,15.925077
16.110752,194,15.954567
25.24512,247,16.00693
2.101249,210,16.039019
-53.822276,281,16.098528
5.366218,213,16.131167
213.740752,705,16.255219
-65.542403,302,16.315939
-39.240914,253,16.368905
-15.028993,227,16.403148
154.91075,582,16.508225
-156.512017,250,16.561552
-189.552673,270,16.602486
-28.962784,267,16.657126
-96.260795,588,16.76187
-40.423109,198,16.792347
-218.708454,361,16.862106
-172.499526,209,16.894177
-161.853667,215,16.941673
10.340673,268,16.982152
-83.134285,324,17.046083
31.404412,198,17.076433
-62.107512,468,17.161738
-233.657712,393,17.237153
-262.99891,417,17.315159
-176.013856,288,17.358874
-216.082115,274,17.414799
-174.470443,253,17.454183
-14.144098,253,17.508959
3.519497,1000,17.696598
54.428525,1000,17.883677
67.938085,1000,18.074749
-176.047657,267,18.116121
141.314333,1000,18.304352
-29.990671,285,18.362575
-60.971032,184,18.390662
97.118784,1000,18.577282
30.926377,171,18.604257
-54.267169,220,18.653052
-149.472666,210,18.684931
128.666273,1000,18.870806
63.517519,1000,19.05562
-114.059605,286,19.114237
-223.010412,330,19.164526
20.554397,286,19.223571
