#{"t_start": 1765923774.862907, "env_id": "LunarLander-v3"}
r,l,t
-72.997663,99,4.694898
-401.448506,146,4.717527
-301.593701,152,4.758386
-190.352593,129,4.778923
-177.341213,131,4.799309
-423.782169,96,4.814631
-72.661783,97,4.829715
-75.676328,137,4.869067
-210.062446,119,4.887882
-277.74422,124,4.906981
-138.148999,124,4.926255
-278.957018,108,4.961137
-78.477046,88,4.974867
-230.6875,131,4.995676
-114.266952,102,5.011527
-72.744054,117,5.029594
-283.485036,140,5.068943
-164.950567,92,5.08346
-163.727846,115,5.101578
-114.459894,114,5.119209
-84.04272,107,5.153824
-103.463377,75,5.165625
-90.482955,85,5.179175
-233.291195,177,5.206322
-119.929083,106,5.223075
-44.54244,134,5.262383
-172.191434,122,5.30569
-210.450453,120,5.328673
-97.292827,125,5.348402
-203.226958,135,5.387712
-314.867551,93,5.40251
-143.506034,166,5.427876
-115.550986,157,5.452355
-259.36873,94,5.485458
-105.767147,129,5.505574
-86.820067,86,5.519238
-282.278534,133,5.539799
-154.17061,97,5.572992
-92.139094,136,5.594365
-466.362385,181,5.622433
-149.051152,113,5.639929
-180.105037,165,5.683364
-52.058644,86,5.697403
-140.553181,220,5.731195
-247.127474,125,5.768184
-240.901367,89,5.781961
-50.966046,113,5.799572
-56.281512,102,5.815736
-233.317203,165,5.841223
-176.091416,107,5.876025
-217.839745,96,5.890931
-255.713143,147,5.914138
-261.553672,145,5.936374
-362.686357,341,6.006782
-80.315384,139,6.028435
-265.299516,126,6.066064
-82.790659,160,6.090588
-256.898594,90,6.10441
-18.262669,123,6.123684
-382.7098,177,6.168801
-166.309557,110,6.185891
-370.523225,200,6.216744
-367.135262,115,6.252415
-571.764057,134,6.273247
-404.750379,157,6.297708
-112.238904,168,6.323848
-394.291035,159,6.366992
-421.832718,123,6.386294
-313.997375,190,6.415591
-289.680957,112,6.450996
-234.695807,151,6.474466
-351.361911,105,6.490913
-73.194799,86,6.504716
-429.476219,108,6.521386
-356.332962,170,6.565673
-322.971449,129,6.585813
-62.967817,162,6.611314
-373.492687,115,6.647626
-166.501595,162,6.672962
-282.159694,155,6.697935
-234.654649,128,6.718166
-174.858919,103,6.752513
-133.762577,137,6.773698
-281.58108,154,6.797932
-129.115025,104,6.814393
-370.056301,291,6.876578
-257.117198,170,6.904456
-13.261332,133,6.942882
-320.270053,152,6.966672
-342.116237,148,6.989721
-474.187322,213,7.04082
-332.217878,147,7.06371
-564.246628,167,7.089577
-226.142348,203,7.139985
-116.84612,125,7.159496
-269.428927,226,7.195109
-219.087267,132,7.23389
-190.399193,165,7.25909
-207.062117,215,7.292484
-298.508474,173,7.337656
-148.50009,173,7.364698
-59.7202,148,7.387607
-154.228307,139,7.409197
-271.629328,191,7.457577
-45.437212,136,7.478894
-153.348581,238,7.533822
-201.263035,166,7.559382
-255.966986,100,7.575257
-8.638655,139,7.597273
-186.29729,139,7.636403
-36.380151,109,7.653302
-329.034381,220,7.687395
-323.166491,244,7.743424
-120.196764,216,7.776799
-57.89919,159,7.819825
-63.445434,115,7.838059
-269.816744,188,7.867696
2.676091,151,7.891164
-7.142745,191,7.942975
-293.412481,209,7.976211
-110.74945,208,8.029188
-4.126294,1000,8.227791
-167.776348,137,8.250611
