#{"t_start": 1765923290.027487, "env_id": "LunarLander-v3"}
r,l,t
-71.370504,246,13.464669
-72.072284,172,13.507784
-59.616889,235,13.543546
-110.466445,256,13.597783
-98.012904,357,13.65174
-114.127641,448,13.736665
-51.933723,220,13.786389
-139.106871,125,13.805235
43.247284,1000,13.996138
-152.357772,250,14.033918
-171.335971,276,14.091807
-119.602871,301,14.153469
-168.549358,205,14.184626
-64.843338,340,14.25094
-60.63929,232,14.287184
8.299452,200,14.320879
23.17132,146,14.366437
-161.525522,227,14.406638
-0.903705,170,14.448952
-231.857315,326,14.502367
-95.355649,317,14.568051
-151.791976,172,14.594314
-85.584565,174,14.621259
-176.645064,276,14.684309
49.481328,1000,14.891769
-96.431814,275,14.938141
-139.437367,187,14.986885
-9.615902,327,15.039483
-69.347765,186,15.087933
-114.198552,171,15.114303
-171.152559,207,15.162354
-334.519818,534,15.259949
-200.11331,615,15.367599
-114.410528,401,15.443173
-235.617762,329,15.492512
-133.648344,385,15.568519
-224.126888,551,15.667091
-191.357096,212,15.699403
-4.48408,1000,15.887166
153.330152,525,15.985575
-56.715445,338,16.051477
-143.000038,384,16.124961
73.074693,1000,16.311146
-78.77794,357,16.37946
49.056483,1000,16.551312
-83.213722,540,16.671102
-263.247037,322,16.723353
-165.639134,551,16.828997
-241.884716,489,16.92275
-46.678345,525,17.017491
18.081728,1000,17.21598
-94.202995,203,17.262955
-68.013142,682,17.381081
-99.574121,1000,17.568305
-33.375629,197,17.599484
30.777594,1000,17.784539
-170.177541,1000,17.972756
-84.973565,611,18.079991
-64.112786,750,18.230879
53.181787,1000,18.432322
-171.907653,650,18.552891
68.763403,1000,18.738241
85.46951,1000,18.926102
-131.777384,1000,19.108396
