#{"t_start": 1765925097.70148, "env_id": "LunarLander-v3"}
r,l,t
-331.463248,130,1.771042
-228.300962,133,1.791571
-69.980965,62,1.833425
-106.678401,81,1.846326
-111.844546,86,1.859633
-233.306846,94,1.873894
-333.453017,100,1.889259
-360.332531,114,1.907209
-85.646923,116,1.925081
-70.323896,139,1.946439
-191.197692,82,1.959299
-98.108551,94,1.973663
-100.184035,61,1.983114
-545.717329,109,2.03183
-131.689613,67,2.042418
-417.728644,108,2.059072
-87.291711,99,2.074459
-257.959923,70,2.085186
-239.566168,73,2.096572
-116.950905,84,2.109833
-178.209182,108,2.126848
-301.510589,99,2.142135
-121.59551,108,2.159303
-140.683854,92,2.173729
-595.025395,87,2.219216
-267.345361,95,2.234113
-185.256076,65,2.244673
-303.639486,93,2.259352
-124.212378,71,2.270884
-263.076959,136,2.292013
-140.056156,63,2.301682
-127.030192,67,2.312286
-134.741169,95,2.327318
-215.393367,115,2.345021
-90.297292,67,2.355406
-237.71193,87,2.368887
-151.009304,99,2.416545
-55.020256,59,2.426127
-294.792911,78,2.438052
-499.580275,125,2.457316
-124.015459,79,2.469388
-174.667943,107,2.48598
-155.221378,91,2.50025
-54.806582,136,2.520983
-407.676738,104,2.537032
-88.54017,126,2.556282
-378.40236,108,2.604787
-194.28183,77,2.616893
-113.77235,124,2.635597
-91.252403,71,2.646879
-99.664705,71,2.657921
-101.071016,54,2.666223
-117.041597,88,2.67996
-141.770881,104,2.696054
-105.389509,80,2.708272
-183.905925,105,2.724525
-100.425865,67,2.734777
-185.728781,90,2.748642
-120.483245,99,2.797246
-289.567767,89,2.810976
-137.672028,126,2.830283
-92.514198,74,2.841725
-84.89308,67,2.85197
-220.6815,72,2.86326
-108.520945,70,2.874026
-273.856066,114,2.89168
-291.634912,107,2.908293
-554.179844,97,2.92365
-216.022114,106,2.939799
-168.369848,73,2.983669
-51.15351,65,2.994029
-88.872867,106,3.010297
-97.096398,65,3.02033
-226.6638,108,3.036809
-233.497318,99,3.051988
-105.884473,114,3.069205
-119.837049,72,3.080353
-107.274906,98,3.095394
-441.706523,95,3.11012
-77.421306,83,3.122842
-217.446726,74,3.134218
-135.17692,74,3.179156
-187.964637,126,3.198536
-191.126314,103,3.21437
-202.073362,125,3.233502
-118.252796,78,3.245513
-80.898376,75,3.257002
-113.931352,96,3.271556
-114.174927,70,3.28245
-85.086631,83,3.295301
-321.394355,102,3.310779
-91.840133,80,3.322999
-79.877659,100,3.370114
-49.940008,106,3.386627
-21.491283,96,3.401357
-348.266958,90,3.415304
-158.325004,114,3.432558
-204.294148,76,3.444191
-108.735086,86,3.457122
-334.526636,108,3.473622
-119.488308,64,3.483523
-128.260733,83,3.496481
-80.453035,62,3.505979
-159.996872,120,3.556269
-239.518047,103,3.571953
-25.952985,67,3.582568
-86.675699,97,3.597793
-282.759677,107,3.613958
-123.214849,89,3.627716
-103.404608,88,3.641274
-88.51287,58,3.650154
-140.556624,68,3.660655
-388.662101,77,3.672708
1.326703,134,3.693666
-311.315965,101,3.7415
-314.439636,150,3.764375
-251.75929,109,3.781361
-164.404412,105,3.797708
-146.382542,94,3.812216
-98.625723,76,3.823947
-246.045742,73,3.835218
-100.665827,96,3.850091
-118.369921,82,3.862936
-320.843564,102,3.878496
-210.510716,88,3.892057
-113.762219,151,3.947422
-80.130624,128,3.967092
-97.708298,84,3.980208
-1.85952,111,3.997434
-64.404635,64,4.00724
-73.231673,77,4.01913
-90.493062,81,4.031558
-169.739469,131,4.051501
-112.116574,106,4.067781
-273.4354,131,4.1198
-331.668994,99,4.135508
-219.56412,84,4.148992
-109.914081,107,4.165398
-295.570386,107,4.181839
-84.11384,66,4.192213
-128.455501,104,4.208086
-264.243668,101,4.223666
-130.528546,71,4.234617
-339.274839,108,4.251273
-97.505651,123,4.26997
-136.671923,55,4.310939
-122.987356,107,4.327667
-129.477533,110,4.344494
-110.870608,85,4.357394
-129.266299,137,4.378661
-156.49531,75,4.390031
-113.224214,63,4.399838
-267.100073,91,4.413935
-133.709187,72,4.425049
-100.231868,88,4.438493
-105.197953,61,4.448159
-82.383494,68,4.458567
-177.948387,78,4.50256
-159.98387,78,4.515169
-319.337074,123,4.534076
-52.809215,71,4.545017
-115.411721,64,4.554809
-137.989551,113,4.572036
-159.720952,108,4.588628
-156.017708,70,4.599492
-133.78438,116,4.617577
-104.929688,61,4.627304
-203.118294,118,4.64547
-93.467811,78,4.657418
-346.664713,88,4.703317
-418.739164,83,4.716368
-177.317438,74,4.727967
-90.942634,103,4.743876
-140.712426,68,4.754529
-149.878164,95,4.769262
-90.323732,117,4.787205
-106.538557,75,4.79896
-170.488041,107,4.815733
-158.17081,132,4.835881
-80.041275,68,4.846426
-189.067245,173,4.90467
-98.655245,117,4.922659
-37.911398,70,4.933778
-251.270987,82,4.946643
-106.203274,113,4.963848
-145.001597,73,4.97521
-221.310118,145,4.997325
-72.396251,114,5.015118
-194.916432,70,5.026123
-85.26769,75,5.037666
-85.97792,64,5.079318
-161.577329,115,5.096996
-71.723453,111,5.114057
-83.486015,62,5.123678
-107.796099,68,5.134304
-199.341762,120,5.152626
-340.32435,106,5.168907
-43.798124,78,5.181247
-34.608633,125,5.200701
-165.516294,80,5.213084
-57.376071,125,5.263101
-186.104238,97,5.278543
-284.198903,101,5.294447
-111.518673,74,5.306034
-110.058024,87,5.319249
-241.755198,110,5.336273
-87.58411,101,5.351844
-59.097619,77,5.363881
-289.574007,95,5.378595
-181.923271,87,5.392207
-342.050222,93,5.406562
-130.636843,69,5.417279
-135.625134,140,5.470807
-115.41932,94,5.485277
-25.828971,80,5.497936
-92.555336,78,5.50995
-133.657611,102,5.525795
-297.078673,126,5.54513
-103.03012,59,5.554188
-184.851537,104,5.570044
-346.008606,85,5.583041
-136.657428,109,5.599731
-104.720381,86,5.646326
-19.666503,117,5.66451
-124.70456,95,5.679184
-116.438636,84,5.69215
-172.257854,144,5.713912
-122.501444,80,5.726498
-102.139023,149,5.749282
-87.02805,69,5.759987
-194.192948,154,5.783433
-370.65445,118,5.833989
-105.779673,107,5.850794
-120.126815,108,5.867246
-136.05789,109,5.884403
-90.619872,110,5.901321
-155.606033,107,5.91767
-56.963959,70,5.92885
-204.393007,121,5.947572
-211.727481,108,5.964144
-127.884391,88,5.977778
-106.13969,133,6.030199
-190.122407,104,6.046479
-240.531173,83,6.059331
-72.818736,95,6.073809
-95.591955,85,6.086866
-208.610775,147,6.109417
-69.154155,73,6.120534
-187.305694,97,6.135273
-155.515873,115,6.153786
-197.182816,114,6.171987
-441.690511,111,6.220611
-123.746678,88,6.234428
-102.708329,104,6.250796
-123.582406,122,6.26952
-191.987148,76,6.281337
-332.446479,164,6.306145
-229.431438,124,6.325059
-265.695243,126,6.344725
-209.160011,102,6.36052
-109.886556,79,6.404152
-164.146677,91,6.418472
-99.584043,72,6.429861
-227.862623,91,6.444229
-53.290941,63,6.453993
-119.599563,71,6.465252
-105.428743,78,6.477552
-95.895773,71,6.488458
-218.838076,101,6.504007
-109.099112,92,6.51805
-97.587534,66,6.528511
-377.644501,126,6.54799
-162.76861,126,6.599125
-156.527369,98,6.614424
-110.314506,100,6.629872
-127.922653,86,6.643379
-109.960615,94,6.657995
-192.660384,105,6.674111
-290.355574,113,6.692007
-163.252155,83,6.704808
-95.022882,77,6.716809
-102.495966,97,6.731846
-87.780081,83,6.744923
-131.186699,95,6.791168
-120.342511,83,6.804008
-113.413886,86,6.817235
-186.948616,80,6.829716
-121.157896,110,6.846946
-159.989437,145,6.868931
-100.174345,86,6.882215
-147.576395,73,6.893675
-94.738258,72,6.904765
-264.675985,88,6.918469
-124.627779,114,6.935935
-85.275467,161,6.992689
-226.506702,83,7.005498
-83.722745,108,7.022413
-70.105495,118,7.040862
-139.713613,107,7.057311
-82.424232,61,7.066928
-167.500996,112,7.084113
-97.158157,83,7.097
-131.668412,122,7.115599
-151.920017,125,7.166488
-160.29401,116,7.184375
-181.572821,124,7.20344
-78.019112,67,7.214106
-122.497878,74,7.225655
-88.686364,97,7.240386
-92.682659,78,7.252503
-57.725168,72,7.264069
-114.905213,85,7.277292
-95.760032,67,7.287753
-111.356358,68,7.298487
-91.987226,92,7.312733
-53.777317,81,7.357012
-174.115492,89,7.370965
4.495483,104,7.387252
-97.916023,62,7.397204
-129.172539,68,7.407903
-179.434098,80,7.420185
-191.738833,92,7.434525
-160.949617,112,7.451557
-98.604967,71,7.462755
-69.933754,66,7.47291
-91.173678,113,7.490377
-150.642923,87,7.503895
-250.897981,82,7.548557
-345.625151,107,7.565305
-292.494819,87,7.578664
-106.498953,127,7.59811
-83.962586,60,7.607402
-84.106886,64,7.617356
-199.426954,124,7.636118
-288.990202,87,7.649645
-275.689742,97,7.664968
-170.948148,100,7.68055
-196.159693,100,7.695898
-85.897969,65,7.738245
-136.840789,86,7.751565
-192.028609,156,7.776515
-95.307621,97,7.791589
-211.135457,100,7.806992
-332.941146,107,7.823176
-359.374108,105,7.839113
-476.078513,128,7.858656
-338.547428,101,7.874168
-141.40208,116,7.891996
-379.604903,94,7.938386
-95.916415,93,7.952729
-209.927629,130,7.972507
-58.689767,131,7.993326
-130.021601,101,8.008711
-204.571014,107,8.025042
-81.969543,64,8.034819
-116.173458,85,8.047907
-71.467778,144,8.069958
-124.500986,89,8.083761
-306.661263,87,8.129627
-174.382925,69,8.140323
-107.648247,80,8.152627
-170.323166,108,8.169117
-60.070574,68,8.180063
-243.965403,109,8.197065
-66.530796,62,8.206853
-328.232092,100,8.221972
-298.551011,125,8.241078
-224.494985,142,8.262607
-204.258429,114,8.313548
-157.386588,103,8.330369
-54.014835,65,8.341136
-53.07746,64,8.352222
-152.403898,81,8.364946
-95.758764,89,8.378987
-389.155892,133,8.399328
-62.513668,90,8.413168
-152.050066,66,8.423301
-119.432563,63,8.433256
-110.849317,68,8.443964
-101.066692,79,8.456025
-100.073787,65,8.466073
-215.68531,120,8.5169
-239.924364,95,8.531963
-91.565328,75,8.543714
-78.690096,82,8.556206
-76.651517,71,8.567028
-119.819013,100,8.582549
-273.522593,109,8.599339
-114.279586,96,8.61399
-251.242609,90,8.627921
-150.567711,73,8.639063
-302.428495,109,8.655764
-151.519748,87,8.701486
-305.352019,132,8.721673
-140.688588,99,8.737015
-267.125286,83,8.749863
-320.116451,124,8.769277
-111.963915,109,8.78606
-90.010027,102,8.801692
-140.396561,81,8.814287
-111.575711,97,8.829267
-105.80313,100,8.844629
-73.660814,76,8.888357
-127.398897,96,8.903301
-502.595905,115,8.9212
-84.192568,95,8.935772
-104.976803,129,8.955844
-100.682212,70,8.966573
-356.975227,112,8.983783
-253.293772,111,9.000844
-72.077736,78,9.013169
-215.988391,105,9.029269
-299.468933,121,9.07984
-98.901666,60,9.089169
-94.536425,96,9.104231
-224.976043,96,9.119045
-79.426283,75,9.130694
-113.279258,107,9.14704
-292.840555,113,9.16417
-157.526692,88,9.177732
-283.262191,123,9.196755
-165.961662,117,9.214597
-171.735157,131,9.266372
-317.911096,103,9.282236
-88.777026,146,9.304759
-105.904412,85,9.317907
-279.487546,82,9.330619
-98.088762,103,9.34629
-171.533586,109,9.362594
-122.136255,96,9.377306
-76.257296,69,9.387875
-117.651382,81,9.400671
-118.156202,122,9.419211
-328.582921,104,9.46697
-175.940214,121,9.485169
-73.392429,65,9.495584
-178.97154,75,9.507086
-179.864677,96,9.521861
-90.451861,97,9.53668
-187.003293,75,9.548337
-89.639161,83,9.561038
-100.44688,68,9.57134
-90.513899,64,9.581307
-81.720479,68,9.591864
-201.332396,70,9.602567
-30.982284,121,9.652791
-108.701815,91,9.666968
-40.432139,75,9.678791
-125.304334,118,9.697001
-37.312712,104,9.713204
-240.362725,82,9.725917
-122.4449,135,9.746585
-208.994384,98,9.761854
-173.796741,100,9.777486
-137.399107,79,9.789653
-128.971684,104,9.837696
-137.543301,121,9.856407
-76.58335,82,9.868903
-200.031731,116,9.886344
-81.821898,94,9.900939
-287.83728,92,9.915396
-281.556566,102,9.931488
-185.061352,81,9.944114
-59.303078,60,9.953412
-90.871016,61,9.963024
-86.610396,67,9.973324
-109.343738,106,9.989514
-183.302339,145,10.043958
-124.836019,118,10.062095
-127.734574,108,10.078606
-163.658942,78,10.09068
-340.817631,158,10.115136
-115.870087,74,10.126581
-90.545279,81,10.138879
-175.137766,164,10.164124
-195.947908,118,10.214057
-68.144873,116,10.23208
-125.418427,89,10.245853
-48.211869,79,10.258052
-75.220977,81,10.270273
-106.393077,59,10.279496
-122.027584,108,10.295974
-140.058121,89,10.3099
-391.009701,114,10.327577
-65.371189,58,10.336479
-133.206592,98,10.351617
-109.392468,107,10.368121
-149.123326,74,10.41152
-120.261128,82,10.424163
-126.190482,85,10.437368
-31.391171,69,10.448267
-107.761335,82,10.460921
-191.331944,115,10.478449
-90.99488,78,10.490502
-93.16535,84,10.50347
-313.983744,117,10.521356
-69.292565,62,10.531418
-365.282771,74,10.543233
-126.897066,102,10.55899
-79.108265,69,10.601256
-127.635972,116,10.619266
-137.434934,96,10.634205
-53.762121,71,10.645335
-158.03103,95,10.659919
-208.799509,76,10.671597
-143.743375,103,10.687321
-93.10585,73,10.698786
-140.253103,85,10.711996
-126.95218,95,10.727129
-271.615959,84,10.740036
-288.324958,100,10.786943
-99.166643,71,10.798196
-109.862727,67,10.808807
-2.849633,1000,11.000752
-93.67695,87,11.014561
-105.174631,71,11.02582
-101.207057,92,11.039752
-76.579408,74,11.051077
-89.818437,88,11.064774
-135.129927,119,11.08304
-104.384247,79,11.095294
-85.376943,87,11.108729
-243.828497,85,11.121746
-102.071381,124,11.172534
-153.823738,128,11.192403
-262.497033,139,11.213545
-185.761208,116,11.231505
-101.591161,90,11.245427
-93.358414,90,11.259227
-90.079565,135,11.279713
-98.779686,117,11.297615
-158.188217,128,11.317087
-92.815612,73,11.360271
-118.166565,114,11.377828
-95.445996,73,11.388988
-149.438067,135,11.410137
-119.806887,99,11.425557
-284.201143,124,11.444679
-52.385942,71,11.455501
-233.770078,151,11.478447
-73.01677,92,11.492536
-104.651476,124,11.511437
-73.031563,73,11.554661
-86.732323,104,11.570837
-168.94304,63,11.580654
-98.821983,88,11.594435
-391.354592,99,11.609901
-170.96639,155,11.633487
-111.287406,106,11.649764
-183.388852,85,11.662929
-210.029666,112,11.680317
-215.61782,104,11.696343
-143.843524,109,11.745129
-287.017256,98,11.760188
-97.585799,72,11.771286
-155.040615,120,11.789516
-109.933662,74,11.800957
-64.303317,104,11.816986
-127.991894,109,11.833527
-291.355734,96,11.848496
-66.660049,81,11.861281
-118.548886,67,11.871658
-248.886114,103,11.8874
-95.693889,89,11.932444
-153.502885,124,11.951451
-235.65051,123,11.970326
-209.819547,80,11.982869
-130.579873,97,11.997827
-52.961917,67,12.008214
-131.435531,93,12.022299
25.322304,93,12.036582
-75.196964,139,12.057862
-81.165006,85,12.070982
-74.638221,81,12.115038
-91.411643,87,12.128776
-272.782018,100,12.144435
-140.215122,119,12.162673
-73.431099,67,12.172906
-200.116522,101,12.188241
-157.058731,136,12.20942
-114.895422,91,12.223342
-130.717327,78,12.235345
-101.950404,66,12.245815
-90.551107,100,12.2612
-105.54856,84,12.305876
-110.943345,77,12.317935
-121.671095,79,12.330168
-101.426668,81,12.342856
-64.147869,69,12.353492
-164.814566,98,12.36838
-143.287397,62,12.378236
-74.370217,69,12.388877
-50.108484,63,12.398706
-158.873755,112,12.415805
-84.169054,66,12.426076
-135.39257,73,12.437179
-116.954424,81,12.449656
-215.857694,72,12.461128
-165.283116,94,12.507066
-96.617234,65,12.517174
-235.497216,130,12.537177
-93.626292,108,12.553783
-81.157373,150,12.576984
-95.784693,76,12.588743
-94.666985,165,12.613819
26.603348,84,12.627177
-132.402059,129,12.646836
-95.432073,63,12.688521
-103.505561,105,12.704763
-53.482154,84,12.717716
-260.109716,103,12.733624
-116.404652,86,12.746812
-118.124544,91,12.760771
-196.808958,104,12.776891
-71.479353,113,12.794254
-111.995342,83,12.806923
-164.226763,136,12.827655
-266.739728,95,12.842142
-115.560607,76,12.885982
-49.865766,72,12.897279
-146.55918,110,12.914066
-126.460141,95,12.928537
-246.854081,77,12.940238
-11.443057,93,12.954627
-128.019698,99,12.969975
-202.80463,100,12.985392
-88.473313,76,12.997287
-134.311167,61,13.006755
-75.004414,75,13.018414
-86.211097,95,13.064922
-243.597739,119,13.083635
-126.193419,94,13.098303
-53.627749,67,13.108776
-86.65619,71,13.119627
-86.230055,75,13.131257
-253.069769,111,13.148251
-181.061606,112,13.165501
-51.688176,66,13.175954
-99.59069,69,13.186625
-59.553929,107,13.203155
-42.235967,87,13.216932
-95.473348,64,13.25886
18.27958,127,13.278639
-120.923366,90,13.292785
-116.817075,94,13.307345
-219.378731,115,13.324835
-269.890877,117,13.342666
-90.677363,90,13.356578
-109.5042,81,13.368971
-114.170162,132,13.389073
-169.965648,107,13.405437
-106.300086,108,13.454313
-40.764469,63,13.464063
-121.73712,112,13.481412
-57.456543,80,13.494
-80.282652,83,13.50663
-171.963098,85,13.519779
-104.761162,71,13.530865
-215.966575,112,13.547918
-3.263219,91,13.562135
-117.601239,122,13.581087
-104.332891,103,13.596895
-142.534939,105,13.644865
-116.667623,123,13.663667
-90.855833,67,13.674043
-206.501435,74,13.685753
-86.462962,66,13.696124
-95.876248,81,13.708727
-124.917177,70,13.719648
-249.45129,132,13.739814
-263.48613,123,13.75875
-126.211578,150,13.781826
-336.098773,145,13.835477
-164.989623,85,13.848779
-50.938839,83,13.861707
-132.642808,89,13.875568
-276.584287,100,13.890816
-233.904618,112,13.907846
-111.483157,72,13.918833
-61.72959,62,13.928726
-94.055253,90,13.942709
-58.222234,75,13.954114
-137.213605,133,13.974507
-50.74231,74,14.017599
-264.565483,103,14.033496
-116.735311,142,14.055237
-117.768443,82,14.068072
-67.762216,80,14.08057
17.816501,90,14.094506
-167.428463,145,14.116594
-125.682197,106,14.132958
-163.501099,111,14.14987
-91.216726,82,14.162459
-117.119017,69,14.204958
-145.011371,104,14.220882
-98.218745,109,14.237575
-272.449631,104,14.253779
-96.529241,82,14.266449
-200.351952,116,14.284191
-171.909835,95,14.299083
-165.162389,99,14.314189
-145.235867,63,14.323882
-269.520647,102,14.339874
-105.811643,117,14.357903
-111.244376,109,14.406472
-89.851396,114,14.424369
-183.035594,128,14.444216
-111.06841,60,14.453506
-115.987083,100,14.468848
-76.458619,88,14.482363
-173.073703,89,14.496389
-96.054547,57,14.505272
-198.326023,151,14.528479
-71.326638,110,14.545336
-240.853405,129,14.596985
-162.924406,103,14.613061
-110.17513,70,14.623909
-177.375583,138,14.645296
-105.895777,132,14.665541
-70.392009,62,14.675236
-212.827412,91,14.689311
-101.837429,65,14.699502
-80.999923,79,14.711967
-76.468516,99,14.7272
-87.779246,139,14.779481
-119.936609,91,14.793658
-245.525979,137,14.814713
-145.166015,119,14.832829
-111.70487,104,14.848738
-76.753196,78,14.860722
-131.58785,102,14.876027
-102.292978,128,14.895751
-163.339699,106,14.912328
-100.322119,66,14.92242
-82.563522,64,14.963952
-138.599342,78,14.976085
-101.601935,74,14.98741
-284.375252,106,15.004168
-94.767178,65,15.014562
-127.520509,93,15.029024
-94.427115,138,15.049925
-118.20014,92,15.063978
-92.541865,70,15.074747
-184.583855,104,15.090476
-213.732568,142,15.112448
-238.710237,107,15.161302
-68.736919,64,15.171262
-73.956663,69,15.182034
-102.193124,83,15.195005
-293.939845,94,15.209863
-199.210317,79,15.222116
-116.545001,79,15.234521
-132.342715,108,15.250954
-107.190721,79,15.263133
-78.272956,76,15.274814
-69.211201,89,15.288516
-155.251571,82,15.30111
-99.000176,81,15.345801
-120.964556,98,15.361036
-117.037771,103,15.376916
-131.706097,145,15.398952
-66.832684,71,15.410195
-182.535151,109,15.427105
-306.790522,112,15.444598
-182.768545,106,15.460735
-163.668882,119,15.479053
-112.457312,85,15.492193
-91.351167,79,15.53591
-41.502404,75,15.547865
-56.394698,63,15.557667
-209.768416,135,15.578219
-161.852185,99,15.593217
-150.433072,141,15.61482
-134.497237,81,15.62737
-183.453028,98,15.642494
-76.739763,97,15.657409
-140.745718,126,15.676722
-209.538217,119,15.727382
-123.363768,94,15.741978
-149.788079,97,15.757054
-70.280755,84,15.770178
-171.140187,116,15.787872
-308.35224,98,15.802662
-37.115206,126,15.822146
-123.792214,107,15.838521
-69.642005,77,15.850513
-403.964979,116,15.86823
-119.209805,78,15.880244
-348.840883,119,15.929466
-122.346453,92,15.943988
-92.441364,128,15.963464
-107.588581,118,15.981441
-336.855703,139,16.002469
-73.206563,67,16.012972
-108.472308,124,16.031891
-71.327942,86,16.045369
-107.615296,91,16.059385
-127.350731,130,16.110794
-75.464161,83,16.123444
-182.464709,118,16.141831
-254.678945,127,16.161139
-100.355486,152,16.184284
-85.032247,99,16.199636
-176.136066,119,16.217705
-206.428668,98,16.233322
-153.902011,109,16.250053
-81.060195,108,16.298515
-28.368163,93,16.312987
-105.736066,81,16.32579
-82.559915,102,16.341557
-129.099695,135,16.36205
-112.959702,64,16.371804
-103.099703,92,16.385926
-83.457612,82,16.398616
-240.042321,145,16.421078
14.114325,150,16.44456
-98.480497,115,16.493878
-110.921735,79,16.505953
-212.125267,102,16.521666
-126.21566,107,16.538338
-138.373762,89,16.552154
-46.84609,62,16.561855
-94.085495,70,16.57259
-110.276208,108,16.589257
-91.381816,96,16.603906
-160.348809,109,16.62092
-525.202925,117,16.671068
-358.382175,105,16.687467
-82.400429,66,16.697794
-94.221701,76,16.709848
-140.973096,92,16.72384
-74.553581,71,16.734938
-86.375167,106,16.751147
-166.828074,120,16.769238
-86.432918,73,16.780556
-90.30843,69,16.791313
-262.862903,91,16.805351
-197.406619,136,16.826391
-134.414038,126,16.877382
-282.314187,145,16.899475
-48.816269,83,16.912322
-152.745503,97,16.927235
-171.838745,121,16.945472
-319.714397,100,16.960694
-125.561446,100,16.97595
-144.161519,59,16.985063
-86.264742,83,16.998045
-54.674947,72,17.009279
-169.939119,120,17.059663
-86.661714,81,17.072132
-146.310589,106,17.088332
-371.411764,87,17.101612
-219.253049,97,17.116652
-158.761709,107,17.133073
-90.202658,135,17.153777
13.634834,78,17.166215
-84.232108,67,17.176594
-127.875337,82,17.1891
-85.826018,66,17.199474
-70.60959,122,17.250096
-71.067875,65,17.260204
-55.380006,66,17.270332
-220.572872,93,17.284637
-146.814145,104,17.300445
-108.340236,97,17.315229
-106.503892,113,17.332458
-80.828237,97,17.347502
-65.915391,68,17.357935
-117.946399,104,17.373739
-120.782452,125,17.393114
-130.994558,92,17.439413
-184.771926,137,17.460869
-103.219019,68,17.471465
-127.037681,93,17.485688
-154.753769,86,17.498963
-93.165358,125,17.518139
-184.854764,73,17.529401
-163.534037,93,17.54373
-67.20323,71,17.554769
-110.453161,145,17.576914
-60.181453,79,17.620867
-156.28001,82,17.633419
-133.736365,101,17.648736
-151.50948,85,17.662387
-98.841577,76,17.674144
-128.71097,110,17.691477
-94.096169,107,17.707787
-92.943197,65,17.717991
-100.887221,76,17.729926
-108.645321,77,17.74191
-88.456117,65,17.751793
-176.268589,88,17.76554
-91.997251,89,17.811013
-64.883467,81,17.823402
-132.371551,102,17.839122
-204.923262,156,17.863264
-339.594109,132,17.883562
-192.534484,89,17.897662
-51.046234,79,17.909983
-181.058033,121,17.928379
-131.612208,66,17.938551
-191.769918,75,17.950318
-91.351956,116,18.000042
-21.155853,68,18.010914
-74.889025,102,18.026724
-83.295605,73,18.037899
-184.412189,113,18.055411
-63.340389,106,18.071817
-116.348752,82,18.084485
-132.31068,108,18.101013
-209.131097,66,18.111352
-95.177493,67,18.121613
-140.235046,76,18.133459
-205.085139,100,18.148895
-119.933725,109,18.19785
-90.983997,67,18.208409
-91.558644,76,18.22022
-101.794094,104,18.236463
-68.456192,79,18.248749
-101.063924,100,18.264241
-198.833448,123,18.283105
-102.084536,104,18.29934
-111.09758,84,18.312454
-18.820274,232,18.347956
-112.384949,88,18.394114
-165.590727,106,18.41043
-213.923367,111,18.427517
-123.486102,89,18.441104
-149.170044,73,18.452336
-205.256559,101,18.467786
-64.098255,68,18.478639
-99.23401,73,18.489855
-91.048064,64,18.500019
-78.323086,123,18.518873
-131.370995,140,18.572656
-136.865102,88,18.586433
-126.565328,119,18.604773
-95.948772,78,18.617227
-227.353949,126,18.636322
-91.14222,128,18.655808
-169.884424,98,18.670819
-97.862499,68,18.681566
-307.094788,121,18.700125
-96.951954,131,18.720503
-280.230391,158,18.777027
-89.011249,138,18.798118
-214.995166,140,18.819397
-129.459134,112,18.836474
-96.674182,88,18.850098
-135.508386,128,18.869544
-186.468233,87,18.883252
-84.432212,66,18.893796
-101.534605,119,18.912086
-277.539174,109,18.96017
-52.391621,82,18.972789
-61.74702,83,18.985887
-118.952606,115,19.003486
-184.390153,131,19.023566
-70.732845,86,19.036824
-147.956471,112,19.054138
-64.652802,79,19.066501
-137.554131,137,19.087447
-102.976646,81,19.100185
-102.716017,80,19.14441
-164.028877,89,19.15816
-85.709809,71,19.169125
-173.849949,135,19.189954
-106.510167,72,19.201075
-117.378509,74,19.212616
-177.280117,88,19.226406
-303.731254,125,19.245582
-144.239184,72,19.256612
-199.269346,86,19.269937
-365.937959,123,19.288764
-83.949715,81,19.333219
