#{"t_start": 1765923081.2402291, "env_id": "LunarLander-v3"}
r,l,t
-44.000324,77,2.300843
-98.658482,75,2.312496
-115.089613,71,2.323489
-286.423488,125,2.357436
-346.240132,85,2.370281
-100.407288,92,2.384709
-278.078347,100,2.400045
-60.813145,70,2.411206
-196.20198,79,2.423344
-346.91481,83,2.453365
-81.343755,62,2.463323
-166.633965,94,2.477852
-95.345946,102,2.493353
-333.115294,117,2.511111
-122.230921,96,2.542648
-130.059073,90,2.55651
-118.185112,67,2.56674
-206.224929,121,2.585513
-300.926234,125,2.604526
-259.52267,102,2.635606
-77.384523,63,2.64555
-473.627875,111,2.662441
-188.373446,99,2.677832
-137.64965,87,2.691554
-219.360701,118,2.710437
-312.273368,155,2.750219
-105.717747,76,2.76179
-110.196987,80,2.774401
-81.364591,82,2.786951
-300.368165,136,2.82276
-57.017583,126,2.841863
-97.578313,69,2.852439
-131.340981,126,2.87165
-143.472646,136,2.892408
-90.962242,110,2.926218
-271.760878,94,2.940776
-107.682827,85,2.953735
-157.573041,120,2.972143
-81.782286,108,2.989199
-96.099172,124,3.023808
-173.28009,128,3.043421
-297.763677,119,3.061462
-184.907427,101,3.07706
-93.642155,77,3.088829
-191.890572,96,3.118435
-130.579722,93,3.132858
-306.748944,156,3.156571
-122.772623,94,3.170887
-256.896921,100,3.202193
-453.577342,126,3.222392
-80.630057,125,3.241192
-114.775832,91,3.254849
-263.860883,99,3.269668
-101.966646,139,3.30589
-99.17795,96,3.320394
-197.527323,91,3.334457
-130.86829,109,3.351059
-171.330913,79,3.363244
-301.821268,86,3.391154
-230.190706,106,3.407258
-322.270614,124,3.42634
-198.453577,85,3.439539
-222.767073,152,3.462575
-285.267756,114,3.495284
-85.413294,71,3.506438
-122.654327,77,3.518417
-174.113606,125,3.537624
-50.966472,144,3.574539
-87.400833,75,3.586027
-100.317024,134,3.606479
-145.341864,77,3.61841
-45.655661,75,3.629996
-148.236242,114,3.647663
-82.653219,69,3.67545
-147.610274,132,3.695761
-53.527345,73,3.707461
-106.208871,117,3.725462
-116.026251,71,3.736466
-46.90542,96,3.766163
-174.909813,106,3.782616
-141.801409,144,3.804212
-181.960193,148,3.827651
-57.148088,72,3.839712
-92.177354,111,3.872201
-115.80621,92,3.886258
-272.264065,94,3.900734
-285.571869,146,3.922655
-206.309136,136,3.96068
-172.5185,128,3.980712
-78.390663,69,3.991593
-256.04572,136,4.012373
-131.281085,71,4.023387
-205.411193,108,4.055202
-272.267311,117,4.073069
-425.154918,151,4.095811
-211.902432,109,4.112514
-556.593998,234,4.162968
-230.674061,101,4.179051
-115.297475,127,4.198631
-395.116603,195,4.24418
-283.07341,125,4.263245
-258.237806,138,4.284068
-201.414513,105,4.300132
-322.03097,141,4.336415
-97.331368,74,4.347778
-104.531224,84,4.36093
-98.885306,148,4.383948
-102.865055,119,4.402905
-368.874006,86,4.431216
-256.314864,145,4.453558
-155.760811,117,4.471296
-77.186223,94,4.485814
-180.819275,130,4.521094
-71.89901,102,4.536813
-72.997663,99,4.551787
-401.448506,146,4.574404
-301.593701,152,4.613827
-190.352593,129,4.634342
-177.341213,131,4.655059
-423.782169,96,4.669824
-72.661783,97,4.684854
-75.676328,137,4.721444
-210.062446,119,4.739678
-277.74422,124,4.758279
-138.148999,124,4.777121
-278.957018,108,4.809224
-78.477046,88,4.823054
-230.6875,131,4.843301
-114.266952,102,4.858918
-72.744054,117,4.876615
-283.485036,140,4.915
-164.950567,92,4.929539
-163.727846,115,4.947485
-114.459894,114,4.965017
-84.04272,107,4.996654
-103.463377,75,5.008352
-90.482955,85,5.021585
-233.291195,177,5.048119
-119.929083,106,5.064507
-44.54244,134,5.100058
-172.191434,122,5.119104
-210.450453,120,5.137577
-97.292827,125,5.156827
-203.226958,135,5.192285
-314.867551,93,5.206696
-143.506034,166,5.232533
-115.550986,157,5.257065
-259.36873,94,5.287374
-105.767147,129,5.307361
-86.820067,86,5.320485
-282.278534,133,5.340708
-154.17061,97,5.371821
-92.139094,136,5.392675
-466.362385,181,5.420143
-149.051152,113,5.437429
-180.105037,165,5.478011
-52.058644,86,5.491344
-140.553181,220,5.524407
-247.127474,125,5.558588
-240.901367,89,5.572181
-50.966046,113,5.589376
-56.281512,102,5.605277
-233.317203,165,5.631642
-176.091416,107,5.663628
-217.839745,96,5.678228
-255.713143,147,5.700637
-261.553672,145,5.722807
-362.686357,341,5.78911
-80.315384,139,5.810369
-265.299516,126,5.844871
-82.790659,160,5.868959
-256.898594,90,5.88273
-18.262669,123,5.902208
-382.7098,177,5.945131
-166.309557,110,5.961944
-370.523225,200,5.992154
-367.135262,115,6.024434
-571.764057,134,6.044728
-404.750379,157,6.068459
-112.238904,168,6.094196
-394.291035,159,6.133249
-421.832718,123,6.152564
-313.997375,190,6.181556
-289.680957,112,6.214078
-234.695807,151,6.236758
-351.361911,105,6.252512
-73.194799,86,6.265861
-429.476219,108,6.282311
-356.332962,170,6.323104
-322.971449,129,6.342536
-62.967817,162,6.367086
-373.492687,115,6.399889
-166.501595,162,6.424801
-282.159694,155,6.448152
-234.654649,128,6.467594
-174.858919,103,6.497922
-133.762577,137,6.518746
-281.58108,154,6.542587
-129.115025,104,6.5585
-370.056301,291,6.617143
-257.117198,170,6.643498
-13.261332,133,6.678992
-320.270053,152,6.701869
-342.116237,148,6.724764
-474.187322,213,6.77199
-332.217878,147,6.795235
-564.246628,167,6.82055
-226.142348,203,6.866791
-116.84612,125,6.885809
-269.428927,226,6.920722
-219.087267,132,6.956052
-190.399193,165,6.980963
-207.062117,215,7.014099
-298.508474,173,7.055408
-148.50009,173,7.081595
-59.7202,148,7.103976
-154.228307,139,7.12518
-271.629328,191,7.170102
-45.437212,136,7.19112
-153.348581,238,7.241636
-201.263035,166,7.267801
-255.966986,100,7.284191
-8.638655,139,7.305441
-186.29729,139,7.34412
-36.380151,109,7.361013
-329.034381,220,7.394282
-323.166491,244,7.447354
-120.196764,216,7.480726
-57.89919,159,7.523083
-63.445434,115,7.541052
-269.816744,188,7.569707
2.676091,151,7.594262
-7.142745,191,7.639318
-293.412481,209,7.67094
-110.74945,208,7.719372
-4.126294,1000,7.907619
-167.776348,137,7.929361
1.749346,243,7.967601
-40.924785,186,8.011091
-18.797288,147,8.033443
-145.923043,163,8.05823
-200.615686,166,8.099658
-29.099672,162,8.124321
-220.473875,156,8.147834
-8.699779,124,8.167415
-75.925052,140,8.206039
-24.929291,132,8.227038
43.491578,195,8.257362
29.141143,1000,8.447682
-155.68482,174,8.49021
-74.83368,211,8.523722
-28.56484,180,8.551374
-168.591624,245,8.604602
3.894947,211,8.636612
38.731931,149,8.674592
44.910046,144,8.696716
-23.729279,172,8.72328
-3.244834,180,8.766349
-22.588781,214,8.798945
-300.333938,272,8.840236
-248.834644,108,8.874434
63.317536,132,8.894938
-73.998683,191,8.924311
-25.479105,117,8.957627
23.766824,183,8.985412
-11.979172,208,9.017853
-192.511872,266,9.076572
-63.381941,198,9.107456
-166.520321,184,9.153349
-69.425658,402,9.214794
-103.696208,347,9.284047
11.087937,157,9.310189
-216.231187,197,9.355628
-238.240399,295,9.401255
-160.273685,211,9.4495
27.141183,192,9.478643
-257.088893,268,9.53702
-90.592471,283,9.580855
-287.24049,183,9.62518
-284.710635,176,9.652317
-274.950339,166,9.677994
67.99627,1000,9.869295
-13.29409,116,9.887075
5.536504,185,9.932527
-92.154761,281,9.975881
-51.804655,302,10.037546
23.311786,115,10.055193
73.972457,1000,10.244863
42.734182,173,10.271069
-90.504688,269,10.326404
-164.139197,188,10.357522
57.401441,180,10.401004
49.051882,1000,10.591243
-16.278271,267,10.634527
-8.477944,381,10.710704
4.06288,289,10.754385
-21.87538,200,10.801851
-135.37589,756,10.93653
-230.881848,257,10.992288
-67.156003,343,11.044165
-18.967049,151,11.082791
41.057925,178,11.110625
-64.735426,160,11.135219
-4.129802,209,11.186088
-39.125728,258,11.226705
7.092243,196,11.271875
7.884405,144,11.294047
40.899795,1000,11.486936
76.686764,189,11.51649
78.336671,1000,11.704329
50.195186,141,11.743303
-27.652484,157,11.767064
66.177198,1000,11.953503
-12.082771,237,11.989493
43.187641,148,12.026652
134.930406,613,12.1406
-54.826178,303,12.187364
-19.826056,178,12.229739
-35.189482,147,12.252611
-1.357582,140,12.273892
-9.778716,232,12.324305
3.424342,246,12.362559
-27.400711,178,12.405317
-27.691433,232,12.440703
-41.173033,288,12.499956
-51.603456,218,12.533162
-47.963524,300,12.593284
22.495265,257,12.633425
-92.970006,581,12.735655
-274.665875,614,12.842508
-76.508326,265,12.897835
-215.040048,356,12.966385
-117.542355,316,13.014542
5.969651,246,13.06631
-137.406432,172,13.093181
-101.059896,291,13.151818
-21.000882,201,13.182139
-126.540784,448,13.267406
-90.729252,282,13.310168
135.457582,507,13.404612
-94.866249,322,13.467612
-130.681722,231,13.517125
16.715039,248,13.554585
31.908106,221,13.588781
-35.032114,174,13.630329
3.937751,126,13.649537
-22.437927,173,13.675817
9.397437,177,13.717862
4.690358,239,13.754387
191.693575,398,13.829718
63.376344,195,13.85968
-81.929136,540,13.955436
-73.234521,417,14.033874
99.952682,963,14.214181
125.46979,809,14.372095
-24.203377,259,14.411947
225.409274,419,14.492786
-27.745088,1000,14.674776
-19.832826,1000,14.855741
184.221693,858,15.019916
-20.804973,288,15.06316
160.451615,704,15.198983
-50.936396,1000,15.363999
-152.357811,719,15.507387
11.37143,286,15.551791
-102.981383,1000,15.734295
-185.47854,730,15.883712
-123.646933,1000,16.065993
7.20218,242,16.102681
117.026769,791,16.254516
-165.87752,805,16.395575
-18.478929,1000,16.578209
167.122749,626,16.703862
187.436562,623,16.817839
166.302082,461,16.905764
-151.451537,594,17.014201
100.198355,723,17.141858
-27.806405,1000,17.326846
44.542061,175,17.353818
172.609795,778,17.501677
195.394143,675,17.623393
-44.418116,225,17.672423
9.791154,235,17.70804
18.589144,156,17.746723
221.549481,598,17.855721
224.493372,300,17.901415
23.449408,237,17.952319
232.204083,520,18.047422
13.230564,214,18.079511
163.309315,694,18.21655
-18.061754,396,18.277822
-58.699953,555,18.378022
-120.577983,859,18.542675
