#{"t_start": 1765923309.201209, "env_id": "LunarLander-v3"}
r,l,t
-89.162554,138,1.819524
-189.165575,118,1.837872
-170.513014,106,1.854193
-286.878487,133,1.889599
-158.349358,82,1.902422
-141.858613,88,1.915816
-17.337792,112,1.932908
-163.700505,133,1.952891
-109.354964,62,1.977427
-272.316504,130,1.997274
-63.83508,98,2.012272
-117.995156,133,2.032751
-307.137038,101,2.048217
-95.25066,93,2.077463
-97.103852,61,2.086898
-41.985938,114,2.104247
-138.390223,113,2.121332
-189.345214,128,2.14108
-117.790895,72,2.167082
-41.273741,68,2.177564
-69.871555,90,2.191201
-95.398948,66,2.201472
-134.902971,71,2.212601
-294.468636,110,2.229295
-191.180928,112,2.261209
-60.267462,66,2.271268
-250.623228,117,2.289074
-44.000324,77,2.300929
-98.658482,75,2.312398
-115.089613,71,2.323213
-286.423488,125,2.357365
-346.240132,85,2.370511
-100.407288,92,2.38457
-278.078347,100,2.399856
-60.813145,70,2.410756
-196.20198,79,2.423159
-346.91481,83,2.452706
-81.343755,62,2.462725
-166.633965,94,2.477372
-95.345946,102,2.492925
-333.115294,117,2.510609
-122.230921,96,2.54019
-130.059073,90,2.554023
-118.185112,67,2.564668
-206.224929,121,2.583007
-300.926234,125,2.601985
-259.52267,102,2.632939
-77.384523,63,2.642692
-473.627875,111,2.659318
-188.373446,99,2.674578
-137.64965,87,2.687765
-219.360701,118,2.705608
-312.273368,155,2.744206
-105.717747,76,2.755819
-110.196987,80,2.767939
-81.364591,82,2.780249
-300.368165,136,2.81606
-57.017583,126,2.835303
-97.578313,69,2.846044
-131.340981,126,2.865178
-143.472646,136,2.885471
-90.962242,110,2.916956
-271.760878,94,2.931502
-107.682827,85,2.944609
-157.573041,120,2.962629
-81.782286,108,2.978964
-96.099172,124,3.012593
-173.28009,128,3.032138
-297.763677,119,3.050019
-184.907427,101,3.065511
-93.642155,77,3.077847
-191.890572,96,3.108669
-130.579722,93,3.123161
-306.748944,156,3.146957
-122.772623,94,3.161333
-256.896921,100,3.191773
-453.577342,126,3.211185
-80.630057,125,3.23022
-114.775832,91,3.243937
-263.860883,99,3.258863
-101.966646,139,3.294844
-99.17795,96,3.309765
-197.527323,91,3.323784
-130.86829,109,3.340242
-171.330913,79,3.352596
-301.821268,86,3.380787
-230.190706,106,3.396765
-322.270614,124,3.415422
-198.453577,85,3.428966
-222.767073,152,3.452834
-285.267756,114,3.488122
-85.413294,71,3.499443
-122.654327,77,3.511512
-174.113606,125,3.530502
-50.966472,144,3.569109
-87.400833,75,3.581591
-100.317024,134,3.602054
-145.341864,77,3.614128
-45.655661,75,3.625603
-148.236242,114,3.643527
-82.653219,69,3.67209
-147.610274,132,3.693919
-53.527345,73,3.705405
-106.208871,117,3.723577
-116.026251,71,3.734953
-46.90542,96,3.766093
-174.909813,106,3.783228
-141.801409,144,3.805478
-181.960193,148,3.828707
-57.148088,72,3.83988
-92.177354,111,3.872726
-115.80621,92,3.886804
-272.264065,94,3.901293
-285.571869,146,3.923367
-206.309136,136,3.95918
-172.5185,128,3.978751
-78.390663,69,3.989236
-256.04572,136,4.010362
-131.281085,71,4.021491
-205.411193,108,4.055404
-272.267311,117,4.073627
-425.154918,151,4.096533
-211.902432,109,4.113338
-556.593998,234,4.164869
-230.674061,101,4.180137
-115.297475,127,4.199745
-395.116603,195,4.245517
-283.07341,125,4.264707
-258.237806,138,4.285585
-201.414513,105,4.301596
-322.03097,141,4.338139
-97.331368,74,4.349748
-104.531224,84,4.362778
-98.885306,148,4.385338
-102.865055,119,4.403503
-368.874006,86,4.43178
-256.314864,145,4.454205
-155.760811,117,4.472131
-77.186223,94,4.486449
-180.819275,130,4.52142
-71.89901,102,4.537132
-72.997663,99,4.552112
-401.448506,146,4.575129
-301.593701,152,4.615058
-190.352593,129,4.634841
-177.341213,131,4.654711
-423.782169,96,4.669608
-72.661783,97,4.684772
-75.676328,137,4.722304
-210.062446,119,4.740465
-277.74422,124,4.75944
-138.148999,124,4.778426
-278.957018,108,4.810229
-78.477046,88,4.823632
-230.6875,131,4.843694
-114.266952,102,4.859216
-72.744054,117,4.877011
-283.485036,140,4.913694
-164.950567,92,4.92798
-163.727846,115,4.945514
-114.459894,114,4.962896
-84.04272,107,4.994687
-103.463377,75,5.006171
-90.482955,85,5.019316
-233.291195,177,5.046264
-119.929083,106,5.062608
-44.54244,134,5.098511
-172.191434,122,5.117451
-210.450453,120,5.136417
-97.292827,125,5.155697
-203.226958,135,5.192114
-314.867551,93,5.20676
-143.506034,166,5.232143
-115.550986,157,5.255959
-259.36873,94,5.285785
-105.767147,129,5.305389
-86.820067,86,5.31861
-282.278534,133,5.338809
-154.17061,97,5.369071
-92.139094,136,5.389749
-466.362385,181,5.417227
-149.051152,113,5.434406
-180.105037,165,5.475922
-52.058644,86,5.489881
-140.553181,220,5.523374
-247.127474,125,5.558018
-240.901367,89,5.571616
-50.966046,113,5.58919
-56.281512,102,5.60517
-233.317203,165,5.630903
-176.091416,107,5.662958
-217.839745,96,5.677552
-255.713143,147,5.699866
-261.553672,145,5.72199
-362.686357,341,5.788533
-80.315384,139,5.809918
-265.299516,126,5.84606
-82.790659,160,5.871812
-256.898594,90,5.885508
-18.262669,123,5.904278
-382.7098,177,5.949596
-166.309557,110,5.967059
-370.523225,200,5.997282
-367.135262,115,6.03057
-571.764057,134,6.051239
-404.750379,157,6.075366
-112.238904,168,6.10117
-394.291035,159,6.140332
-421.832718,123,6.159162
-313.997375,190,6.188977
-289.680957,112,6.22181
-234.695807,151,6.245101
-351.361911,105,6.261077
-73.194799,86,6.27484
-429.476219,108,6.291666
-356.332962,170,6.333659
-322.971449,129,6.353645
-62.967817,162,6.378806
-373.492687,115,6.412198
-166.501595,162,6.436951
-282.159694,155,6.460595
-234.654649,128,6.480526
-174.858919,103,6.511575
-133.762577,137,6.53276
-281.58108,154,6.556557
-129.115025,104,6.572565
-370.056301,291,6.632204
-257.117198,170,6.658158
-13.261332,133,6.693897
-320.270053,152,6.717073
-342.116237,148,6.739518
-474.187322,213,6.78683
-332.217878,147,6.809608
-564.246628,167,6.835044
-226.142348,203,6.881023
-116.84612,125,6.900227
-269.428927,226,6.934461
-219.087267,132,6.969807
-190.399193,165,6.99525
-207.062117,215,7.027944
-298.508474,173,7.069045
-148.50009,173,7.095471
-59.7202,148,7.117882
-154.228307,139,7.139133
-271.629328,191,7.184239
-45.437212,136,7.204775
-153.348581,238,7.256191
-201.263035,166,7.281645
-255.966986,100,7.297009
-8.638655,139,7.318185
-186.29729,139,7.354198
-36.380151,109,7.370765
-329.034381,220,7.4044
-323.166491,244,7.45706
-120.196764,216,7.489638
-57.89919,159,7.529069
-63.445434,115,7.546941
-269.816744,188,7.575624
2.676091,151,7.598783
-7.142745,191,7.642613
-293.412481,209,7.674502
-110.74945,208,7.721006
-4.126294,1000,7.907937
-167.776348,137,7.929384
1.749346,243,7.966039
-40.924785,186,8.009297
-18.797288,147,8.031678
-145.923043,163,8.05641
-200.615686,166,8.096835
-29.099672,162,8.122347
-220.473875,156,8.146476
-8.699779,124,8.165452
-75.925052,140,8.202454
-24.929291,132,8.222598
43.491578,195,8.252263
29.141143,1000,8.439029
-155.68482,174,8.48059
-74.83368,211,8.512495
-28.56484,180,8.539805
-168.591624,245,8.591553
3.894947,211,8.623188
38.731931,149,8.662989
44.910046,144,8.685276
-23.729279,172,8.711948
-3.244834,180,8.754734
-22.588781,214,8.787636
-300.333938,272,8.829338
-248.834644,108,8.862179
63.317536,132,8.882057
-73.998683,191,8.912496
-25.479105,117,8.946998
23.766824,183,8.975139
-11.979172,208,9.006396
-192.511872,266,9.065144
-63.381941,198,9.095124
-166.520321,184,9.138771
-69.425658,402,9.200246
-103.696208,347,9.26753
11.087937,157,9.291579
-216.231187,197,9.33682
-238.240399,295,9.38191
-160.273685,211,9.429246
27.141183,192,9.458365
-257.088893,268,9.514171
-90.592471,283,9.556615
-287.24049,183,9.60066
-284.710635,176,9.628162
-274.950339,166,9.653751
67.99627,1000,9.842458
-13.29409,116,9.860739
5.536504,185,9.905201
-92.154761,281,9.949179
-51.804655,302,10.010674
23.311786,115,10.02833
73.972457,1000,10.21897
42.734182,173,10.245241
-90.504688,269,10.302335
-164.139197,188,10.332045
57.401441,180,10.375789
49.051882,1000,10.565311
-16.278271,267,10.60585
-8.477944,381,10.682464
4.06288,289,10.725804
-21.87538,200,10.773333
-135.37589,756,10.9081
-230.881848,257,10.962831
-67.156003,343,11.01483
-18.967049,151,11.053139
41.057925,178,11.080137
-64.735426,160,11.105039
-4.129802,209,11.153687
-39.125728,258,11.192792
7.092243,196,11.240022
7.884405,144,11.263224
40.899795,1000,11.454899
76.686764,189,11.483985
78.336671,1000,11.673286
50.195186,141,11.712103
-27.652484,157,11.736437
66.177198,1000,11.924279
-12.082771,237,11.96165
43.187641,148,12.00104
134.930406,613,12.118554
-54.826178,303,12.164431
-19.826056,178,12.206659
-35.189482,147,12.229531
-1.357582,140,12.250868
-9.778716,232,12.303699
3.424342,246,12.341568
-27.400711,178,12.384964
-27.691433,232,12.420995
-41.173033,288,12.480627
-51.603456,218,12.514146
-47.963524,300,12.576273
22.495265,257,12.615838
-92.970006,581,12.717445
-274.665875,614,12.826194
-76.508326,265,12.882121
-215.040048,356,12.950295
-117.542355,316,12.998035
5.969651,246,13.050552
-137.406432,172,13.077226
-101.059896,291,13.136175
-21.000882,201,13.166823
-126.540784,448,13.250075
-90.729252,282,13.292847
135.457582,507,13.387488
-94.866249,322,13.451271
-130.681722,231,13.501139
16.715039,248,13.538602
31.908106,221,13.572246
-35.032114,174,13.613087
3.937751,126,13.63225
-22.437927,173,13.658557
9.397437,177,13.700647
4.690358,239,13.736646
191.693575,398,13.812311
63.376344,195,13.841945
-81.929136,540,13.945357
-73.234521,417,14.029378
99.952682,963,14.222333
125.46979,809,14.381143
-24.203377,259,14.420211
225.409274,419,14.499643
-27.745088,1000,14.6808
-19.832826,1000,14.8664
184.221693,858,15.046598
-20.804973,288,15.090341
160.451615,704,15.227864
-50.936396,1000,15.394015
-152.357811,719,15.536279
11.37143,286,15.579742
-102.981383,1000,15.75952
-185.47854,730,15.902676
-123.646933,1000,16.082642
7.20218,242,16.119499
117.026769,791,16.270162
-165.87752,805,16.408556
-18.478929,1000,16.592483
167.122749,626,16.719959
187.436562,623,16.839621
166.302082,461,16.928661
-151.451537,594,17.039187
100.198355,723,17.172133
-27.806405,1000,17.359782
44.542061,175,17.386576
172.609795,778,17.553998
195.394143,675,17.684688
-44.418116,225,17.740478
9.791154,235,17.77928
18.589144,156,17.821106
221.549481,598,17.940879
224.493372,300,18.000809
23.449408,237,18.066761
232.204083,520,18.170548
13.230564,214,18.221589
163.309315,694,18.399483
-18.061754,396,18.474255
-58.699953,555,18.579313
-120.577983,859,18.766953
