#{"t_start": 1765922303.885498, "env_id": "LunarLander-v3"}
r,l,t
-172.747922,203,21.921132
-12.825862,267,22.029817
-8.400603,209,22.106792
1.261326,273,22.199516
26.752693,317,22.305299
-149.824145,235,22.391844
16.881339,193,22.464017
-160.957012,207,22.541025
-36.8812,442,22.700739
-174.154307,290,22.804092
-225.908351,289,22.903081
-49.445298,266,23.002145
-185.356734,209,23.073248
49.331014,172,23.134121
-179.41518,207,23.209941
-149.047697,223,23.284417
-225.634202,284,23.378075
-218.424822,315,23.483009
-133.203025,230,23.561753
-7.027991,235,23.639897
-136.470368,138,23.685986
-19.925742,219,23.75963
-190.137332,203,23.835355
-13.213823,217,23.928491
-46.086965,223,24.008282
208.893956,685,24.242507
-56.954683,280,24.341251
-140.521902,224,24.415413
10.592676,225,24.489415
-62.342414,346,24.60293
-219.600205,281,24.695083
-230.340376,258,24.780587
17.126809,314,24.884157
-163.790964,276,24.976806
-78.561601,292,25.073205
-215.576673,266,25.161566
-44.514417,173,25.217751
-200.366198,246,25.301163
302.119513,227,25.376598
-31.397103,153,25.426666
-21.836473,109,25.463079
-71.743784,324,25.569401
-74.902092,149,25.618715
-149.685215,209,25.688084
19.789863,212,25.757282
264.610935,359,25.875619
-22.335484,241,25.954864
195.926532,413,26.091119
-31.130044,295,26.187963
59.816794,120,26.227248
219.081763,461,26.381841
-145.07612,125,26.423228
9.724778,120,26.462828
-145.119306,127,26.504734
298.520006,278,26.5965
-210.117736,252,26.679078
-58.897911,223,26.752751
-52.621737,284,26.845545
-28.39396,324,26.950469
208.414393,391,27.079238
-12.999951,170,27.135332
-84.849613,312,27.237333
201.512306,501,27.403141
-58.220698,255,27.487
182.32408,378,27.611853
-31.393189,313,27.715611
226.331131,715,27.956018
206.423561,437,28.10177
202.250488,396,28.233361
35.448344,255,28.317266
-48.311788,97,28.348886
-168.189221,188,28.411485
13.331522,254,28.494915
-22.36698,354,28.610871
187.40624,388,28.748566
60.845021,109,28.78869
205.026848,518,28.973842
9.599201,93,29.007206
-32.889495,300,29.114621
-72.987034,296,29.221874
-16.974597,120,29.262129
247.666828,382,29.388832
-93.067498,223,29.465718
-77.366949,271,29.558792
-67.473343,178,29.622114
-188.279787,262,29.716998
-26.539259,343,29.838973
8.195396,121,29.882686
-153.402234,147,29.934576
-106.899788,141,29.981265
237.402284,372,30.103192
-49.235801,88,30.132726
-10.098046,207,30.200403
-149.04125,149,30.252467
-75.43353,93,30.284753
-177.012244,138,30.329857
-32.799702,209,30.399143
-48.240232,199,30.464616
-85.825609,222,30.536786
-155.883159,205,30.603634
2.486887,207,30.671756
56.170175,166,30.725848
-7.067527,200,30.79167
206.106754,392,30.920118
-198.175956,140,30.966097
-66.532982,212,31.035924
22.324956,142,31.082093
215.850967,425,31.222146
153.379432,564,31.408747
-122.759289,438,31.551606
-235.654027,92,31.581549
-39.380404,84,31.609526
193.481682,519,31.779859
-116.758601,143,31.826126
212.864372,400,31.958446
16.468352,146,32.006313
-2.375957,221,32.081124
-23.062116,251,32.163426
-39.239447,288,32.257245
-156.657485,142,32.304735
-185.825638,78,32.329998
-13.084039,152,32.380323
-247.453672,73,32.404112
-26.897277,277,32.495533
145.550099,420,32.633223
1.70015,146,32.681036
-55.048241,100,32.713993
-9.781962,123,32.754973
183.580204,392,32.884112
31.959721,188,32.945879
-94.501415,207,33.013564
-12.446835,272,33.102632
-61.780666,194,33.166476
109.642139,406,33.299085
-50.148493,252,33.381905
-22.226599,281,33.473574
195.312,305,33.573918
-33.448937,304,33.673508
227.873894,280,33.766024
-131.355663,156,33.81748
-43.823062,209,33.886291
-23.915929,163,33.939125
-151.022774,77,33.965381
213.160629,326,34.07399
-67.943436,254,34.157294
-34.637074,230,34.233329
-7.192035,228,34.307175
-223.646564,83,34.334823
-69.169226,266,34.421324
163.674626,391,34.550247
-41.53025,155,34.601151
191.631632,360,34.718815
22.890917,252,34.801871
-17.354438,99,34.834628
-54.683135,262,34.920042
-27.435201,227,34.993705
203.93907,450,35.141289
-169.937127,89,35.170979
190.738836,334,35.280631
221.868262,304,35.380843
-57.404415,229,35.455514
-172.014171,92,35.485449
204.046537,452,35.633137
-18.818832,325,35.73895
-234.719283,89,35.768362
-52.206782,99,35.80121
-123.732815,128,35.8434
-54.242061,117,35.881644
73.258534,1000,36.213505
-34.313207,247,36.294419
-73.768166,150,36.343788
78.09126,150,36.393243
-57.597739,286,36.487653
-41.337872,164,36.540646
228.24801,408,36.67718
243.289737,508,36.843358
-24.63177,191,36.906152
254.978032,288,37.000327
243.459756,303,37.100612
226.263959,417,37.23738
290.153215,303,37.337269
-50.229491,163,37.391202
-49.733841,417,37.52655
-87.039741,93,37.557744
250.677521,311,37.660055
-56.518789,358,37.776261
-59.82835,249,37.858076
-54.955456,235,37.934885
236.175327,353,38.050618
-63.178602,109,38.086719
-236.214695,91,38.116488
-199.058591,92,38.146308
218.068154,298,38.244595
242.314675,420,38.38163
-10.365982,357,38.497723
158.139609,417,38.634823
207.484936,465,38.786886
6.487609,168,38.841296
134.282642,487,39.001982
261.214833,190,39.064059
224.546892,451,39.211543
-50.471171,102,39.24486
21.620614,156,39.295998
237.035565,463,39.448367
192.951065,421,39.58597
49.485426,269,39.673566
-141.315658,160,39.725973
-191.197928,266,39.813456
-5.591467,109,39.849518
216.790825,448,39.995974
34.997469,165,40.050299
-17.140765,269,40.137006
-10.088197,225,40.210165
-6.32104,228,40.284884
-140.292336,147,40.332959
263.068213,460,40.485073
-153.221976,170,40.541231
221.503823,322,40.646745
-61.836148,309,40.747707
-65.916187,236,40.824621
210.885466,314,40.928239
-200.084301,270,41.016713
-40.960079,251,41.098622
195.111294,500,41.263373
-63.402146,154,41.314166
2.447026,92,41.344216
-55.380227,154,41.394751
-44.581627,159,41.446903
212.521428,343,41.55905
233.112802,274,41.649217
-191.426137,301,41.746904
-201.233089,208,41.815671
-62.287385,320,41.920138
1.864517,193,41.982653
-67.527294,118,42.021556
-193.282769,376,42.143932
-67.012839,169,42.199545
231.129168,377,42.323824
36.732332,129,42.366584
207.992232,853,42.649111
-62.744531,370,42.769982
-53.767818,312,42.871682
-173.344298,139,42.917196
216.007491,444,43.061266
249.607108,337,43.171426
226.806485,417,43.309296
-0.795874,204,43.375754
-139.945312,95,43.40682
-28.002895,98,43.439473
-93.056854,320,43.544173
189.649187,511,43.711815
-23.014232,134,43.756689
233.867313,290,43.852716
241.540712,337,43.964525
60.158922,163,44.018902
-15.130095,318,44.123602
246.886766,354,44.239524
251.693415,300,44.338796
29.103028,257,44.42481
-161.671106,162,44.478893
-171.021598,135,44.523912
216.049274,391,44.653687
303.12611,297,44.75338
180.338388,665,44.972711
-152.466858,153,45.023001
240.811668,367,45.144435
-107.48776,142,45.191031
49.408795,1000,45.520094
-114.764148,750,45.763908
-78.188979,96,45.795508
-9.396891,175,45.853086
230.012827,317,45.958916
202.61055,366,46.079849
6.405165,233,46.156821
102.856011,866,46.441126
-34.763852,1000,46.768367
-37.637142,1000,47.095435
-43.111151,1000,47.422887
192.134788,426,47.563189
191.83615,690,47.78951
226.492027,381,47.914813
-0.49825,152,47.965867
34.189581,198,48.030882
-55.716384,361,48.169035
-74.904272,315,48.273883
204.0719,395,48.405823
229.32801,287,48.50263
175.499899,428,48.645384
-70.280728,300,48.779941
-20.774159,198,48.846488
-55.323136,206,48.915
-60.173007,100,48.948531
143.104912,449,49.098597
17.175949,228,49.175012
113.630841,460,49.328053
-69.260721,101,49.361506
-72.356667,96,49.393539
-3.361416,243,49.474574
-154.39395,161,49.527752
-43.739681,107,49.563294
274.436566,419,49.703379
-90.081825,92,49.73391
204.691787,311,49.838662
168.125383,245,49.920255
-29.346929,293,50.016949
203.868819,379,50.143191
144.688635,523,50.317518
-91.656591,123,50.358348
175.208521,460,50.512365
155.28617,404,50.646156
69.686875,183,50.707595
239.136683,356,50.826492
107.100533,896,51.123251
-49.235119,592,51.362119
253.412989,558,51.549556
61.78686,822,51.822299
-179.535057,962,52.140834
-92.333257,1000,52.46992
26.227045,204,52.53821
203.465567,374,52.662465
-52.809284,1000,52.992524
48.941513,159,53.045678
245.843504,270,53.135921
208.049694,294,53.234024
-84.23404,1000,53.563314
-80.69147,1000,53.892942
0.395913,121,53.933125
83.291856,185,53.994623
-182.856674,223,54.068733
-188.721504,153,54.118905
287.4487,298,54.218063
47.500938,225,54.293087
256.861079,343,54.407079
50.174699,168,54.461879
-67.006845,1000,54.790218
-42.631216,163,54.844532
-17.107356,211,54.914063
