#{"t_start": 1765927957.696098, "env_id": "None"}
r,l,t
-135.65324,98,6.583806
-103.650412,68,6.615629
-99.029999,59,6.642978
-280.752177,97,6.685547
-163.470558,90,6.725398
-207.490424,119,6.776959
-203.599149,81,6.81232
-164.690408,79,6.846065
-275.523086,69,6.876341
-177.611071,112,7.15042
-243.718076,76,7.228306
-329.444458,103,7.290197
-295.977125,99,7.349296
-232.106009,68,7.447547
-113.694331,89,7.516534
-628.550296,91,7.58889
-354.281474,94,7.682786
-272.053776,110,7.805889
-99.065208,68,7.873325
-171.901646,85,8.094773
-376.469746,76,8.311014
-185.04602,71,8.356278
-207.893835,88,8.402119
-137.969984,82,8.478626
-370.318605,107,8.531653
-44.908052,101,8.580014
-85.646915,81,8.626376
-105.89213,62,8.659376
-97.193572,66,8.691544
-181.311036,95,8.736653
-174.204731,94,8.787558
-448.934047,72,8.854354
-132.460068,118,9.015025
-152.961274,131,9.074591
-204.71103,102,9.120835
-191.011494,87,9.160052
-261.536255,82,9.199247
-150.407608,96,9.285318
-85.647292,61,9.31439
-56.671349,110,9.363566
-244.922137,86,9.403517
-262.329314,107,9.45118
-58.819977,141,9.685218
-99.522323,84,9.727336
-289.036899,103,9.780731
-522.901877,95,9.827031
-77.31766,79,9.864746
-263.143817,120,9.91905
-193.753662,79,9.953253
-362.101255,104,10.029729
-162.153558,72,10.063286
-219.682527,98,10.11298
-242.298383,83,10.15487
-165.361318,75,10.187983
-180.59087,98,10.316836
-143.73225,120,10.367778
-104.377405,64,10.433606
-177.592337,75,10.468697
-118.039766,67,10.498485
-179.449109,105,10.544951
-142.169269,71,10.57767
-209.638031,94,10.619678
-252.169494,90,10.658959
-137.340683,110,10.707029
-182.955652,64,10.734672
-126.900717,106,10.900735
-116.139963,65,10.936608
-430.932858,111,10.984317
-122.562577,75,11.017596
-129.607309,81,11.053057
-130.414293,119,11.104213
-446.93396,90,11.179917
-213.100573,104,11.228282
-280.731636,102,11.273644
-118.90772,139,11.342242
-170.906324,72,11.375211
-183.57997,76,11.489333
-142.607993,108,11.577297
-475.859487,117,11.635988
-160.415712,102,11.680597
-110.947511,66,11.710107
-117.036893,81,11.749056
-165.064579,60,11.780869
-274.280925,120,11.834518
-117.519076,68,11.864243
-124.44069,93,11.942154
-269.273865,93,11.983362
-75.935719,131,12.122552
-180.124185,107,12.168785
-198.255107,115,12.21917
-118.601222,69,12.255263
-105.516889,72,12.330456
-48.544607,88,12.374935
-186.495278,101,12.41835
-207.167682,122,12.472269
-309.852395,69,12.502608
-139.130496,66,12.532042
-560.494904,110,12.578844
-106.535415,68,12.727291
-188.441176,112,12.777184
-307.355906,84,12.814241
-98.688171,104,12.858889
-248.473552,73,12.890409
-135.061967,113,12.956277
-192.243577,78,12.991782
-100.285352,72,13.070236
-121.124065,64,13.103983
-110.825618,63,13.132458
-417.279292,103,13.178344
-187.507234,104,13.224398
-262.944932,102,13.355232
-144.750978,121,13.438045
-173.945175,96,13.490644
-180.099512,65,13.520201
-215.038545,99,13.566721
-178.213593,92,13.613382
-346.557828,74,13.646915
-384.210006,107,13.693102
-159.159761,105,13.738727
-364.240755,94,13.809722
-362.970013,114,13.86682
-506.778562,117,13.995845
-431.723147,102,14.041324
-120.829081,70,14.069966
-147.008771,83,14.105651
-144.8614,83,14.142207
-245.994452,102,14.222322
-173.763149,118,14.278204
-160.050486,117,14.328931
-168.780818,60,14.354762
-365.73684,90,14.394198
-116.605798,71,14.426543
-283.412764,78,14.578238
-311.920812,97,14.622412
-454.413162,124,14.676378
-127.199533,73,14.717687
-136.416664,91,14.756766
-409.714749,92,14.796118
-201.093891,88,14.834786
-233.76483,111,14.881868
-251.22239,79,14.953647
-256.11963,97,15.004896
-177.012424,98,15.0486
-396.561057,100,15.173097
-465.426905,110,15.222025
-203.183412,67,15.251344
-308.871198,87,15.331271
-140.324266,118,15.383129
-171.345045,83,15.420602
-118.922729,72,15.453053
-125.4641,62,15.480338
-71.778639,65,15.509544
-193.281753,117,15.562521
-396.561864,130,15.62668
-225.43735,62,15.773921
-326.819263,112,15.823934
-494.553452,98,15.866017
-357.801248,91,15.907036
-141.828637,82,15.943572
-260.900402,91,15.983231
-229.480465,95,16.055074
-109.284909,116,16.107607
-197.696465,71,16.139822
-326.037737,98,16.18214
-154.194,115,16.231416
-344.758803,135,16.374477
-115.135569,71,16.444661
-146.787682,98,16.494016
-143.01165,102,16.538673
-99.026103,61,16.564968
-286.223005,83,16.602128
-196.653168,117,16.652161
-89.971636,125,16.705778
-154.924407,93,16.745666
-37.212828,89,16.817172
-478.899016,97,16.938843
-101.364345,62,16.976385
-134.743863,73,17.009365
-240.749657,81,17.045092
-171.90189,100,17.086679
-130.721643,96,17.128169
-239.802458,99,17.214593
-142.7539,79,17.251554
-336.007867,98,17.300649
-132.39141,74,17.333113
-371.920736,110,17.380524
-274.727089,103,17.425377
-108.150875,80,17.577239
-173.291916,80,17.612995
-261.853709,93,17.66041
-156.573073,89,17.700547
-123.172852,67,17.73056
-419.108142,123,17.783822
-121.176443,77,17.81803
-127.080316,77,17.862649
-230.475755,79,17.932984
-215.73354,99,17.982756
-266.091845,110,18.031091
-395.211187,83,18.14856
-87.160982,67,18.177086
-215.782859,107,18.224019
-148.845946,90,18.262531
-226.229868,72,18.336544
-223.495093,102,18.381343
-230.98324,90,18.421255
-144.86947,104,18.466237
-208.716559,64,18.49464
-125.559803,61,18.522198
-157.559089,94,18.562583
-130.59474,97,18.604897
-429.5784,86,18.75937
-433.855606,136,18.819418
-670.222869,98,18.862113
-126.00123,78,18.895919
-255.357658,122,18.948873
-183.804466,97,18.996257
-175.020627,77,19.064246
-460.063898,123,19.119035
-12.768478,134,19.176711
-194.219398,104,19.221354
-89.875227,64,19.328471
-349.371557,81,19.364018
-130.67792,68,19.422304
-118.669336,90,19.470214
-139.745725,101,19.514871
-125.468719,66,19.544707
-187.508615,82,19.579321
-563.980153,117,19.637251
-212.489998,68,19.668093
-166.225206,103,19.715398
-192.226257,118,19.802114
-280.145367,100,19.92947
-80.098645,62,19.958819
-161.931208,70,19.98898
-202.501971,84,20.02692
-127.486879,75,20.06026
-421.777735,102,20.104615
-128.529487,96,20.18433
-135.781741,110,20.233703
-205.630695,69,20.26438
-316.037905,102,20.312887
-144.072216,65,20.342216
-137.201034,115,20.39079
-281.32336,100,20.54528
-200.516495,91,20.585592
-244.82683,87,20.624321
-282.751251,75,20.657501
-84.116691,76,20.689007
-262.096141,97,20.730737
-337.294016,98,20.772469
-161.155781,52,20.796508
-305.720977,90,20.834682
-377.304767,112,20.918292
-358.792453,101,20.969352
-178.492781,77,21.003375
-398.015323,92,21.120295
-292.816538,82,21.158196
-133.365759,103,21.20024
-243.231335,99,21.27675
-123.029798,76,21.312021
-143.161287,106,21.35852
-310.318878,78,21.392607
-147.043404,97,21.434299
-8.390226,67,21.46406
-255.995998,118,21.514393
-120.608474,65,21.542756
-457.914979,119,21.715491
-161.052731,98,21.758695
-343.909039,92,21.797641
-110.04535,95,21.838812
-221.342832,87,21.874287
-180.41136,111,21.921373
-94.681399,85,21.957708
-133.183542,116,22.045442
-145.513278,70,22.075882
-107.398963,61,22.101773
-170.381187,133,22.15909
-39.907975,87,22.276315
-121.248384,63,22.303191
-309.396229,102,22.382351
-154.705413,70,22.4142
-166.896059,120,22.467552
-118.175818,63,22.495137
-242.135209,128,22.550367
-151.223715,82,22.584781
-150.930889,100,22.628299
-232.729065,67,22.657206
-137.026996,73,22.68768
-367.331497,120,22.852086
-136.539573,100,22.896841
-42.212181,60,22.928954
-257.006557,110,22.977328
-117.498169,77,23.009195
-148.711841,72,23.040229
-543.567998,96,23.115029
-410.540755,120,23.168658
-372.554296,111,23.216049
-170.406015,88,23.25426
-214.514384,121,23.30459
-103.685618,105,23.456166
-256.552325,107,23.511156
-130.94802,132,23.57462
-91.296132,67,23.604307
-190.781468,152,23.668367
-204.564738,88,23.705395
-97.857816,103,23.750311
-181.627427,127,23.840038
-242.756353,118,23.891487
-285.321888,143,24.03012
-232.280919,105,24.07554
-142.034062,78,24.108235
-142.875085,75,24.141004
-187.045081,66,24.205841
-325.991939,136,24.271847
-143.733656,88,24.308771
-262.867853,113,24.356899
-135.63921,69,24.386473
-282.34824,92,24.425704
-139.927419,63,24.452476
-155.779286,94,24.60942
-165.911978,67,24.640697
-127.304028,82,24.676323
-133.335872,70,24.706072
-270.485845,91,24.751009
-220.783905,91,24.791348
-369.553828,130,24.846761
-323.527989,77,24.885435
-135.01846,70,24.98007
-95.933472,60,25.019657
-118.713682,89,25.072235
-194.041209,99,25.125308
-168.024072,64,25.159627
-199.714194,106,25.359842
-407.45194,119,25.412676
-106.475239,77,25.447938
-330.902819,74,25.481348
-211.631877,90,25.520524
-382.148106,100,25.570978
-136.73431,73,25.602073
-206.6182,109,25.650179
-85.667202,60,25.707205
-121.77485,69,25.745849
-4.29363,79,25.782898
-159.003603,83,25.905972
-175.925658,96,25.975241
-106.092027,66,26.023454
-450.948236,107,26.128519
-173.174565,69,26.159575
-89.884806,64,26.201612
-290.669846,86,26.242112
-149.847436,64,26.275071
-192.007741,117,26.326906
-273.661239,116,26.378301
-116.376169,96,26.420366
-168.129511,94,26.497955
-157.640812,87,26.616317
-135.400877,87,26.656493
-154.83008,127,26.711725
-237.727512,94,26.753691
-315.102293,105,26.79968
-372.154609,113,26.886198
-194.068549,112,26.941398
-98.441574,68,26.971943
-229.690374,83,27.008691
-123.156538,71,27.039778
-108.531504,67,27.069326
-135.507685,86,27.217706
-165.548576,141,27.285194
-121.821437,71,27.316019
-179.972748,72,27.348206
-152.490579,88,27.386559
-149.959689,92,27.427971
-22.038174,75,27.46307
-311.155521,90,27.502703
-154.253105,97,27.545131
-696.083738,104,27.628345
-293.90677,77,27.663666
-110.24701,117,27.792
-120.633666,59,27.818478
-127.385165,89,27.856989
-145.547756,103,27.899698
-149.995512,60,27.955735
-231.194276,104,28.009624
-187.111708,91,28.051261
-154.342649,98,28.092914
-483.769172,110,28.140305
-145.770284,73,28.172205
-95.465693,64,28.199052
-138.119015,76,28.23879
-199.378964,70,28.386192
-142.226523,67,28.417139
-153.66349,83,28.453768
-132.239757,72,28.483926
-216.797758,85,28.5185
-103.386802,77,28.551614
-232.114146,93,28.590166
-100.517174,65,28.618088
-350.022987,122,28.707886
-418.410671,100,28.76217
-102.508774,68,28.791728
-109.477702,130,28.848168
-328.700052,112,28.982046
-336.171897,145,29.082933
-125.052792,82,29.12024
-249.745056,101,29.165566
-167.790498,74,29.196501
-289.589669,110,29.243166
-163.033024,91,29.283137
-157.857123,101,29.324885
-142.906712,100,29.367237
-126.87946,68,29.426924
-271.087028,93,29.472238
-369.306904,111,29.607337
-115.863707,93,29.647492
-147.545354,90,29.685775
-134.501274,111,29.732613
-306.279749,130,29.830705
-146.645455,100,29.876329
-169.844258,111,29.922382
-539.008578,90,29.961709
-157.968024,92,29.999622
-126.135284,65,30.028666
-116.761474,68,30.171527
-505.493302,102,30.216982
-157.972841,79,30.258396
-294.477777,116,30.306449
-139.498971,70,30.336783
-204.684838,75,30.369564
-133.804542,59,30.394126
-111.535515,66,30.422876
-120.802375,96,30.46407
-111.992002,61,30.518254
-178.816501,98,30.568614
-243.366784,85,30.606322
-119.724783,118,30.73589
-121.671832,74,30.768624
-116.500597,106,30.812914
-113.123386,96,30.902436
-260.887864,104,30.949932
-210.857385,77,30.984485
-123.299168,67,31.014573
-88.417205,67,31.043324
-106.210479,86,31.079993
-93.877884,67,31.10731
-135.415899,74,31.138801
-143.523976,86,31.175723
-173.682804,121,31.352881
-139.765952,70,31.384887
-146.717713,94,31.424375
-174.281301,89,31.462687
-188.091264,96,31.503166
-203.965404,78,31.543622
-161.929732,106,31.617925
-300.861701,104,31.672149
-348.261929,116,31.721633
-172.890922,80,31.756005
-214.123957,98,31.797277
-373.192995,142,31.93807
-136.608915,80,32.0077
-94.151267,65,32.037855
-220.969322,73,32.070814
-105.510421,60,32.095323
-178.789887,77,32.127351
-163.899147,97,32.173668
-114.96182,79,32.207352
-123.532354,113,32.255662
-152.890205,90,32.293916
-125.95519,99,32.372476
-125.635891,83,32.412276
-439.81369,77,32.527933
-126.554418,61,32.554737
-213.135753,82,32.588891
-172.940277,103,32.633591
-307.104889,106,32.709761
-258.46161,108,32.764074
-160.540463,72,32.795657
-160.383874,92,32.841521
-171.407607,130,32.896795
-100.932197,87,32.934861
-138.999853,82,32.970966
-163.589205,93,33.129505
-132.378909,92,33.169767
-245.360878,85,33.205473
-183.002135,119,33.255282
-167.125461,100,33.295931
-242.513679,124,33.348371
-130.719131,64,33.377203
-240.011036,70,33.437128
-248.353914,123,33.503428
-148.390415,72,33.536984
-218.826994,119,33.586938
-292.725798,99,33.705375
-118.517229,71,33.735825
-131.181589,63,33.763251
-210.774177,83,33.835953
-118.637749,72,33.869329
-113.154247,62,33.896567
-94.318297,59,33.922792
-102.854944,57,33.948144
-69.345967,102,33.99066
-112.614098,65,34.018831
-131.000971,67,34.047542
-174.610158,100,34.089984
-103.142315,71,34.126685
-144.635107,69,34.269517
-242.676001,112,34.317093
-425.556107,87,34.354732
-127.781007,62,34.381034
-84.581944,123,34.431183
-128.379325,64,34.458539
-122.886074,124,34.544817
-126.160768,66,34.57528
-363.860194,88,34.61323
-84.110563,61,34.64021
-249.872651,103,34.683238
-110.405499,80,34.71663
-285.721835,92,34.844483
-172.132014,104,34.925789
-111.646094,83,34.964272
-148.728204,68,34.992622
-594.649241,84,35.030185
-242.083064,105,35.076859
-417.14899,134,35.132492
-134.187054,71,35.16346
-60.581264,75,35.194841
-350.183342,102,35.271999
-152.73572,67,35.301983
-160.441267,100,35.430703
-204.701882,89,35.470235
-139.986462,90,35.508574
-230.871097,98,35.550706
-145.278867,67,35.58562
-213.86418,86,35.65056
-286.530993,93,35.692596
-152.765819,89,35.729866
-195.2612,102,35.77354
-108.332052,79,35.805793
-316.463831,109,35.852578
-143.525396,66,35.880717
-275.967851,99,36.037703
-146.639394,93,36.081282
-130.742612,96,36.121093
-85.390472,76,36.153682
-89.298035,71,36.183817
-168.170048,114,36.230395
-159.008711,88,36.266566
-80.268479,65,36.292958
-145.131985,76,36.360285
-139.123294,61,36.387458
-114.526767,79,36.421949
-200.632609,93,36.460479
-273.786145,110,36.585758
-117.835988,107,36.63172
-341.089692,92,36.721056
-341.551726,108,36.773188
-234.445682,77,36.805394
-187.662972,88,36.842416
-116.878413,78,36.875492
-190.865561,121,36.924124
-117.751852,66,36.952483
-101.497674,94,36.992205
-215.335844,63,37.018581
-178.255607,125,37.185597
-232.475076,117,37.236532
-129.374158,72,37.267627
-184.401938,93,37.306383
-196.632845,99,37.349061
-308.797357,108,37.431198
-402.412803,89,37.476871
-150.851344,75,37.509542
-114.684478,84,37.544524
-204.989826,106,37.588862
-116.496591,67,37.617025
-99.88559,55,37.640547
-356.796206,126,37.817015
-206.957618,72,37.851675
-149.708321,83,37.889152
-74.214133,65,37.916543
-231.077362,78,37.951052
-107.485851,64,37.978659
-356.481915,91,38.023785
-170.28233,78,38.057483
-114.344727,114,38.105941
-164.025928,84,38.178197
-397.314757,108,38.225199
-289.407089,104,38.34704
-204.927961,117,38.404265
-188.419865,94,38.445945
-166.593391,113,38.527334
-166.894769,84,38.569123
-260.710775,141,38.627703
-113.34621,80,38.66191
-149.074459,82,38.70106
-223.479608,111,38.746308
-111.713389,65,38.774519
-89.056907,94,38.812638
-166.675102,74,38.96098
-145.528084,86,38.997374
-205.939639,98,39.037202
-95.008546,131,39.091228
-154.951572,107,39.134819
-40.414415,78,39.168089
-138.973151,114,39.243237
-203.960329,115,39.310358
-158.25118,83,39.353317
-156.578693,128,39.405459
-198.469728,90,39.518873
-122.899425,83,39.554426
-134.245104,85,39.625948
-136.941305,84,39.663986
-459.235731,102,39.707208
-133.559563,86,39.744006
-220.943454,110,39.790947
-110.203487,79,39.825675
-231.162647,89,39.866297
-144.48676,77,39.898876
-95.779613,71,39.927662
-282.783705,99,40.090471
-152.439747,126,40.144945
-197.539688,74,40.177335
-192.124042,79,40.209694
-247.274002,116,40.258269
-168.700341,105,40.341472
-89.554756,114,40.391914
-157.97429,98,40.431761
-188.276782,80,40.465537
-168.273431,110,40.509463
-107.223821,67,40.538154
-197.064191,88,40.658532
-182.427524,103,40.740466
-128.671911,82,40.775077
-165.039608,79,40.807977
-224.485694,113,40.855111
-192.374478,87,40.892758
-95.931525,69,40.920905
-132.203149,64,40.948417
-89.48897,139,41.006669
-139.78259,58,41.072792
-54.272689,66,41.102622
-388.480644,87,41.139681
-122.156591,114,41.271871
-172.314805,89,41.30854
-123.275457,65,41.337154
-152.770138,85,41.374211
-221.019227,107,41.45721
-178.670312,76,41.49039
-82.862609,67,41.517475
-104.032464,66,41.546528
-99.14309,73,41.577517
-257.527238,100,41.618166
-227.507704,115,41.674129
-294.101436,103,41.718684
-87.730192,58,41.861343
-175.684099,62,41.888421
-161.161477,83,41.929587
-143.757161,75,41.966264
-120.959398,71,41.997035
-113.06584,57,42.020152
-130.648636,74,42.052434
-113.460082,67,42.082013
-293.942852,123,42.168889
-117.04758,73,42.202829
-146.683933,88,42.240064
-140.833055,118,42.297799
-129.711794,66,42.326295
-126.434164,84,42.439197
-246.286311,110,42.51965
-97.218553,66,42.550389
-128.113307,57,42.582515
-256.591791,89,42.618088
-97.649475,69,42.647677
-196.646636,91,42.686714
-264.496179,112,42.731746
-58.020363,141,42.791069
-92.792515,71,42.82002
-137.961341,77,42.88839
-118.444037,74,43.009535
-229.071145,125,43.068474
-48.926697,98,43.109544
-155.194191,93,43.148484
-217.947558,98,43.195437
-170.747323,72,43.264653
-180.432726,89,43.311735
-113.131896,87,43.349715
-114.289792,71,43.382508
-160.644594,97,43.422907
-257.508835,113,43.470244
-217.747635,77,43.616237
-224.501644,108,43.671232
-148.446085,124,43.72139
-121.652666,106,43.764922
-133.916909,86,43.801058
-202.059861,87,43.837181
-174.660029,79,43.871895
-140.948384,99,43.911929
-83.460201,64,43.939133
-204.517278,129,44.03507
-99.105681,79,44.070569
-124.146992,95,44.188497
-134.809263,79,44.22319
-128.132432,81,44.257465
-87.855438,65,44.286744
-66.769345,65,44.352203
-169.684669,116,44.406628
-127.145872,57,44.431884
-153.486369,71,44.46381
-18.767164,75,44.495605
-145.704029,100,44.549
-186.232013,93,44.600196
-205.714817,124,44.653546
-127.294904,76,44.799239
-128.830617,72,44.830985
-166.25142,123,44.896122
-116.291714,75,44.928745
-362.030974,89,44.971236
-102.377814,71,45.00257
-84.168582,69,45.032394
-134.56569,87,45.100943
-108.849611,67,45.135242
-150.534849,87,45.190509
-130.412221,92,45.237942
-266.689922,101,45.280999
-183.753436,127,45.416658
-140.97439,97,45.489873
-279.847185,96,45.538807
-140.808334,89,45.577255
-159.363294,63,45.604992
-177.029573,106,45.649313
-136.171831,73,45.682016
-189.194941,98,45.723523
-106.137548,68,45.753727
-102.833731,61,45.780614
-156.844996,64,45.809408
-194.922798,107,45.897827
-46.063819,80,46.026121
-253.639977,116,46.076685
-134.54204,66,46.1048
-119.126088,67,46.132377
-165.07786,98,46.174286
-176.46276,79,46.246071
-111.272941,93,46.28833
-373.903609,90,46.326296
-184.769239,114,46.374219
-105.700301,66,46.402921
-237.481103,120,46.452541
-81.146207,63,46.479122
-157.340138,115,46.646921
-133.200396,67,46.676575
-349.619558,77,46.710531
-177.382108,128,46.765387
-102.703981,66,46.794374
-267.959389,100,46.837675
-161.79841,86,46.876198
-137.495642,92,46.945798
-210.46032,97,46.995251
-351.303339,125,47.050231
-194.452968,119,47.194475
-223.967124,102,47.238718
-169.950094,101,47.283014
-357.631582,130,47.40041
-167.018361,90,47.443631
-197.315004,107,47.49036
-175.701328,90,47.526786
-148.215495,86,47.563289
-143.439953,107,47.608735
-150.487049,83,47.644369
-120.250623,106,47.736424
-149.674043,63,47.843239
-132.814987,86,47.887784
-119.490028,65,47.91708
-489.513922,158,47.98982
-182.180901,128,48.100232
-140.619599,84,48.140708
-271.460032,121,48.19327
-134.57825,82,48.228305
-211.802165,132,48.285909
-219.232253,105,48.331169
-71.421697,66,48.478967
-133.333817,76,48.513314
-202.696311,96,48.561628
-164.113019,97,48.605107
-96.547515,67,48.632742
-143.841674,75,48.675326
-116.513536,80,48.718104
-184.05674,89,48.768186
-166.92054,95,48.870209
-153.808068,110,48.941531
-153.689013,81,48.986686
-89.447985,65,49.019495
-114.358214,69,49.131041
-154.752079,91,49.20408
-217.043879,107,49.262845
-161.148454,83,49.299543
-291.873842,108,49.344991
-140.72908,87,49.383404
-153.028569,77,49.416937
-177.874806,66,49.44533
-369.862276,119,49.4967
-125.233527,101,49.539551
-161.250824,87,49.610342
-117.548632,99,49.734943
-89.587876,67,49.766517
-143.285158,72,49.79963
-147.916421,69,49.829261
-158.096625,75,49.871285
-148.483395,82,49.907496
-274.77394,112,50.002643
-244.561825,85,50.044212
-188.521621,71,50.076131
-111.242963,63,50.106175
-166.038989,91,50.145387
-129.685912,86,50.183543
-107.703049,55,50.207672
-168.850951,79,50.366044
-113.974728,61,50.396546
-104.327099,65,50.428268
-151.75231,69,50.460249
-169.241183,96,50.503149
-290.821818,65,50.530957
-207.930781,98,50.580192
-248.022969,99,50.62139
-294.046231,79,50.666663
-134.760547,105,50.75649
-122.86524,71,50.786922
-193.081344,99,50.828493
-146.821089,83,50.864019
-80.04192,61,50.966044
-56.862609,93,51.006526
-138.31274,74,51.036772
-425.103435,115,51.129478
-59.198765,94,51.172427
-179.016295,89,51.210347
-131.559019,113,51.264531
-125.293769,68,51.29391
-163.237286,82,51.327564
-142.46204,99,51.368957
-67.640663,60,51.395801
-219.812334,73,51.462355
-320.510701,109,51.589631
-330.298589,89,51.626777
-176.051631,92,51.665902
-145.353125,95,51.70691
-251.307967,116,51.756845
-174.172854,132,51.86133
-136.775996,66,51.896801
-399.217628,108,51.942723
-307.063205,132,51.998078
-334.732777,134,52.132018
-156.971434,72,52.202683
-103.022348,76,52.239685
-428.848044,124,52.313062
-163.516987,102,52.37364
-78.429432,127,52.4462
-102.440915,63,52.483258
-259.208288,95,52.546958
-139.065041,84,52.637785
-120.349574,82,52.686923
-111.46602,77,52.7274
-139.009204,97,52.891788
-199.879243,149,52.997081
-144.778629,80,53.045959
-156.615926,100,53.09196
-192.290242,117,53.143455
-105.085012,107,53.190159
-30.458417,68,53.220161
-187.323683,68,53.249159
-195.512894,114,53.304661
-121.09693,57,53.329839
-211.209884,77,53.398614
-185.348747,106,53.524693
-149.802423,89,53.563908
-151.30711,66,53.592853
-145.763147,101,53.646005
-266.819737,83,53.684427
-137.343974,103,53.764482
-291.315939,127,53.820038
-270.670228,100,53.863576
-195.264582,89,53.901227
-174.070435,88,53.944479
-123.428853,63,53.97202
-154.330507,104,54.136497
-149.842649,79,54.172548
-169.596083,98,54.215341
-176.327008,94,54.255479
-117.830802,98,54.298347
-369.565156,82,54.33315
-154.605053,108,54.380219
-265.596918,129,54.463849
-74.929953,87,54.509403
-117.908563,75,54.542209
-226.694319,79,54.580655
-148.121519,101,54.703782
-213.835494,105,54.748643
-126.615191,84,54.789627
-123.641539,95,54.867616
-56.505037,62,54.905263
-140.87437,68,54.938337
-127.659355,73,54.971614
-165.390157,91,55.009234
-151.815561,78,55.043236
-190.879564,99,55.08455
-241.000568,93,55.123055
-104.375322,69,55.152052
-58.237097,71,55.226322
-155.521862,101,55.353658
-148.662268,100,55.395529
-108.013463,58,55.420294
-182.7813,68,55.448498
-231.575731,97,55.489641
-139.426148,106,55.569907
-102.351791,67,55.601863
-143.927049,81,55.638355
-123.60434,118,55.687838
-158.119378,112,55.733893
-313.74603,127,55.85964
-167.92112,131,55.959522
-194.032849,86,56.008244
-137.609209,91,56.046631
-209.190724,96,56.090015
-146.049537,81,56.135351
-134.457947,83,56.173145
-126.969425,74,56.206583
-108.856594,67,56.235223
-170.837544,63,56.290647
-130.587179,82,56.334735
-148.577047,110,56.381197
-379.090519,80,56.510701
-133.577546,75,56.550901
-171.478775,73,56.583466
-153.843226,116,56.662517
-129.072784,75,56.702428
-125.782156,88,56.763705
-171.884647,95,56.813045
-199.534452,76,56.845467
-142.067511,71,56.876261
-120.644818,73,56.906858
-158.969659,94,56.947615
-159.279977,97,57.034169
-286.875854,97,57.159835
-501.550711,120,57.218548
-137.717648,129,57.280905
-160.697094,110,57.328898
-106.499032,63,57.355548
-144.892679,98,57.435409
-165.10301,73,57.470452
-261.197286,104,57.514961
-238.120281,100,57.561861
-249.914015,91,57.60051
-110.618539,68,57.629796
-167.922604,71,57.773476
-92.196717,98,57.827748
-218.048338,139,57.892469
-109.820692,69,57.922061
