#{"t_start": 1765922930.988972, "env_id": "LunarLander-v3"}
r,l,t
-72.997663,99,4.666419
-401.448506,146,4.689821
-301.593701,152,4.730906
-190.352593,129,4.751392
-177.341213,131,4.772159
-423.782169,96,4.788568
-72.661783,97,4.804559
-75.676328,137,4.844192
-210.062446,119,4.863465
-277.74422,124,4.883374
-138.148999,124,4.903468
-278.957018,108,4.937467
-78.477046,88,4.951775
-230.6875,131,4.972729
-114.266952,102,4.989181
-72.744054,117,5.007897
-283.485036,140,5.047542
-164.950567,92,5.062487
-163.727846,115,5.080826
-114.459894,114,5.098914
-84.04272,107,5.133858
-103.463377,75,5.147073
-90.482955,85,5.16161
-233.291195,177,5.189099
-119.929083,106,5.206486
-44.54244,134,5.245695
-172.191434,122,5.265225
-210.450453,120,5.284014
-97.292827,125,5.304201
-203.226958,135,5.342774
-314.867551,93,5.357304
-143.506034,166,5.38272
-115.550986,157,5.406891
-259.36873,94,5.438129
-105.767147,129,5.459255
-86.820067,86,5.472728
-282.278534,133,5.49466
-154.17061,97,5.528592
-92.139094,136,5.550901
-466.362385,181,5.579962
-149.051152,113,5.598069
-180.105037,165,5.640559
-52.058644,86,5.654812
-140.553181,220,5.689034
-247.127474,125,5.724196
-240.901367,89,5.738135
-50.966046,113,5.755651
-56.281512,102,5.771626
-233.317203,165,5.796723
-176.091416,107,5.828887
-217.839745,96,5.844481
-255.713143,147,5.867499
-261.553672,145,5.890169
-362.686357,341,5.96162
-80.315384,139,5.983563
-265.299516,126,6.020068
-82.790659,160,6.046211
-256.898594,90,6.060754
-18.262669,123,6.080237
-382.7098,177,6.124551
-166.309557,110,6.142559
-370.523225,200,6.174008
-367.135262,115,6.208683
-571.764057,134,6.23
-404.750379,157,6.254605
-112.238904,168,6.281643
-394.291035,159,6.323757
-421.832718,123,6.34385
-313.997375,190,6.373384
-289.680957,112,6.408468
-234.695807,151,6.433163
-351.361911,105,6.450123
-73.194799,86,6.464
-429.476219,108,6.481143
-356.332962,170,6.525283
-322.971449,129,6.546099
-62.967817,162,6.571636
