#{"t_start": 1765932238.885452, "env_id": "None"}
r,l,t
-189.758127,106,3.753873
-320.731108,108,3.770631
-89.605145,67,3.811214
-123.596996,121,3.830083
-404.43641,97,3.84541
-236.025829,121,3.864528
-337.09888,132,3.885228
-86.131731,66,3.895397
-146.791587,106,3.91162
-308.301603,87,3.925148
-193.717968,62,3.93487
-160.817153,83,3.947696
-525.701679,103,3.963725
-162.900161,122,4.012455
-173.164572,100,4.02807
-250.181468,92,4.042608
-100.546976,58,4.051943
-139.708531,79,4.064213
-109.675072,60,4.073744
-185.205896,133,4.094466
-260.334728,89,4.108487
-168.999597,103,4.124379
-83.841205,68,4.134965
-198.159756,125,4.154063
-152.576291,95,4.198695
-110.266959,92,4.213357
-110.986852,111,4.230583
-136.644801,86,4.244137
-160.505029,87,4.257828
-102.654459,102,4.273633
-132.952986,116,4.2915
-182.888329,99,4.307162
-181.8541,73,4.31862
-191.61118,87,4.332066
-497.115487,124,4.380529
-203.254967,111,4.398153
-158.797518,85,4.411406
-221.083393,93,4.425828
-306.069981,77,4.43792
-180.411998,114,4.455684
-232.60122,121,4.474321
-226.952474,104,4.490412
-130.719068,97,4.50554
-140.4179,79,4.517612
-596.635967,111,4.564157
-141.048848,80,4.576775
-206.318041,111,4.593964
-144.71062,76,4.605951
-116.743828,58,4.614977
-95.809409,73,4.626721
-97.114155,62,4.636574
-336.678254,105,4.652797
-229.88922,115,4.670569
-165.438961,77,4.682231
-94.095918,60,4.692064
-127.651496,83,4.705269
-138.949171,113,4.722718
-197.159906,94,4.766715
-123.300809,120,4.785423
-150.172309,64,4.79547
-184.358396,89,4.809487
-209.886307,59,4.818906
-571.275765,111,4.83615
-421.671769,111,4.85353
-100.948432,120,4.871908
-109.718736,81,4.884448
-115.795923,80,4.897161
-434.520659,81,4.910009
-199.576965,74,4.951071
-495.539363,104,4.967226
-258.873422,117,4.985482
-132.320251,82,4.99839
-140.000809,64,5.008624
-93.129159,70,5.019688
-390.647026,124,5.038784
-144.633596,87,5.052362
-91.993918,63,5.062113
-126.823936,62,5.071836
-434.768429,100,5.087469
-144.647005,76,5.099206
-275.823287,110,5.145882
-147.926398,93,5.160427
-89.074934,67,5.171046
-119.537747,75,5.182689
-150.057419,86,5.196361
-193.602197,96,5.211053
-150.143513,97,5.226079
-186.342999,88,5.239866
-141.696521,74,5.25146
-110.197985,87,5.264894
-281.834171,107,5.281298
-91.387001,69,5.292075
-114.999512,71,5.333176
-212.015959,103,5.349394
-128.24942,76,5.361219
-64.188605,69,5.372147
-144.518533,78,5.384159
-122.581546,77,5.396094
-136.211904,84,5.409187
-116.308248,61,5.418753
-526.254304,129,5.438745
-175.408039,112,5.456086
-363.118134,104,5.472086
-168.492651,76,5.513602
-150.826825,110,5.530849
-188.139631,97,5.546113
-141.810959,74,5.557831
-160.592402,107,5.574417
-170.486781,94,5.589338
-406.56425,106,5.605591
-100.495966,110,5.622523
-134.404079,70,5.633347
-122.524043,60,5.642946
-75.902878,70,5.65412
-116.349875,67,5.664463
-228.30995,59,5.703473
-260.726949,94,5.718213
-236.436771,113,5.735766
-138.131768,80,5.74817
-146.858103,89,5.761935
-118.377707,71,5.77298
-448.286002,76,5.785397
-181.371186,81,5.7979
-212.43981,97,5.813197
-149.885281,74,5.824819
-161.482334,66,5.835268
-219.212501,93,5.849672
-207.571625,103,5.894839
-57.832163,95,5.909976
-322.699551,92,5.924448
-176.393084,133,5.945136
-109.273934,121,5.963881
-329.646475,103,5.979608
-131.148786,76,5.991658
-147.883558,81,6.004477
-95.801215,63,6.01424
-285.172978,109,6.031109
-350.77401,79,6.043656
-277.243666,76,6.085033
-501.758434,112,6.102264
-294.595207,93,6.11698
-93.990151,109,6.135749
-389.164132,99,6.153148
-116.836061,70,6.165053
-133.671362,66,6.176905
-258.614342,116,6.196778
-177.152819,78,6.209123
-74.964989,121,6.227875
-171.472854,76,6.239665
-137.3255,105,6.285733
-211.061077,110,6.302989
-184.314021,128,6.322723
-197.294977,93,6.337186
-409.616186,93,6.351325
-129.703747,74,6.362901
-82.737411,103,6.37901
-180.477382,88,6.392663
-195.870212,93,6.407164
-151.369227,70,6.418079
-161.470031,85,6.431122
-336.032646,112,6.478064
-176.833798,77,6.490186
-91.955616,61,6.49979
-209.458789,132,6.520519
-455.559921,117,6.538934
-105.122841,65,6.549193
-382.234164,102,6.565605
-413.473169,139,6.58825
-132.307742,87,6.602238
-420.759044,94,6.617393
-164.233753,94,6.662588
-39.018629,93,6.677555
-184.281552,86,6.691139
-164.93547,117,6.709389
-176.387678,56,6.718265
-108.281984,99,6.733707
-388.802174,145,6.756171
-221.681916,62,6.765862
-208.91289,112,6.783164
-272.385632,82,6.796185
-287.510003,118,6.8145
-103.241944,113,6.86262
-170.433799,109,6.879663
-682.300296,116,6.897687
-210.66717,103,6.914195
-183.679738,137,6.936376
-130.155366,87,6.949896
-138.383427,97,6.96528
-263.835226,94,6.980029
-137.62868,85,6.993318
-99.390748,106,7.009992
-130.167228,86,7.055442
-253.79385,106,7.072008
-201.141032,68,7.082789
-177.025232,83,7.095926
-113.536616,103,7.112175
-140.638106,67,7.123054
-357.692414,87,7.136585
-126.226585,83,7.149458
-310.263295,111,7.167506
-275.325295,92,7.182601
-98.612515,74,7.196172
-171.48287,108,7.271442
-127.034971,63,7.286767
-158.930291,127,7.308189
-141.585774,119,7.328395
-422.926556,86,7.34253
-21.099077,74,7.354673
-131.089369,67,7.365215
-179.753791,59,7.374639
-153.133759,68,7.385375
-235.587255,141,7.407401
-217.322059,80,7.420181
-186.161663,131,7.470742
-209.749494,73,7.48224
-88.118697,73,7.493549
-102.276819,62,7.503445
-149.726065,69,7.514264
-196.232566,82,7.527521
-101.393834,71,7.538854
-213.858372,107,7.555399
-159.402515,93,7.569852
-142.305696,83,7.582875
-147.371996,81,7.595528
-100.468828,67,7.605987
-136.812963,80,7.618438
-225.958224,113,7.667049
-217.502513,72,7.678438
-245.518345,127,7.697912
-129.107117,68,7.708807
-207.728909,101,7.72459
-170.063659,85,7.738003
-182.177028,121,7.756641
-79.363318,78,7.768725
-162.752658,101,7.784155
-99.652033,69,7.794812
-134.026527,74,7.806404
-393.455057,112,7.853954
-272.702493,101,7.869726
-250.268243,104,7.885721
-78.598791,126,7.905217
-139.109443,114,7.922739
-259.981846,70,7.933592
-109.376966,61,7.943424
-146.518421,99,7.959185
-399.863808,132,7.979531
-114.284972,72,7.99059
-112.134083,104,8.006491
-181.43595,89,8.050393
-255.950031,108,8.06795
-317.382357,128,8.089012
-122.43431,116,8.107068
-118.776863,66,8.117379
-359.555444,65,8.127596
-138.103768,93,8.142168
-637.690075,126,8.161678
-133.956367,77,8.173705
-110.432339,68,8.184289
-198.738493,102,8.230337
-160.629595,81,8.243613
-123.128318,63,8.253796
-253.159496,116,8.271788
-135.257238,101,8.287606
-131.844262,97,8.302751
-187.33253,115,8.320467
-193.893853,110,8.337988
-327.991616,128,8.358038
-332.485556,107,8.374696
-144.634385,81,8.387424
-585.854324,91,8.431546
-120.941929,65,8.441979
-158.240122,83,8.455083
-113.038266,116,8.47305
-109.720841,66,8.483256
-225.380195,125,8.502563
-304.78623,117,8.520729
-594.11608,108,8.537857
-107.66902,74,8.549183
-225.290617,105,8.565336
-150.249188,112,8.612041
-138.385937,92,8.626572
-190.774592,126,8.646189
-367.974757,85,8.659609
-241.593082,108,8.676392
-105.270858,132,8.697377
-413.321928,89,8.711334
-97.882153,57,8.720473
-156.071319,94,8.735311
-163.768932,92,8.749994
-158.855565,105,8.766531
-136.944607,112,8.814099
-151.223753,91,8.828479
-133.948452,66,8.839062
-247.594882,104,8.855286
-175.861391,98,8.87066
-141.841633,79,8.88303
-207.697782,76,8.89509
-140.177777,86,8.908484
-180.444924,72,8.919849
-144.085894,79,8.932131
-289.165477,126,8.951953
-447.512642,99,8.997551
-117.589001,99,9.013325
-89.782871,93,9.028162
-258.127855,109,9.045282
-111.773608,69,9.056457
-193.453434,128,9.076347
-121.018682,69,9.087396
-79.643851,69,9.098245
-91.640923,61,9.107824
-113.662553,117,9.142007
-178.095886,108,9.174855
-127.004914,74,9.236003
-303.883315,113,9.255727
-159.248756,70,9.266847
-122.002736,133,9.287826
-100.64542,61,9.297581
-145.9397,80,9.310707
-213.373255,103,9.327083
-108.088539,61,9.338304
-59.301096,105,9.35842
-182.047796,111,9.378776
-86.107072,132,9.400048
-296.957243,131,9.458111
-124.07047,71,9.469934
-350.22395,86,9.483626
-128.087427,87,9.497989
-163.573033,140,9.520758
-373.533321,173,9.548766
-141.514592,84,9.562487
-351.69346,88,9.576645
-163.312728,84,9.590477
-17.268346,93,9.605606
-385.210897,90,9.656025
-260.480241,120,9.675396
-165.93828,109,9.693102
-197.429366,103,9.709897
-216.65044,112,9.727936
-150.181709,62,9.738084
-168.023516,119,9.757013
-389.455676,120,9.77602
-206.044866,107,9.793226
-164.502024,134,9.860806
-21.218451,91,9.876376
-147.52196,71,9.888226
-131.324839,58,9.897547
-169.956768,127,9.917407
-85.653714,65,9.928228
-193.157044,91,9.942778
-230.024118,70,9.953992
-108.25053,96,9.969241
-256.732945,113,9.987221
-110.197849,93,10.002154
-80.927032,64,10.012091
-300.179126,138,10.063923
-91.245131,60,10.073714
-381.5881,145,10.09608
-153.395208,121,10.114662
-355.84959,110,10.131891
-164.958559,106,10.148573
-279.492525,118,10.166998
-158.722453,87,10.180687
-161.623431,69,10.191781
-92.856945,103,10.207618
-163.183403,87,10.251866
-91.897892,77,10.263788
-235.71426,127,10.283597
-116.418207,76,10.295462
-410.287415,97,10.31077
-311.152864,87,10.324555
-155.828258,91,10.338691
-265.078601,106,10.355208
-217.284995,88,10.368935
-202.489388,91,10.38301
-79.064803,133,10.436249
-158.058783,93,10.452755
-133.836443,109,10.472196
-152.595606,90,10.489258
-118.616157,70,10.500556
-181.763124,81,10.513725
-313.174316,127,10.537123
-213.638214,117,10.556728
-115.578999,78,10.5701
-219.610164,140,10.594359
-99.504364,68,10.606464
-175.557349,93,10.659086
-159.682869,108,10.676042
-138.76297,85,10.689695
-340.65232,132,10.713657
-185.565741,105,10.731979
-153.253064,82,10.745981
-122.112799,74,10.757784
-298.677253,110,10.77527
-102.440616,71,10.786665
-84.042961,78,10.798979
-243.764481,101,10.814596
-149.78919,100,10.860452
-188.021423,70,10.871799
-289.607377,130,10.894655
-265.789092,105,10.914395
-238.883851,105,10.930814
-109.512695,68,10.941938
-70.21989,134,10.962942
-171.657381,96,10.978142
-116.087083,90,10.99236
-128.701989,71,11.003778
-85.404425,68,11.014414
-183.056809,116,11.062486
-99.114689,75,11.074657
-135.996649,85,11.087999
-214.795108,113,11.105582
-165.577875,102,11.121453
-255.932171,94,11.136229
-182.026678,98,11.151427
-117.552791,80,11.163942
-275.563692,99,11.17944
-175.278081,132,11.199805
-377.552632,104,11.247788
-327.917613,96,11.265513
-65.224804,140,11.288131
-200.230187,104,11.304625
-136.385118,94,11.31936
-314.592693,106,11.33581
-145.85913,114,11.353375
-145.094589,110,11.370387
-140.872846,74,11.381875
-81.087548,68,11.392686
-132.666472,103,11.449158
-147.12574,71,11.460837
-124.820848,83,11.474308
-155.191189,73,11.485856
-245.253342,112,11.503669
-81.18079,64,11.513658
-140.465106,83,11.526689
-250.48391,113,11.544132
-106.846242,77,11.556487
-149.620216,104,11.572693
-151.687607,103,11.589038
-114.518938,71,11.600099
-135.864283,135,11.658174
-65.145107,66,11.668936
-151.335675,87,11.683752
-103.597596,67,11.69588
-330.515766,84,11.711474
-169.627877,92,11.72612
-154.72494,104,11.742389
-142.176522,69,11.753431
-89.19516,66,11.763693
-136.964059,69,11.774712
-65.60728,72,11.786113
-171.026896,73,11.797495
-274.643167,103,11.847016
-146.095825,75,11.859782
-127.257954,65,11.871715
-183.492805,77,11.884132
-214.896463,85,11.898158
-142.62901,69,11.909395
-386.698802,141,11.931348
-163.688725,112,11.950195
-117.696558,80,11.965338
-114.876817,60,11.977318
-171.092671,85,11.991421
-104.150221,117,12.010054
-327.622054,135,12.062357
-187.792841,98,12.077755
-137.084408,132,12.098594
-80.398667,60,12.108205
-134.293976,90,12.122244
-113.724421,75,12.133798
-246.67147,84,12.147061
-144.074092,97,12.163553
-112.925642,71,12.175815
-120.082062,63,12.186423
-84.96636,90,12.201193
-153.927161,93,12.246258
-310.870366,92,12.260847
-205.408517,91,12.275102
-77.021669,79,12.287692
-116.975228,103,12.303809
-280.636745,79,12.316113
-177.169072,99,12.331699
-364.123024,113,12.349364
-162.341005,90,12.363304
-279.510273,112,12.381399
-219.198216,88,12.396762
-172.182783,79,12.441528
-140.898813,72,12.453117
-159.22017,106,12.46963
-173.851543,99,12.484904
-112.701095,59,12.494177
-165.380701,80,12.507844
-93.018884,83,12.523215
-177.689376,93,12.539065
-305.75946,129,12.559937
-305.703926,110,12.576937
-89.690639,78,12.589102
-84.886565,76,12.631953
-139.545737,108,12.648969
-265.727088,89,12.662867
-161.584211,73,12.674536
-144.678109,80,12.687208
-112.272011,94,12.701985
-97.942291,71,12.714098
-141.821,118,12.7366
-5.985594,92,12.752079
-213.142651,82,12.764881
-141.694199,78,12.777365
-260.105326,96,12.793501
-165.756639,127,12.851341
-130.508908,73,12.863116
-254.77742,105,12.879587
-86.069149,64,12.889776
-231.420785,118,12.908119
-126.839503,100,12.924279
-283.331824,112,12.942207
-130.705923,79,12.954635
-118.695206,75,12.966244
-138.30601,70,12.977102
-98.422445,67,12.987586
-121.751881,91,13.032207
-61.54096,66,13.042872
-359.563825,91,13.057792
-195.589379,91,13.075602
-117.032548,77,13.095532
-132.006411,117,13.116074
-90.690141,88,13.130891
-195.660717,123,13.150254
-101.505113,68,13.161262
-139.514841,85,13.17463
-75.011578,59,13.184342
-260.592407,89,13.199801
-132.957194,80,13.245268
-102.377127,92,13.260285
-163.421331,83,13.274003
-325.39893,105,13.291993
-108.30386,62,13.305929
-106.401311,57,13.315257
-144.98533,119,13.333856
-176.532522,83,13.346953
-37.272049,73,13.35868
-238.653594,113,13.37638
-54.456571,113,13.394293
-123.911965,64,13.404494
-126.86101,86,13.448559
-96.054038,63,13.458554
-202.60608,120,13.477277
-107.546304,107,13.493872
-87.960256,55,13.502832
-341.819891,102,13.518713
-178.518687,97,13.533525
-318.201963,91,13.548541
-44.9388,91,13.565333
-163.786234,99,13.589873
-151.764268,81,13.60357
-205.327745,125,13.655221
-241.153499,123,13.67744
-120.488537,82,13.691529
-89.964251,65,13.70277
-106.065608,114,13.722139
-154.71942,101,13.740661
-136.800778,88,13.778776
-442.900804,97,13.798668
-44.83204,98,13.819371
-175.14002,126,13.843324
-130.486106,68,13.894384
-148.849334,90,13.911064
-123.223325,144,13.937808
-173.878388,76,13.952827
-172.090956,97,13.971571
-2.157092,98,13.990174
-94.036951,82,14.005371
-457.483638,110,14.022991
-116.113135,79,14.036376
-179.022636,96,14.051412
-308.03167,116,14.070218
-125.082672,69,14.133496
-253.597809,89,14.149741
-141.517588,69,14.16169
-190.386549,66,14.173033
-189.20517,106,14.190408
-228.546667,95,14.205211
-89.419369,86,14.219278
-101.748026,66,14.229717
-140.179429,103,14.246265
-279.47371,77,14.258644
-174.01057,59,14.268362
-78.418402,66,14.278673
-214.202523,107,14.330085
14.037034,63,14.340689
-230.030575,135,14.362348
-121.583257,74,14.380169
-134.230645,94,14.398031
-81.489035,71,14.411082
-89.092877,63,14.422422
-175.187563,87,14.436221
-112.726766,60,14.445608
-103.841129,69,14.456775
-266.655447,96,14.472122
-285.305533,128,14.492451
-89.313097,69,14.503498
-130.095583,67,14.552573
-178.930754,87,14.56866
-234.696945,113,14.587629
-161.732535,84,14.600583
-212.919769,76,14.612616
-46.190175,116,14.631493
-69.088497,73,14.643055
-145.099015,76,14.655695
-143.043053,83,14.669821
-159.164707,118,14.695955
-132.923367,81,14.711786
-271.907814,89,14.759948
-119.396333,71,14.771542
-172.736427,73,14.783191
-227.692856,147,14.806595
-83.427142,110,14.825689
-196.889894,122,14.854593
-162.575838,94,14.870318
-114.134029,132,14.89136
-239.599675,114,14.909162
-153.636651,91,14.923935
-195.333512,134,14.97922
-141.448915,103,14.997795
-145.235163,97,15.014406
-204.634862,129,15.035009
-94.578342,73,15.047657
-153.767785,121,15.066813
-267.690559,118,15.085398
-287.390243,107,15.10212
-214.007757,141,15.124746
-106.473501,97,15.179127
-208.115421,100,15.195873
-110.154641,61,15.205621
-144.73806,90,15.220434
-134.237228,78,15.232835
-42.244614,132,15.254364
-230.412813,91,15.268658
-151.831726,64,15.279093
-207.825685,97,15.295079
-156.855799,119,15.321171
-157.290307,81,15.3459
-163.995686,144,15.400896
-105.852489,75,15.413292
-63.628111,132,15.434116
-232.215763,115,15.45451
-116.692371,63,15.465321
-346.575437,121,15.50482
-357.940742,88,15.520153
-485.823651,86,15.534444
-117.233727,67,15.546155
-122.332286,74,15.558051
-231.094222,134,15.61014
-124.744202,75,15.622046
-282.864778,132,15.642966
-116.208,71,15.654313
-320.515508,102,15.670543
-343.108201,94,15.685532
-173.162163,112,15.703059
-166.028049,91,15.718359
-124.313427,110,15.737829
-180.143946,116,15.756851
-178.396972,68,15.767824
-127.67149,74,15.812702
-256.218685,77,15.825369
-141.141554,79,15.838162
-101.880585,66,15.848539
-212.209116,65,15.859032
-157.19816,68,15.869718
-269.502099,113,15.887549
-467.871638,116,15.90546
-95.439426,72,15.916636
-276.958742,118,15.934977
-480.507499,143,15.958295
-565.626903,143,16.019628
-123.392678,71,16.031094
-89.035766,69,16.042443
-135.194832,108,16.059425
-189.546347,139,16.081392
-162.141851,81,16.094099
-99.475815,58,16.103226
-260.536206,112,16.120809
-126.107713,67,16.132587
-143.551106,122,16.155342
-467.896754,136,16.215789
-120.815071,74,16.228643
-140.632053,80,16.242486
-94.125766,84,16.256615
-229.153668,117,16.275644
-294.830371,132,16.296595
-165.245262,72,16.30821
-157.477545,83,16.321354
-120.10541,66,16.332017
-100.957275,87,16.345683
-147.656901,109,16.362771
-149.00344,115,16.413371
-143.538336,117,16.433091
-91.965194,63,16.44491
-126.795,60,16.456077
-164.836181,108,16.47583
-419.215455,104,16.492744
-216.10557,130,16.514183
-127.044527,105,16.530359
-121.985614,79,16.543038
-90.025962,62,16.553159
-179.632621,97,16.568333
-100.428937,64,16.578282
-117.278168,67,16.622555
-137.949875,87,16.638396
-163.619309,78,16.651816
-176.087256,103,16.66859
-93.91768,140,16.691046
-124.691494,58,16.700144
-218.440487,129,16.719993
-195.978745,86,16.733981
-285.682397,137,16.755383
-127.226729,100,16.770906
-161.410942,68,16.817566
-277.84291,120,16.838252
-181.291976,96,16.854418
-158.056366,154,16.878961
-84.878519,76,16.890874
-166.670897,118,16.909785
-160.224644,65,16.920085
-127.203977,87,16.933662
-96.821251,91,16.947657
-208.519731,115,16.965598
-255.497676,109,17.019795
-164.287672,87,17.03524
-140.760249,103,17.052101
-188.77253,82,17.065972
-127.462254,78,17.079834
-123.12466,110,17.099776
-286.969669,74,17.112989
-137.304835,84,17.127203
-172.044489,108,17.144238
-211.118477,120,17.163582
-131.448924,70,17.174691
-238.970997,122,17.224519
-101.910357,73,17.236157
-174.247862,118,17.254607
-154.663051,71,17.265632
-91.531089,83,17.279009
-139.13081,107,17.29558
-137.933474,72,17.307284
-269.709943,106,17.323602
-138.756192,72,17.335329
-117.371219,60,17.344655
-332.414794,109,17.361508
-103.069394,92,17.376929
-44.739344,67,17.422908
-130.594256,74,17.434935
-395.413509,138,17.456453
-259.136671,115,17.476174
-208.722594,101,17.495384
-138.508543,86,17.510223
-216.052177,106,17.527608
-238.469226,137,17.549244
-130.765839,86,17.562732
-422.500074,86,17.576286
-161.934884,95,17.622782
-364.134949,98,17.638062
-100.813733,81,17.65072
-162.700185,94,17.666422
-182.253919,61,17.677768
-84.228063,113,17.697139
-259.328356,100,17.713434
-133.350514,71,17.725442
-141.219889,108,17.742448
-100.579687,77,17.75465
-188.220666,66,17.76497
-142.51388,132,17.816736
-120.940509,89,17.830973
-120.767556,92,17.845347
-94.158984,78,17.857704
-168.638166,101,17.873611
-241.452508,110,17.890643
-246.400468,110,17.907765
-102.488121,112,17.925184
-121.768715,73,17.936497
-181.622087,87,17.949891
-192.000439,97,17.964858
-92.620027,65,17.975153
-169.916482,63,18.015046
-311.446893,138,18.036754
-148.178862,81,18.049186
-376.750188,86,18.062536
-140.827912,87,18.076179
-177.483589,89,18.090652
-210.845209,124,18.112354
-66.681753,62,18.124147
-115.282188,63,18.134931
-157.380797,101,18.150712
-380.353425,86,18.164119
-155.075417,63,18.205663
-238.249397,93,18.220576
-195.19568,100,18.236252
-234.812288,73,18.247536
-309.503457,132,18.268132
-250.463073,100,18.283815
-110.07605,69,18.294574
-125.218846,71,18.305667
-109.390246,71,18.316623
-153.616724,104,18.332835
-51.838041,134,18.356724
-173.967117,75,18.40449
-316.759809,145,18.427188
-72.865793,74,18.439015
-202.576326,83,18.452219
-146.872006,75,18.463972
-73.877259,109,18.481389
-285.455237,100,18.498109
-145.346023,75,18.511122
-226.307996,78,18.524423
-178.235953,99,18.541506
-207.176305,109,18.558859
-143.084232,66,18.600533
-3.987906,77,18.613178
-126.222756,85,18.626694
-134.162034,89,18.641179
-132.652111,82,18.654338
-112.205066,77,18.666293
-64.273742,65,18.676477
-158.222746,93,18.69113
-178.344035,89,18.70622
-107.505347,87,18.721037
-171.851557,84,18.735323
-378.989478,84,18.7496
-147.864584,109,18.767554
-140.42456,84,18.812135
-136.391626,83,18.825647
-95.446392,64,18.835991
-130.722397,88,18.849698
-231.543094,105,18.86619
-155.175931,65,18.876986
-201.673469,100,18.892783
-140.063624,80,18.905425
-93.700907,72,18.916903
-161.954681,79,18.930481
-269.813958,93,18.947533
-126.626293,68,18.959252
-161.075561,117,19.010757
-213.316735,110,19.028056
-246.03796,116,19.046707
-170.817469,104,19.063169
-136.409284,116,19.081781
-152.40891,88,19.095758
-89.789447,77,19.10798
-161.445177,61,19.117538
-167.402599,116,19.135559
-151.578541,89,19.149051
-148.193996,86,19.199509
-123.575648,88,19.215004
-296.625422,90,19.229682
-89.340465,73,19.241802
-155.692678,70,19.253121
-212.970801,119,19.271632
-157.085277,110,19.289356
-149.444159,77,19.302175
-195.764321,113,19.319656
-96.997935,67,19.330016
-166.834424,121,19.348695
-110.42521,84,19.361765
-108.543412,74,19.403986
-66.847978,111,19.421466
-38.184,85,19.434884
-250.301152,76,19.446669
-247.365585,105,19.46295
-127.605645,90,19.477151
-390.593277,121,19.496296
-264.583725,95,19.511048
-119.684938,78,19.523248
-161.012811,112,19.540595
-207.113441,113,19.587969
-171.800729,96,19.602833
