#{"t_start": 1765923250.869474, "env_id": "LunarLander-v3"}
r,l,t
-127.716807,68,2.016426
-222.25547,123,2.036015
-242.456543,98,2.051479
-212.538478,132,2.072315
-79.275336,65,2.082508
-281.2957,146,2.12186
-89.162554,138,2.143178
-189.165575,118,2.161156
-170.513014,106,2.177337
-286.878487,133,2.213439
-158.349358,82,2.226357
-141.858613,88,2.239816
-17.337792,112,2.258127
-163.700505,133,2.278913
-109.354964,62,2.305486
-272.316504,130,2.325755
-63.83508,98,2.341249
-117.995156,133,2.362663
-307.137038,101,2.378473
-95.25066,93,2.409415
-97.103852,61,2.419075
-41.985938,114,2.436539
-138.390223,113,2.453782
-189.345214,128,2.474583
-117.790895,72,2.502758
-41.273741,68,2.513657
-69.871555,90,2.527533
-95.398948,66,2.537651
-134.902971,71,2.548617
-294.468636,110,2.565409
-191.180928,112,2.598124
-60.267462,66,2.608381
-250.623228,117,2.62628
-44.000324,77,2.638155
-98.658482,75,2.649638
-115.089613,71,2.660849
-286.423488,125,2.695682
-346.240132,85,2.70873
-100.407288,92,2.72287
-278.078347,100,2.738251
-60.813145,70,2.749319
-196.20198,79,2.761569
-346.91481,83,2.790346
-81.343755,62,2.800232
-166.633965,94,2.814921
-95.345946,102,2.83118
-333.115294,117,2.849103
-122.230921,96,2.88038
-130.059073,90,2.894256
-118.185112,67,2.904666
-206.224929,121,2.92308
-300.926234,125,2.942252
-259.52267,102,2.97318
-77.384523,63,2.982973
-473.627875,111,2.999685
-188.373446,99,3.015019
-137.64965,87,3.028487
-219.360701,118,3.046765
-312.273368,155,3.085736
-105.717747,76,3.097865
-110.196987,80,3.110661
-81.364591,82,3.123415
-300.368165,136,3.160158
-57.017583,126,3.179709
-97.578313,69,3.190329
-131.340981,126,3.209512
-143.472646,136,3.230234
-90.962242,110,3.262863
-271.760878,94,3.277537
-107.682827,85,3.290578
-157.573041,120,3.308724
-81.782286,108,3.325416
-96.099172,124,3.359876
-173.28009,128,3.379396
-297.763677,119,3.397581
-184.907427,101,3.413209
-93.642155,77,3.425165
-191.890572,96,3.455001
-130.579722,93,3.469366
-306.748944,156,3.493256
-122.772623,94,3.507583
-256.896921,100,3.538145
-453.577342,126,3.557596
-80.630057,125,3.576517
-114.775832,91,3.590216
-263.860883,99,3.605571
-101.966646,139,3.642111
-99.17795,96,3.656784
-197.527323,91,3.670721
-130.86829,109,3.687371
-171.330913,79,3.699577
-301.821268,86,3.728157
-230.190706,106,3.744262
-322.270614,124,3.763132
-198.453577,85,3.776279
-222.767073,152,3.799098
-285.267756,114,3.831656
-85.413294,71,3.842683
-122.654327,77,3.854453
-174.113606,125,3.873584
-50.966472,144,3.911064
-87.400833,75,3.922574
-100.317024,134,3.943322
-145.341864,77,3.955223
-45.655661,75,3.96688
-148.236242,114,3.984399
-82.653219,69,4.010316
-147.610274,132,4.0304
-53.527345,73,4.041731
-106.208871,117,4.059732
-116.026251,71,4.070725
-46.90542,96,4.100771
-174.909813,106,4.117254
-141.801409,144,4.140095
-181.960193,148,4.163327
-57.148088,72,4.174578
-92.177354,111,4.207124
-115.80621,92,4.221329
-272.264065,94,4.235897
-285.571869,146,4.258047
-206.309136,136,4.297689
-172.5185,128,4.318449
-78.390663,69,4.329539
-256.04572,136,4.350773
-131.281085,71,4.362208
-205.411193,108,4.395345
-272.267311,117,4.413319
-425.154918,151,4.436203
-211.902432,109,4.452982
-556.593998,234,4.50505
-230.674061,101,4.521426
-115.297475,127,4.541983
-395.116603,195,4.592479
-283.07341,125,4.612337
-258.237806,138,4.633829
-201.414513,105,4.650152
-322.03097,141,4.689341
-97.331368,74,4.701188
-104.531224,84,4.714431
-98.885306,148,4.737203
-102.865055,119,4.7558
-368.874006,86,4.787152
-256.314864,145,4.811837
-155.760811,117,4.832029
-77.186223,94,4.847833
-180.819275,130,4.884386
-71.89901,102,4.900627
-72.997663,99,4.916245
-401.448506,146,4.938517
-301.593701,152,4.977219
-190.352593,129,4.996977
-177.341213,131,5.017026
-423.782169,96,5.031916
-72.661783,97,5.047449
-75.676328,137,5.084125
-210.062446,119,5.102539
-277.74422,124,5.122534
-138.148999,124,5.142594
-278.957018,108,5.17843
-78.477046,88,5.192235
-230.6875,131,5.212284
-114.266952,102,5.228191
-72.744054,117,5.246298
-283.485036,140,5.284357
-164.950567,92,5.299357
-163.727846,115,5.31785
-114.459894,114,5.335639
-84.04272,107,5.368756
-103.463377,75,5.381129
-90.482955,85,5.394443
-233.291195,177,5.421617
-119.929083,106,5.438562
-44.54244,134,5.475579
-172.191434,122,5.494601
-210.450453,120,5.512901
-97.292827,125,5.532087
-203.226958,135,5.567954
-314.867551,93,5.582718
-143.506034,166,5.608693
-115.550986,157,5.634033
-259.36873,94,5.665978
-105.767147,129,5.686389
-86.820067,86,5.700878
-282.278534,133,5.72189
-154.17061,97,5.754234
-92.139094,136,5.775975
-466.362385,181,5.80405
-149.051152,113,5.821607
-180.105037,165,5.864313
-52.058644,86,5.8779
-140.553181,220,5.911908
-247.127474,125,5.946562
-240.901367,89,5.960293
-50.966046,113,5.977558
-56.281512,102,5.993151
-233.317203,165,6.018002
-176.091416,107,6.049531
-217.839745,96,6.064333
-255.713143,147,6.086662
-261.553672,145,6.108715
-362.686357,341,6.17642
-80.315384,139,6.198082
-265.299516,126,6.234184
-82.790659,160,6.259061
-256.898594,90,6.272859
-18.262669,123,6.292027
-382.7098,177,6.335904
-166.309557,110,6.35265
-370.523225,200,6.383511
-367.135262,115,6.41717
-571.764057,134,6.437936
-404.750379,157,6.462524
-112.238904,168,6.488567
-394.291035,159,6.529366
-421.832718,123,6.548236
-313.997375,190,6.578168
-289.680957,112,6.615381
-234.695807,151,6.639565
-351.361911,105,6.656894
-73.194799,86,6.671744
-429.476219,108,6.690189
-356.332962,170,6.742261
-322.971449,129,6.767162
-62.967817,162,6.794256
-373.492687,115,6.832853
-166.501595,162,6.859305
-282.159694,155,6.883879
-234.654649,128,6.904417
-174.858919,103,6.939564
-133.762577,137,6.962279
-281.58108,154,6.987072
-129.115025,104,7.003952
-370.056301,291,7.068488
-257.117198,170,7.0971
-13.261332,133,7.13689
-320.270053,152,7.161626
-342.116237,148,7.185065
-474.187322,213,7.236605
-332.217878,147,7.260395
-564.246628,167,7.286728
-226.142348,203,7.339087
-116.84612,125,7.359594
-269.428927,226,7.395352
-219.087267,132,7.434315
-190.399193,165,7.461604
-207.062117,215,7.496622
-298.508474,173,7.542806
-148.50009,173,7.57176
-59.7202,148,7.595598
-154.228307,139,7.618378
-271.629328,191,7.667605
-45.437212,136,7.689238
-153.348581,238,7.746562
-201.263035,166,7.780156
-255.966986,100,7.79994
-8.638655,139,7.823319
-186.29729,139,7.864424
-36.380151,109,7.882178
-329.034381,220,7.91934
-323.166491,244,7.976545
-120.196764,216,8.011334
-57.89919,159,8.05516
-63.445434,115,8.07516
-269.816744,188,8.104685
2.676091,151,8.12863
-7.142745,191,8.189391
-293.412481,209,8.233689
-110.74945,208,8.2951
-4.126294,1000,8.501096
-167.776348,137,8.522876
1.749346,243,8.562073
-40.924785,186,8.608519
-18.797288,147,8.632272
-145.923043,163,8.658682
-200.615686,166,8.70571
-29.099672,162,8.732327
-220.473875,156,8.757437
-8.699779,124,8.777563
-75.925052,140,8.81594
-24.929291,132,8.836502
43.491578,195,8.867442
29.141143,1000,9.074678
-155.68482,174,9.11869
-74.83368,211,9.151215
-28.56484,180,9.17926
-168.591624,245,9.232416
3.894947,211,9.26497
38.731931,149,9.303853
44.910046,144,9.327104
-23.729279,172,9.353321
-3.244834,180,9.396689
-22.588781,214,9.429136
-300.333938,272,9.470521
-248.834644,108,9.502351
63.317536,132,9.522781
-73.998683,191,9.551914
-25.479105,117,9.587198
23.766824,183,9.617189
-11.979172,208,9.649613
-192.511872,266,9.706214
-63.381941,198,9.736455
-166.520321,184,9.780631
-69.425658,402,9.845746
-103.696208,347,9.916549
11.087937,157,9.940853
-216.231187,197,9.987727
-238.240399,295,10.035045
-160.273685,211,10.083604
27.141183,192,10.114844
-257.088893,268,10.174984
-90.592471,283,10.220732
-287.24049,183,10.267696
-284.710635,176,10.295525
-274.950339,166,10.321465
67.99627,1000,10.514753
-13.29409,116,10.534162
5.536504,185,10.580969
-92.154761,281,10.625979
-51.804655,302,10.690295
23.311786,115,10.707823
73.972457,1000,10.905853
42.734182,173,10.933726
-90.504688,269,10.99428
-164.139197,188,11.023572
57.401441,180,11.06985
49.051882,1000,11.262257
-16.278271,267,11.304161
-8.477944,381,11.382433
4.06288,289,11.427298
-21.87538,200,11.477549
-135.37589,756,11.61833
-230.881848,257,11.675902
-67.156003,343,11.729302
-18.967049,151,11.76809
41.057925,178,11.796242
-64.735426,160,11.821466
-4.129802,209,11.869963
-39.125728,258,11.912952
7.092243,196,11.961969
7.884405,144,11.984492
40.899795,1000,12.183099
76.686764,189,12.213915
78.336671,1000,12.412596
50.195186,141,12.45104
-27.652484,157,12.475913
66.177198,1000,12.672152
-12.082771,237,12.710516
43.187641,148,12.7491
134.930406,613,12.86007
-54.826178,303,12.90814
-19.826056,178,12.952999
-35.189482,147,12.976681
-1.357582,140,12.998692
-9.778716,232,13.050473
3.424342,246,13.089338
-27.400711,178,13.132074
-27.691433,232,13.167302
-41.173033,288,13.25622
-51.603456,218,13.307371
-47.963524,300,13.390076
22.495265,257,13.436379
-92.970006,581,13.555552
-274.665875,614,13.66892
-76.508326,265,13.725593
-215.040048,356,13.79975
-117.542355,316,13.856744
5.969651,246,13.916048
-137.406432,172,13.945128
-101.059896,291,14.005569
-21.000882,201,14.03618
-126.540784,448,14.119813
-90.729252,282,14.16285
135.457582,507,14.257577
-94.866249,322,14.321163
-130.681722,231,14.372149
16.715039,248,14.412413
31.908106,221,14.448588
-35.032114,174,14.492642
3.937751,126,14.512243
-22.437927,173,14.538886
9.397437,177,14.581466
4.690358,239,14.617823
191.693575,398,14.693684
63.376344,195,14.723022
-81.929136,540,14.819862
-73.234521,417,14.89752
99.952682,963,15.073264
125.46979,809,15.230868
-24.203377,259,15.269776
225.409274,419,15.349181
-27.745088,1000,15.531361
-19.832826,1000,15.721469
184.221693,858,15.912939
-20.804973,288,15.958539
160.451615,704,16.111409
-50.936396,1000,16.297023
-152.357811,719,16.447568
11.37143,286,16.491964
-102.981383,1000,16.6821
-185.47854,730,16.82726
-123.646933,1000,17.008178
7.20218,242,17.045192
117.026769,791,17.195957
-165.87752,805,17.335127
-18.478929,1000,17.535655
167.122749,626,17.675139
187.436562,623,17.796575
166.302082,461,17.891109
-151.451537,594,18.006609
100.198355,723,18.144144
-27.806405,1000,18.333213
44.542061,175,18.361521
172.609795,778,18.515056
195.394143,675,18.634989
-44.418116,225,18.684868
9.791154,235,18.720674
18.589144,156,18.759844
221.549481,598,18.868874
224.493372,300,18.915311
23.449408,237,18.966619
232.204083,520,19.061363
13.230564,214,19.093912
163.309315,694,19.23153
-18.061754,396,19.290982
-58.699953,555,19.390009
-120.577983,859,19.553132
