#{"t_start": 1765924725.016428, "env_id": "LunarLander-v3"}
r,l,t
-64.196434,68,2.895299
-122.844399,77,2.907302
-33.016429,70,2.918312
-178.349394,110,2.935236
-156.221764,84,2.948054
-496.258314,103,2.995371
-85.434561,63,3.00516
-91.011274,77,3.017024
-88.470607,105,3.033055
-89.879834,113,3.050188
-216.520082,104,3.066308
-276.707465,94,3.080675
-242.885106,106,3.096809
-103.892153,149,3.119656
-97.916564,90,3.133571
-188.834162,84,3.179675
-220.364818,82,3.192813
-93.081309,83,3.205779
-326.549298,84,3.219124
-131.751369,99,3.234059
-136.213979,69,3.244729
-99.764325,72,3.255617
-113.722857,86,3.268712
-292.586969,94,3.283032
-91.581141,101,3.298788
-264.44423,103,3.314601
-317.937757,97,3.360935
-227.107232,105,3.37724
-219.362277,82,3.389767
-191.781817,82,3.402885
-391.510788,100,3.418465
-121.117365,65,3.428603
-408.228678,108,3.445092
-189.154951,67,3.455383
-82.221662,74,3.466794
-155.390508,69,3.477565
-160.669519,71,3.488327
-241.145257,82,3.500894
-165.072419,72,3.512064
-285.517357,97,3.557961
-237.309798,116,3.575671
-202.530678,66,3.58574
-193.113537,108,3.602198
-51.449214,65,3.612191
-83.796778,61,3.621366
-82.241178,70,3.632382
-71.72107,67,3.642718
-492.62391,120,3.661033
-90.29949,103,3.676933
-119.353523,118,3.694838
-293.290343,103,3.742862
-264.103224,102,3.758886
-77.027792,65,3.769029
-251.311359,92,3.78343
-141.637109,105,3.799656
-103.771497,71,3.810843
-333.158595,82,3.823557
-191.33655,120,3.842272
-62.975115,65,3.852326
-57.162067,65,3.86265
-115.663702,104,3.878599
-380.570286,91,3.892598
-282.726617,96,3.939853
-98.425057,70,3.950967
-311.276658,129,3.97082
-31.383401,133,3.991718
-347.940971,97,4.006456
-83.207609,98,4.021717
-243.857101,106,4.03805
-187.57935,100,4.053485
-135.438282,61,4.063154
-85.803206,74,4.074512
-168.118566,67,4.08505
-279.730429,94,4.131421
-151.538057,84,4.144583
-116.946074,97,4.159883
-91.097116,74,4.171222
-92.796448,83,4.184114
-36.305858,72,4.195378
-125.294492,81,4.207871
-81.104819,68,4.218619
-94.00996,79,4.230834
-74.843251,70,4.241811
-79.570119,107,4.258452
-147.052927,124,4.277496
-127.743923,159,4.333794
-24.453806,69,4.344795
-114.560752,95,4.359526
-197.37333,65,4.369487
-186.09233,117,4.387509
-69.33826,63,4.397391
-121.300274,160,4.421874
-73.067185,87,4.435852
-246.63489,86,4.449219
-168.156988,86,4.462604
-340.332349,92,4.508385
-122.429128,118,4.526665
-267.902826,119,4.544892
-361.302381,100,4.560316
-115.365795,91,4.574251
-123.473049,105,4.590382
-107.05852,63,4.600201
-158.906909,123,4.619606
-87.989055,80,4.632401
-201.913345,105,4.64843
-103.575552,68,4.658944
-97.491053,70,4.702166
-312.814534,100,4.717666
-86.260803,63,4.727622
-107.549945,72,4.738681
-282.810421,100,4.753886
-120.053745,91,4.767987
-81.677385,89,4.781939
-97.883745,80,4.794422
-54.974798,91,4.808445
-160.903899,71,4.81974
-148.138362,90,4.833916
-112.678957,57,4.842965
-25.251522,142,4.896991
-87.90513,108,4.91379
-92.812354,73,4.925302
-439.555577,93,4.939624
-307.515577,95,4.954109
-412.935493,88,4.967652
-232.494631,98,4.982953
-329.030212,93,4.997473
-116.981121,81,5.010674
-83.131361,62,5.020186
-169.397938,85,5.033395
-349.524518,84,5.078133
-141.428936,105,5.094522
-151.070312,111,5.111677
-73.158317,64,5.121673
-6.284623,90,5.135733
-81.15709,110,5.152587
-259.872203,148,5.175213
-107.84881,82,5.187734
-52.036443,102,5.203473
-189.804924,96,5.218401
-157.149453,130,5.270202
-111.276736,106,5.286543
-126.334867,77,5.298563
-107.029575,62,5.308049
-74.649656,63,5.31778
-270.459822,100,5.332993
-90.702495,63,5.342771
-106.270122,90,5.356665
-92.919813,124,5.375467
-190.641927,132,5.395635
-324.282475,146,5.417885
-130.414748,98,5.464811
-115.333403,118,5.482868
-158.754441,127,5.502262
-212.796757,113,5.519641
-83.393563,73,5.531171
-91.617114,151,5.554419
-136.9023,79,5.566803
-124.861305,93,5.581318
28.033785,87,5.594745
-141.047875,73,5.605894
-497.869,114,5.655696
-207.246798,94,5.670214
-160.070931,126,5.689585
-115.048661,107,5.706018
-169.334093,104,5.7219
-288.316779,108,5.738782
-386.578574,101,5.754668
-284.655794,109,5.771393
-149.955903,116,5.789053
-164.005495,81,5.801551
-235.990951,102,5.849487
-220.764478,104,5.865405
-62.698693,87,5.878865
-93.66871,60,5.888152
-229.964696,83,5.900978
10.084827,65,5.91128
39.324203,183,5.939583
-123.105514,113,5.957065
-99.653496,85,5.969951
-72.015549,88,5.983583
-49.015321,65,5.993736
-219.498181,75,6.037472
-226.930919,94,6.052139
-446.001856,97,6.067067
29.842966,83,6.080078
-109.726166,87,6.093685
-142.682433,87,6.106955
-130.284943,89,6.120554
-102.965683,64,6.130903
-146.535754,83,6.143924
-252.585209,143,6.165715
-234.408951,88,6.179288
-83.936177,71,6.221647
-408.201708,110,6.238886
-106.472738,89,6.25291
-168.395423,82,6.265793
-233.591797,94,6.28024
-366.618945,110,6.297135
-301.244755,86,6.310321
-180.77053,85,6.323327
-146.934706,86,6.337032
-47.398779,92,6.351507
-116.79491,106,6.367659
-132.196851,122,6.417693
-208.118924,84,6.430916
-115.116158,105,6.447129
-109.684713,96,6.46213
-141.619054,76,6.473753
-73.507689,69,6.484441
-141.633594,114,6.501791
-144.033294,68,6.512316
24.589852,82,6.525074
-106.050799,85,6.538254
-130.327592,129,6.557895
-153.095303,106,6.605712
-147.803863,123,6.624778
-140.852853,80,6.637073
-165.666761,98,6.652364
-282.905141,121,6.67109
-104.095071,82,6.683681
-192.591366,129,6.703112
-112.319024,79,6.715214
-139.894875,129,6.734931
10.131927,122,6.785191
-196.692155,130,6.805227
-328.080587,102,6.820772
-115.027414,103,6.836477
-100.357481,122,6.855127
-211.072876,78,6.867487
-136.325975,133,6.887864
-109.97921,78,6.900295
-114.283768,97,6.915404
-217.277504,116,6.933162
-114.542874,117,6.982836
-299.88853,103,6.998736
-114.627308,53,7.006989
-120.896044,147,7.029397
-195.5729,93,7.04383
-173.605689,75,7.055309
-148.508807,95,7.070402
-43.268937,78,7.082805
-314.403877,130,7.102787
-341.709237,112,7.119924
-170.616627,109,7.170964
-107.422212,93,7.185375
-429.665267,71,7.196629
-74.796858,145,7.218687
-62.750579,87,7.232129
-73.980325,73,7.243401
-93.368667,60,7.252631
-151.635535,96,7.267548
-117.259407,108,7.284249
-70.98726,82,7.297003
-106.268372,81,7.30949
-79.231975,61,7.318915
-240.650154,109,7.368011
-89.169193,62,7.377779
-180.488002,118,7.395939
-121.060887,117,7.413834
-82.063991,93,7.428115
-11.360144,114,7.445837
-236.4544,74,7.457298
-310.55473,88,7.47098
-42.740173,57,7.4803
-7.239717,129,7.500395
-258.349415,117,7.550207
-233.201078,83,7.563281
-127.001516,66,7.573493
-85.258948,72,7.584749
-190.378041,82,7.597702
-117.574813,97,7.612557
-242.894255,111,7.629623
-96.090315,68,7.640007
-112.495801,76,7.6519
-135.624879,136,7.672846
-313.033241,83,7.685683
-352.170514,90,7.699572
-109.598549,106,7.747745
-341.833957,98,7.762942
-1.243242,93,7.77733
-115.094156,57,7.786138
-131.009282,106,7.80268
-49.948527,73,7.814083
-184.241263,134,7.834699
-99.915173,85,7.847804
-136.555267,89,7.861902
-98.17846,96,7.87671
-97.377246,80,7.888929
-128.856002,95,7.93554
-303.425146,113,7.952934
-117.223145,87,7.966727
-40.484237,75,7.978497
-374.297826,105,7.994736
-196.084499,81,8.007363
-154.844106,76,8.019182
-353.019058,125,8.038342
-147.719943,115,8.055893
-227.77115,99,8.071408
-71.465946,93,8.085797
-116.094808,73,8.129039
-55.553793,128,8.148761
-109.64824,56,8.157749
-141.125471,93,8.172371
-216.100482,102,8.188097
-188.702024,123,8.207023
-118.659833,97,8.221901
-101.062431,60,8.23129
-129.804125,110,8.248306
-210.760492,72,8.259512
-107.48224,98,8.274593
-382.477565,87,8.320538
-354.808375,96,8.335718
-155.964586,93,8.350222
-242.613138,98,8.365375
-161.348229,107,8.381837
-100.266096,122,8.400704
-128.73081,85,8.413716
-129.906075,67,8.424035
-466.490969,104,8.440145
-69.714611,77,8.452143
-109.26219,80,8.464707
-165.770185,132,8.51716
-231.374174,128,8.536822
-214.252784,106,8.55312
-146.549408,104,8.56903
-194.204967,97,8.583887
-121.453728,82,8.596455
-84.29244,62,8.605869
-128.068854,67,8.616059
-149.033756,83,8.628897
-160.681971,92,8.642845
-191.579018,99,8.657977
-62.90292,63,8.699644
-88.466908,63,8.709624
-337.877804,115,8.727417
-106.667182,69,8.737906
-179.166142,98,8.753141
-133.190792,88,8.766829
-330.44494,98,8.782276
-203.307449,107,8.798828
-4.63179,127,8.818565
-398.902978,82,8.831343
-94.464405,89,8.845058
-227.276468,112,8.900738
-163.95793,102,8.917278
-126.429158,78,8.930247
-146.947604,115,8.949884
-91.263449,130,8.970395
-114.622986,74,8.982304
-388.393486,129,9.00225
-123.24903,73,9.013924
-235.37467,103,9.029756
-85.02538,85,9.042853
-94.810412,66,9.085439
-260.187218,107,9.102005
-187.600894,93,9.116387
-107.038806,69,9.127331
-306.603862,101,9.142843
-199.139125,100,9.158193
-111.894161,55,9.166914
-362.204924,128,9.186521
-251.349118,103,9.202392
-114.38713,89,9.216253
-108.877709,58,9.225274
-85.215464,62,9.234801
-230.798262,75,9.278289
-84.035628,78,9.29031
-57.205165,116,9.308082
-93.983529,90,9.322111
-74.297912,82,9.334959
-213.531242,115,9.352554
-59.963426,63,9.362557
-167.004464,68,9.373028
-140.389755,77,9.385085
-97.933999,94,9.399975
-178.250966,66,9.410398
-120.94709,118,9.428527
-209.015042,78,9.472083
-327.875109,106,9.488558
-100.103846,131,9.50895
-123.530703,111,9.52596
-49.722741,107,9.542446
-331.330334,90,9.556327
-88.08862,79,9.568517
-144.899237,93,9.582846
10.212814,67,9.593594
-344.07306,106,9.609932
-166.144758,72,9.620902
-105.563,81,9.666366
-176.493865,111,9.683865
-268.049447,113,9.70137
-172.047568,123,9.720236
-275.186477,97,9.735075
-112.525908,73,9.746377
-58.833166,69,9.756996
-88.493428,117,9.77524
-294.185132,76,9.787245
-99.636492,71,9.798462
-239.749314,133,9.850305
-114.082364,137,9.871398
-123.234371,73,9.883075
-409.413245,129,9.902708
-100.92678,81,9.915194
-83.694565,71,9.926253
-33.998371,81,9.938942
-109.003515,93,9.953281
-41.571724,75,9.965056
-184.66706,111,9.982588
-143.044941,68,9.993277
-143.503964,103,10.041182
-149.13844,127,10.06099
-344.061188,104,10.077206
-61.896512,78,10.089243
-152.242532,101,10.104825
-76.627016,124,10.123878
-198.200569,71,10.135275
-75.141214,57,10.14432
-207.039383,130,10.164212
-222.146727,110,10.181137
-142.297567,76,10.193089
-92.412265,65,10.234971
-96.413655,88,10.248695
-40.687924,115,10.266561
-123.030381,84,10.27953
-147.314392,126,10.298654
-133.907065,95,10.313228
-140.941078,122,10.33179
-276.489091,105,10.348138
-287.266447,74,10.359709
-79.32678,73,10.37106
-332.547639,112,10.420171
-94.344015,100,10.435785
-123.908534,91,10.450157
-164.803,108,10.466726
-438.804614,129,10.486447
-106.20049,122,10.50519
-242.001562,101,10.520889
-117.221261,104,10.536805
-219.835582,69,10.547748
-115.207317,62,10.5574
-120.945129,93,10.571686
-74.955332,99,10.619345
-152.63274,100,10.634886
-204.894597,75,10.646705
-113.767167,90,10.660676
-280.63109,95,10.675253
-80.372559,95,10.689826
-146.712616,91,10.704042
-194.402339,99,10.719288
-190.078461,140,10.740774
-159.728827,106,10.757368
-188.903238,120,10.808717
-105.199169,75,10.820706
-90.896907,85,10.834021
-128.511523,125,10.853273
-117.211146,94,10.867892
-101.328634,89,10.881654
-109.579459,74,10.893032
-119.507574,110,10.910053
-116.353404,65,10.920136
-62.984471,86,10.933751
-104.445917,101,10.949355
-110.458999,121,11.000113
-98.775861,61,11.009786
-55.958009,148,11.032583
-111.046995,90,11.046563
-156.423261,118,11.064581
-176.432291,121,11.083224
-300.352759,136,11.104204
-130.959423,61,11.114023
-83.128235,63,11.123708
-102.32563,96,11.138433
-221.219531,102,11.186362
-189.4354,82,11.199366
-80.197634,98,11.214659
-133.664879,102,11.230271
-86.72617,84,11.243267
-122.348539,85,11.256215
0.040679,78,11.268394
-88.188726,106,11.285096
-169.154649,102,11.301181
-105.255429,78,11.31339
-84.318981,65,11.323499
-84.129556,104,11.339491
-80.87766,86,11.385116
-360.907019,107,11.402892
-95.492273,69,11.413866
-59.79209,85,11.42741
-97.546739,67,11.437798
-73.989345,91,11.45181
-331.00272,106,11.468142
-130.7204,84,11.481001
43.242164,76,11.493258
12.754616,72,11.504505
-120.424039,75,11.516106
-120.655481,111,11.53322
-78.782258,76,11.577027
-137.553441,118,11.59545
-106.820485,111,11.61265
-216.976847,105,11.628902
-109.848582,67,11.639217
-89.269485,69,11.650103
-138.37482,59,11.659386
12.587323,94,11.673984
-372.062801,90,11.687912
-75.657178,81,11.700702
-102.529187,98,11.715884
-346.483603,118,11.76651
-111.306211,94,11.781177
-130.615278,75,11.792959
-81.693942,106,11.809614
-138.83358,99,11.8247
-116.971063,99,11.839666
-86.820311,104,11.855835
-135.488963,99,11.871045
-192.905106,64,11.881243
-128.80625,64,11.891121
-107.244418,68,11.901922
-72.277802,67,11.912463
-242.436336,94,11.958599
-105.744638,58,11.96768
-90.229213,100,11.983079
-107.419542,101,11.998966
-154.569687,84,12.012167
-92.074995,69,12.022779
-100.382981,64,12.03283
-365.460115,116,12.050623
-5.813234,106,12.067265
-134.16448,77,12.079321
-322.06183,83,12.092037
-123.496468,98,12.107032
-93.628659,127,12.158657
-113.696985,79,12.171147
-122.128665,97,12.186337
-139.276576,61,12.196146
-90.52584,104,12.212333
-222.765824,92,12.226595
-53.740459,68,12.237003
-148.261875,109,12.253748
-84.097604,86,12.267207
-105.345161,86,12.280465
-104.491705,105,12.296594
-81.818464,75,12.340117
-102.67054,75,12.351823
-111.554375,123,12.370809
-91.346995,98,12.386146
-116.409885,114,12.403629
-182.63382,104,12.420017
-119.760632,74,12.431577
-80.55627,85,12.444755
-59.628581,65,12.454831
-263.584978,103,12.470802
-6.925194,136,12.524022
-84.353004,88,12.537898
-58.373831,64,12.548146
-190.814095,78,12.56037
-249.183601,121,12.578874
-103.65752,82,12.59149
-92.802967,133,12.612117
-103.224327,82,12.624605
-103.707584,77,12.636402
-80.102211,66,12.64689
-155.074327,77,12.658703
-118.781078,110,12.675722
19.832777,79,12.720162
-67.707599,68,12.731018
-190.019879,91,12.745093
-83.915681,73,12.756356
-220.024896,121,12.774808
-264.052902,125,12.794226
-150.703221,102,12.809988
-95.452101,133,12.830407
-317.223172,105,12.84664
-178.062868,96,12.861458
-104.192957,74,12.904446
-84.71409,71,12.915964
-130.86252,101,12.931572
-130.7152,81,12.9442
-175.712111,105,12.960443
-251.122605,107,12.976831
-189.463838,89,12.990425
-106.625046,61,12.999896
-177.745507,123,13.018811
-177.96907,88,13.03253
-78.617479,87,13.046101
-102.511201,92,13.060287
-98.529051,89,13.105754
-95.90316,63,13.115965
-95.517509,98,13.130998
-229.779906,111,13.148052
-180.942976,98,13.163273
-191.314215,119,13.181709
-96.32254,106,13.197967
-106.082442,67,13.208299
-47.325294,154,13.232002
-71.488344,74,13.243629
-121.296887,121,13.293719
-79.392672,85,13.306785
-81.623334,79,13.319139
-164.310993,98,13.3344
-217.527445,100,13.34982
-108.170638,71,13.360813
-155.148483,127,13.380111
-284.833144,100,13.395702
-120.961136,86,13.409138
-106.92865,66,13.41935
-369.696687,137,13.440441
-90.579153,138,13.493732
-89.240817,82,13.506295
-400.714109,99,13.521672
-83.629007,69,13.532662
-120.957855,86,13.545974
-54.168947,63,13.555612
-87.476411,75,13.56725
-118.329888,71,13.578202
-110.700877,84,13.591039
-71.064758,62,13.600676
-126.741874,125,13.61972
-164.756248,126,13.671477
-186.832175,91,13.685586
-173.881588,107,13.702128
-97.515319,93,13.71677
-182.301379,115,13.734479
-30.076386,123,13.753271
-81.81915,90,13.767286
-69.9846,66,13.777763
-265.000373,121,13.796441
-109.339936,95,13.81108
-168.024359,112,13.860631
-274.324383,154,13.884232
-79.462854,70,13.895311
-236.434133,104,13.911302
-142.671994,70,13.921991
-147.156848,117,13.940098
-153.781982,89,13.953902
-246.316284,107,13.970291
-141.079095,103,13.986513
-178.149173,121,14.005069
-177.636314,85,14.050624
-100.965802,89,14.064502
-117.005518,60,14.073771
-168.116108,123,14.092591
-130.497009,90,14.106288
-210.201423,113,14.123835
-110.88577,85,14.137077
-108.411221,85,14.150223
-123.260772,110,14.167222
-132.339954,82,14.179896
-132.864792,141,14.201294
-134.281774,118,14.251985
-124.759894,73,14.263473
-342.235279,112,14.280725
-180.512262,110,14.297703
-104.312879,117,14.31562
-457.133851,101,14.33144
-117.755716,62,14.340971
-124.369238,107,14.357889
-152.628901,101,14.373425
-120.112178,126,14.392777
-82.23567,72,14.435629
-86.282637,76,14.447704
-134.35036,103,14.463554
-162.023224,87,14.477195
-119.692566,101,14.492962
-90.847497,60,14.502182
-124.87368,90,14.515984
-120.177435,61,14.52534
-351.359887,95,14.539848
-93.234881,113,14.55741
-89.012669,78,14.569663
-160.116557,75,14.581339
-158.256567,102,14.62893
-125.222701,120,14.647978
-65.680787,75,14.659796
-116.919762,80,14.672042
-135.06937,94,14.686567
-56.610223,81,14.699348
-229.18812,107,14.715766
-181.804769,104,14.731789
-117.349695,85,14.745275
-133.644614,120,14.763617
-85.275115,70,14.77447
-91.523041,80,14.819
-107.515734,65,14.829333
-112.306408,80,14.841593
-109.394183,95,14.856421
-87.857922,67,14.866963
-119.099214,70,14.877872
-193.105288,80,14.890031
-262.879108,100,14.905508
-90.519618,69,14.9164
-139.232949,60,14.925952
-165.422917,136,14.946752
-93.924976,107,14.963115
-70.238262,85,15.007944
-148.421779,94,15.022609
-107.594534,81,15.0353
-171.500904,74,15.047126
-121.445729,82,15.059865
-93.758732,86,15.072996
-123.335306,100,15.088409
-74.511687,74,15.0999
-3.22685,84,15.113336
-42.165301,115,15.131121
-89.227,112,15.148444
-109.04385,80,15.192987
-130.520059,100,15.208436
-330.277151,117,15.226398
-172.07244,77,15.238261
-159.960743,93,15.252628
-158.442662,109,15.26915
-279.248215,89,15.282982
-256.827137,89,15.296772
-115.348596,95,15.311499
-127.540366,100,15.326869
-123.69114,88,15.340254
-78.583628,76,15.384313
-166.153211,77,15.396688
-37.402915,72,15.407709
-79.093799,72,15.418962
-258.322851,116,15.436784
-107.069082,120,15.455146
-207.456983,115,15.472773
-136.027235,98,15.487677
-105.015925,77,15.499755
-258.369219,74,15.511488
-103.176395,88,15.524901
-74.577756,80,15.537187
-195.249326,112,15.586627
-141.023459,119,15.605358
-104.602322,125,15.624782
-77.995014,135,15.645702
-114.36872,87,15.65905
-86.473144,78,15.670937
-139.005781,102,15.686571
-139.427612,117,15.704647
-136.717502,105,15.720716
-187.153452,104,15.768884
-80.729907,70,15.780086
-54.477145,119,15.798581
-7.152464,132,15.818963
-114.969991,97,15.833873
-88.589487,78,15.846087
-108.511389,84,15.858998
-90.207029,113,15.876868
-160.999828,118,15.895025
-177.827449,117,15.91303
-232.888287,127,15.964697
-93.927698,60,15.973959
-140.013808,111,15.991022
-239.694886,85,16.004238
-76.592016,63,16.014402
-168.241157,89,16.028332
-146.579704,90,16.042013
-99.726219,72,16.053235
-79.094723,95,16.068034
-93.328641,76,16.080183
-101.080426,105,16.096161
-226.892079,91,16.110257
-100.718098,89,16.155612
-102.475321,94,16.170275
-28.638459,74,16.181881
-104.847508,86,16.195258
-92.424062,61,16.204622
-177.339872,107,16.221404
-172.118075,72,16.233001
-145.062167,129,16.253023
-44.580884,60,16.262869
-96.460496,82,16.275604
-125.276888,93,16.289922
-97.830697,93,16.336624
-44.466305,76,16.348685
-87.918831,85,16.362211
-116.888804,90,16.376192
-402.726793,115,16.393891
-116.944193,91,16.407764
-92.614197,68,16.418251
-258.707306,97,16.433259
-123.205982,78,16.445302
-159.964652,119,16.463863
-88.40073,137,16.48479
-105.498753,83,16.529498
-140.251734,117,16.547575
-198.709298,104,16.563755
-105.237624,88,16.577595
-225.388235,129,16.597461
-196.335607,73,16.608701
-182.812177,107,16.625309
-14.376311,71,16.63645
-75.570639,67,16.647144
-85.916949,90,16.661245
-180.764202,116,16.679135
-146.127038,120,16.729352
-240.938073,87,16.742834
-106.872654,122,16.761855
-149.589582,125,16.781112
-72.243807,71,16.792081
-71.350872,70,16.802964
-93.037735,68,16.813597
-93.726736,77,16.825502
-314.018836,124,16.84476
-86.686369,71,16.855778
-83.429712,86,16.869212
-62.089434,62,16.910874
-248.819816,135,16.931615
-107.84731,62,16.941199
-115.342163,86,16.954503
-88.523912,97,16.969661
-93.448619,89,16.983429
-85.241264,68,16.994106
-184.643565,129,17.013627
-70.507125,66,17.023907
-207.729001,118,17.041967
25.24286,92,17.056056
-77.784187,72,17.09924
-141.69689,64,17.109448
-123.779757,80,17.121831
-149.148243,68,17.132494
-194.817093,128,17.15218
-113.575916,117,17.170259
-103.006877,90,17.184237
23.614808,68,17.194988
-110.830395,107,17.211666
-94.682168,76,17.223556
-111.864886,66,17.233829
-131.352296,83,17.246605
-110.961487,86,17.291757
-101.28233,132,17.312503
-150.557959,100,17.328017
-7.563372,110,17.345068
-272.459969,101,17.360445
-83.6128,86,17.373672
-122.172092,95,17.388219
-164.474075,76,17.399954
-156.612937,75,17.411717
-104.40146,120,17.430017
-142.84846,128,17.481669
-135.786599,93,17.496208
-253.996362,171,17.521848
-235.008985,104,17.537984
-88.574972,73,17.549335
-67.211981,71,17.560381
-177.871521,136,17.581456
-100.38135,100,17.597129
-103.896482,69,17.607767
-161.424226,73,17.619124
-148.772783,82,17.631894
-300.706667,150,17.6869
-62.634823,70,17.69792
-147.043684,127,17.717334
-119.866314,78,17.729219
-116.348981,115,17.746936
-157.254935,131,17.767002
-117.471273,92,17.781396
-28.687522,73,17.793059
-26.26598,66,17.803231
-154.768536,79,17.815583
-116.839801,76,17.859419
-93.078839,64,17.869583
-163.846411,99,17.885021
13.998123,111,17.902112
-96.106237,138,17.923163
-106.901578,84,17.936016
21.671042,128,17.955653
-121.127867,104,17.971454
-115.233439,111,17.988975
-109.404387,81,18.001667
-176.124091,70,18.012777
-81.899788,85,18.057242
-131.97547,108,18.074024
-353.609121,108,18.09084
18.023927,103,18.106982
-133.974754,106,18.123116
-74.74519,65,18.133271
-176.857272,132,18.153333
-126.254439,86,18.166602
-174.653561,121,18.185165
-97.084536,61,18.194693
-119.681048,115,18.244504
-136.39797,109,18.261418
-168.794532,116,18.279251
-82.297172,72,18.29016
-102.827862,77,18.302137
-119.221297,99,18.317557
-225.926695,124,18.336643
-91.24186,69,18.347565
-114.609308,102,18.363287
-177.566993,111,18.380399
-340.313993,160,18.436766
-156.928494,128,18.456797
-74.670883,72,18.467987
-102.717406,71,18.479139
-91.370506,97,18.494041
-56.512666,63,18.503812
-87.037775,69,18.514935
-113.359053,99,18.530244
-80.877027,79,18.542386
-140.801463,116,18.560269
-246.588654,102,18.575933
-168.899246,112,18.624696
-60.863006,74,18.636553
-129.30376,95,18.65143
-125.471451,116,18.669395
-157.794036,79,18.681643
-131.058731,104,18.697796
-107.702811,67,18.708195
-64.497309,146,18.730588
-100.871307,84,18.743944
-208.927238,162,18.76846
-201.466199,132,18.820467
-124.071148,69,18.831416
-96.499979,84,18.844543
-167.848961,82,18.85733
-89.879872,97,18.872102
-149.487822,104,18.887898
-124.404033,104,18.903859
-126.059324,106,18.920063
-97.779703,72,18.931536
-86.644243,90,18.945546
-131.884099,75,18.956988
-131.906204,79,19.001906
-91.916815,82,19.014855
-223.456242,102,19.030586
