#{"t_start": 1765923137.472439, "env_id": "LunarLander-v3"}
r,l,t
-72.997663,99,4.774527
-401.448506,146,4.796775
-301.593701,152,4.835828
-190.352593,129,4.856926
-177.341213,131,4.877251
-423.782169,96,4.89239
-72.661783,97,4.907766
-75.676328,137,4.946057
-210.062446,119,4.96443
-277.74422,124,4.98301
-138.148999,124,5.002234
-278.957018,108,5.034166
-78.477046,88,5.048097
-230.6875,131,5.069004
-114.266952,102,5.085877
-72.744054,117,5.105919
-283.485036,140,5.147643
-164.950567,92,5.163945
-163.727846,115,5.18417
-114.459894,114,5.203189
-84.04272,107,5.238327
-103.463377,75,5.250932
-90.482955,85,5.26558
-233.291195,177,5.294864
-119.929083,106,5.312567
-44.54244,134,5.353458
-172.191434,122,5.374847
-210.450453,120,5.394239
-97.292827,125,5.415148
-203.226958,135,5.453814
-314.867551,93,5.468647
-143.506034,166,5.49437
-115.550986,157,5.518469
-259.36873,94,5.548852
-105.767147,129,5.568744
-86.820067,86,5.58205
-282.278534,133,5.602592
-154.17061,97,5.632759
-92.139094,136,5.65382
-466.362385,181,5.681658
-149.051152,113,5.699129
-180.105037,165,5.740747
-52.058644,86,5.754443
-140.553181,220,5.79021
-247.127474,125,5.82869
-240.901367,89,5.844725
-50.966046,113,5.863448
-56.281512,102,5.880258
-233.317203,165,5.90765
-176.091416,107,5.94239
-217.839745,96,5.957981
-255.713143,147,5.981267
-261.553672,145,6.004631
-362.686357,341,6.078179
-80.315384,139,6.101244
-265.299516,126,6.139468
-82.790659,160,6.164653
-256.898594,90,6.179454
-18.262669,123,6.199074
-382.7098,177,6.242443
-166.309557,110,6.259166
-370.523225,200,6.289383
-367.135262,115,6.323232
-571.764057,134,6.343896
-404.750379,157,6.367777
-112.238904,168,6.39366
-394.291035,159,6.433309
-421.832718,123,6.451974
-313.997375,190,6.480951
-289.680957,112,6.513771
-234.695807,151,6.536912
-351.361911,105,6.553155
-73.194799,86,6.567254
-429.476219,108,6.583971
-356.332962,170,6.626886
-322.971449,129,6.646772
-62.967817,162,6.672104
-373.492687,115,6.705349
-166.501595,162,6.730154
-282.159694,155,6.753642
-234.654649,128,6.773641
-174.858919,103,6.804918
-133.762577,137,6.826086
-281.58108,154,6.849701
-129.115025,104,6.865743
-370.056301,291,6.930385
-257.117198,170,6.958738
-13.261332,133,6.997215
-320.270053,152,7.02153
-342.116237,148,7.044278
-474.187322,213,7.096175
-332.217878,147,7.120807
-564.246628,167,7.147816
-226.142348,203,7.199244
-116.84612,125,7.219665
-269.428927,226,7.258198
-219.087267,132,7.296203
-190.399193,165,7.323306
-207.062117,215,7.35609
-298.508474,173,7.39827
-148.50009,173,7.425024
-59.7202,148,7.44735
-154.228307,139,7.469735
-271.629328,191,7.518328
-45.437212,136,7.540696
-153.348581,238,7.595137
-201.263035,166,7.622936
-255.966986,100,7.638275
-8.638655,139,7.66005
-186.29729,139,7.698148
-36.380151,109,7.715255
-329.034381,220,7.74901
-323.166491,244,7.803338
-120.196764,216,7.836193
-57.89919,159,7.876562
-63.445434,115,7.894427
-269.816744,188,7.922901
2.676091,151,7.945847
-7.142745,191,7.990057
-293.412481,209,8.021743
-110.74945,208,8.06844
-4.126294,1000,8.258093
-167.776348,137,8.279262
1.749346,243,8.315833
-40.924785,186,8.362287
-18.797288,147,8.385318
-145.923043,163,8.410347
-200.615686,166,8.451224
-29.099672,162,8.475956
-220.473875,156,8.499615
-8.699779,124,8.518785
-75.925052,140,8.555199
-24.929291,132,8.57541
43.491578,195,8.605032
29.141143,1000,8.801912
-155.68482,174,8.846259
-74.83368,211,8.879029
-28.56484,180,8.907244
-168.591624,245,8.960707
3.894947,211,8.993427
38.731931,149,9.033633
44.910046,144,9.056346
-23.729279,172,9.082526
-3.244834,180,9.125151
-22.588781,214,9.157762
-300.333938,272,9.198981
-248.834644,108,9.23093
63.317536,132,9.251219
-73.998683,191,9.280348
-25.479105,117,9.313663
23.766824,183,9.341701
-11.979172,208,9.373526
-192.511872,266,9.43244
-63.381941,198,9.464667
-166.520321,184,9.510637
-69.425658,402,9.572431
-103.696208,347,9.640714
11.087937,157,9.664742
-216.231187,197,9.710083
-238.240399,295,9.755293
-160.273685,211,9.802371
27.141183,192,9.831824
-257.088893,268,9.888487
-90.592471,283,9.931865
-287.24049,183,9.975523
-284.710635,176,10.002572
-274.950339,166,10.028209
67.99627,1000,10.216812
-13.29409,116,10.235019
5.536504,185,10.28699
-92.154761,281,10.357171
-51.804655,302,10.42773
23.311786,115,10.447513
73.972457,1000,10.645126
42.734182,173,10.671653
-90.504688,269,10.727916
-164.139197,188,10.756955
57.401441,180,10.799763
49.051882,1000,11.005686
-16.278271,267,11.048855
-8.477944,381,11.130829
4.06288,289,11.178926
-21.87538,200,11.230318
-135.37589,756,11.368917
-230.881848,257,11.424132
-67.156003,343,11.476328
-18.967049,151,11.515341
41.057925,178,11.542538
-64.735426,160,11.566991
-4.129802,209,11.618857
-39.125728,258,11.658664
7.092243,196,11.704013
7.884405,144,11.726086
40.899795,1000,11.921857
76.686764,189,11.951248
78.336671,1000,12.145795
50.195186,141,12.185337
-27.652484,157,12.210539
66.177198,1000,12.404954
-12.082771,237,12.441616
43.187641,148,12.4801
134.930406,613,12.595226
-54.826178,303,12.640963
-19.826056,178,12.683297
-35.189482,147,12.706104
-1.357582,140,12.727596
-9.778716,232,12.778423
3.424342,246,12.815915
-27.400711,178,12.858749
-27.691433,232,12.894037
-41.173033,288,12.95253
-51.603456,218,12.98615
-47.963524,300,13.04692
22.495265,257,13.086275
-92.970006,581,13.19042
-274.665875,614,13.300108
-76.508326,265,13.356261
